PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Olamide Zaccheaus,WR,PHI,BUF,-169,48.50,-3.50,26.00,3000,3.37,1.1,0.0,0.1,1.9,2.0,0.7
Jamaal Williams,RB,NO,ATL,-107,42.00,1.00,20.50,4200,4.48,1.1,0.0,5.2,0.8,6.0,1.4
Charlie Kolar,TE,BAL,LAC,-182,48.00,-3.50,25.75,2500,2.81,1.1,0.0,0.0,1.4,1.4,0.6
Deonte Harty,WR,BUF,PHI,141,48.50,3.50,22.50,3000,3.15,1.1,0.0,0.5,1.7,2.2,0.7
Dameon Pierce,RB,HOU,JAX,103,47.50,1.50,23.00,5500,5.52,1.0,0.0,6.9,0.9,7.8,1.4
Jaleel McLaughlin,RB,DEN,CLE,-124,36.00,-1.50,18.75,4800,4.97,1.0,0.0,4.7,1.7,6.4,1.3
Julio Jones,WR,PHI,BUF,-169,48.50,-3.50,26.00,3300,3.37,1.0,0.0,0.1,1.8,1.9,0.6
Joshua Kelley,RB,LAC,BAL,151,48.00,3.50,22.25,4500,4.41,1.0,0.0,5.1,0.6,5.7,1.3
D'Ernest Johnson,RB,JAX,HOU,-122,47.50,-1.50,24.50,4000,4.07,1.0,0.0,4.1,1.1,5.2,1.3
Tommy Tremble,TE,CAR,TEN,155,36.50,3.50,16.50,2600,2.62,1.0,0.0,0.0,1.9,1.9,0.7
Nelson Agholor,WR,BAL,LAC,-182,48.00,-3.50,25.75,3100,3.09,1.0,0.0,0.1,1.8,1.9,0.6
Derius Davis,WR,LAC,BAL,151,48.00,3.50,22.25,3000,2.56,0.9,0.0,0.1,1.5,1.6,0.5
Tre Tucker,WR,LV,KC,313,43.00,8.50,17.25,3000,2.57,0.9,0.0,0.0,1.7,1.7,0.6
Cedrick Wilson,WR,MIA,NYJ,-483,41.00,-9.50,25.25,3000,2.83,0.9,0.0,0.1,1.8,1.9,0.6
Emari Demercado,RB,ARI,LAR,100,44.50,1.50,21.50,4400,4.13,0.9,0.0,2.3,2.1,4.4,1.0
Cedric Tillman,WR,CLE,DEN,104,36.00,1.50,17.25,3000,2.58,0.9,0.0,0.0,1.8,1.8,0.6
Isaiah McKenzie,WR,IND,TB,-134,44.00,-2.50,23.25,3100,2.44,0.8,0.0,0.3,1.2,1.5,0.5
Deven Thompkins,WR,TB,IND,113,44.00,2.50,20.75,3000,2.45,0.8,0.0,0.0,1.4,1.4,0.5
Xavier Gipson,WR,NYJ,MIA,368,41.00,9.50,15.75,3000,2.26,0.8,0.0,0.7,1.4,2.1,0.7
Jordan Akins,TE,CLE,DEN,104,36.00,1.50,17.25,2500,1.97,0.8,0.0,0.0,1.2,1.2,0.5
Jack Stoll,TE,PHI,BUF,-169,48.50,-3.50,26.00,3000,2.49,0.8,0.0,0.0,1.7,1.7,0.6
Scotty Miller,WR,ATL,NO,-111,42.00,-1.00,21.50,3100,2.48,0.8,0.0,0.1,1.6,1.7,0.5
Brandon Powell,WR,MIN,CHI,-163,43.00,-3.00,23.00,3200,2.48,0.8,0.0,0.6,1.3,1.9,0.6
Zack Moss,RB,IND,TB,-134,44.00,-2.50,23.25,4700,3.89,0.8,0.0,4.1,1.1,5.2,1.1
Pharaoh Brown,TE,NE,NYG,-184,34.00,-3.50,18.75,2500,2.07,0.8,0.0,0.0,1.3,1.3,0.5
Jeff Wilson,RB,MIA,NYJ,-483,41.00,-9.50,25.25,4000,3.26,0.8,0.0,3.1,0.8,3.9,1.0
Chase Edmonds,RB,TB,IND,113,44.00,2.50,20.75,4300,2.89,0.7,0.0,2.5,0.9,3.4,0.8
Connor Heyward,TE,PIT,CIN,-123,35.50,-1.50,18.50,2500,1.86,0.7,0.0,0.1,1.2,1.3,0.5
Josh Oliver,TE,MIN,CHI,-163,43.00,-3.00,23.00,2700,1.80,0.7,0.0,0.0,1.1,1.1,0.4
Foster Moreau,TE,NO,ATL,-107,42.00,1.00,20.50,2500,1.76,0.7,0.0,0.0,1.1,1.1,0.4
Austin Hooper,TE,LV,KC,313,43.00,8.50,17.25,2500,1.73,0.7,0.0,0.0,1.1,1.1,0.4
Andrei Iosivas,WR,CIN,PIT,104,35.50,1.50,17.00,3000,2.15,0.7,0.0,0.0,1.4,1.4,0.5
Julian Hill,TE,MIA,NYJ,-483,41.00,-9.50,25.25,2500,1.45,0.6,0.0,0.0,1.1,1.1,0.4
Isaiah Hodgins,WR,NYG,NE,153,34.00,3.50,15.25,3200,1.93,0.6,0.0,0.0,1.2,1.2,0.4
Greg Dortch,WR,ARI,LAR,100,44.50,1.50,21.50,3300,2.07,0.6,0.0,0.1,1.2,1.3,0.4
Equanimeous St. Brown,WR,CHI,MIN,136,43.00,3.00,20.00,3000,1.86,0.6,0.0,0.1,1.2,1.3,0.4
Brenton Strange,TE,JAX,HOU,-122,47.50,-1.50,24.50,2500,1.41,0.6,0.0,0.0,0.8,0.8,0.3
Matt Breida,RB,NYG,NE,153,34.00,3.50,15.25,4000,2.52,0.6,0.0,2.9,0.7,3.6,0.9
C.J. Uzomah,TE,NYJ,MIA,368,41.00,9.50,15.75,2500,1.53,0.6,0.0,0.0,1.0,1.0,0.4
Marquise Goodwin,WR,CLE,DEN,104,36.00,1.50,17.25,3000,1.73,0.6,0.0,0.1,1.3,1.4,0.5
Brevin Jordan,TE,HOU,JAX,103,47.50,1.50,23.00,2500,1.55,0.6,0.0,0.0,1.0,1.0,0.4
Trenton Irwin,WR,CIN,PIT,104,35.50,1.50,17.00,3200,2.04,0.6,0.0,0.0,1.4,1.4,0.4
Clyde Edwards-Helaire,RB,KC,LV,-401,43.00,-8.50,25.75,4000,2.32,0.6,0.0,1.8,0.6,2.4,0.6
Jalen Reagor,WR,NE,NYG,-184,34.00,-3.50,18.75,3000,1.74,0.6,0.0,0.2,1.1,1.3,0.4
Tank Bigsby,RB,JAX,HOU,-122,47.50,-1.50,24.50,4200,2.45,0.6,0.0,3.0,0.3,3.3,0.8
Taysom Hill,TE,NO,ATL,-107,42.00,1.00,20.50,5000,2.78,0.6,0.4,2.5,0.3,2.8,0.6
Calvin Austin,WR,PIT,CIN,-123,35.50,-1.50,18.50,3000,1.66,0.6,0.0,0.0,1.1,1.1,0.4
Dalvin Cook,RB,NYJ,MIA,368,41.00,9.50,15.75,4400,2.47,0.6,0.0,2.7,0.7,3.4,0.8
Cordarrelle Patterson,RB,ATL,NO,-111,42.00,-1.00,21.50,4200,2.54,0.6,0.0,1.1,0.9,2.0,0.5
Terrace Marshall,WR,CAR,TEN,155,36.50,3.50,16.50,3000,1.70,0.6,0.0,0.0,1.1,1.1,0.4
Richie James,WR,KC,LV,-401,43.00,-8.50,25.75,3000,1.41,0.5,0.0,0.0,0.7,0.7,0.2
Mo Alie-Cox,TE,IND,TB,-134,44.00,-2.50,23.25,2500,1.24,0.5,0.0,0.0,0.7,0.7,0.3
Robbie Chosen,WR,MIA,NYJ,-483,41.00,-9.50,25.25,3000,1.56,0.5,0.0,0.2,1.1,1.3,0.4
KhaDarel Hodge,WR,ATL,NO,-111,42.00,-1.00,21.50,3200,1.66,0.5,0.0,0.0,1.0,1.0,0.3
Ian Thomas,TE,CAR,TEN,155,36.50,3.50,16.50,2500,1.28,0.5,0.0,0.0,1.1,1.1,0.4
Zach Pascal,WR,ARI,LAR,100,44.50,1.50,21.50,3000,1.44,0.5,0.0,0.1,0.9,1.0,0.3
Josh Whyle,TE,TEN,CAR,-187,36.50,-3.50,20.00,2500,1.23,0.5,0.0,0.0,0.8,0.8,0.3
Marvin Mims,WR,DEN,CLE,-124,36.00,-1.50,18.75,3400,1.78,0.5,0.0,0.0,1.1,1.1,0.3
Ameer Abdullah,RB,LV,KC,313,43.00,8.50,17.25,4300,1.98,0.5,0.0,0.3,1.2,1.5,0.3
Harrison Bryant,TE,CLE,DEN,104,36.00,1.50,17.25,2500,1.36,0.5,0.0,0.0,0.8,0.8,0.3
Keaontay Ingram,RB,ARI,LAR,100,44.50,1.50,21.50,4100,2.09,0.5,0.0,2.2,0.5,2.7,0.7
Demarcus Robinson,WR,LAR,ARI,-120,44.50,-1.50,23.00,3000,1.16,0.4,0.0,0.0,0.6,0.6,0.2
Kendre Miller,RB,NO,ATL,-107,42.00,1.00,20.50,4000,1.57,0.4,0.0,1.7,0.3,2.0,0.5
John Metchie,WR,HOU,JAX,103,47.50,1.50,23.00,3000,1.19,0.4,0.0,0.0,0.7,0.7,0.2
Trayveon Williams,RB,CIN,PIT,104,35.50,1.50,17.00,4400,1.64,0.4,0.0,1.9,0.5,2.4,0.5
Trent Sherfield,WR,BUF,PHI,141,48.50,3.50,22.50,3000,1.10,0.4,0.0,0.1,0.7,0.8,0.3
Will Mallory,TE,IND,TB,-134,44.00,-2.50,23.25,2500,1.09,0.4,0.0,0.0,0.6,0.6,0.2
Chris Moore,WR,TEN,CAR,-187,36.50,-3.50,20.00,3100,1.40,0.4,0.0,0.0,0.8,0.8,0.3
Chase Claypool,WR,MIA,NYJ,-483,41.00,-9.50,25.25,3000,1.16,0.4,0.0,0.1,0.6,0.7,0.2
Grant Calcaterra,TE,PHI,BUF,-169,48.50,-3.50,26.00,2500,1.11,0.4,0.0,0.0,0.8,0.8,0.3
Kene Nwangwu,RB,MIN,CHI,-163,43.00,-3.00,23.00,4000,1.66,0.4,0.0,0.6,0.6,1.2,0.3
Zamir White,RB,LV,KC,313,43.00,8.50,17.25,4100,1.60,0.4,0.0,1.9,0.5,2.4,0.6
Ke'Shawn Vaughn,RB,TB,IND,113,44.00,2.50,20.75,4000,1.33,0.3,0.0,1.2,0.4,1.6,0.4
Devin Duvernay,WR,BAL,LAC,-182,48.00,-3.50,25.75,3000,0.92,0.3,0.0,0.1,0.3,0.4,0.1
Allen Robinson,WR,PIT,CIN,-123,35.50,-1.50,18.50,3000,1.03,0.3,0.0,0.0,0.7,0.7,0.2
Zach Evans,RB,LAR,ARI,-120,44.50,-1.50,23.00,4000,1.26,0.3,0.0,0.1,0.1,0.2,0.1
David Bell,WR,CLE,DEN,104,36.00,1.50,17.25,3000,1.02,0.3,0.0,0.0,0.7,0.7,0.2
Pierre Strong,RB,CLE,DEN,104,36.00,1.50,17.25,4000,1.20,0.3,0.0,1.0,0.5,1.5,0.4
Stone Smartt,TE,LAC,BAL,151,48.00,3.50,22.25,2600,0.77,0.3,0.0,0.0,0.6,0.6,0.2
Reggie Gilliam,RB,BUF,PHI,141,48.50,3.50,22.50,4000,1.09,0.3,0.0,0.1,0.5,0.6,0.2
Simi Fehoko,WR,LAC,BAL,151,48.00,3.50,22.25,3000,0.89,0.3,0.0,0.0,0.6,0.6,0.2
Ty Johnson,RB,BUF,PHI,141,48.50,3.50,22.50,4500,1.12,0.3,0.0,1.4,0.7,2.1,0.5
Charlie Jones,WR,CIN,PIT,104,35.50,1.50,17.00,3000,0.77,0.3,0.0,0.0,0.5,0.5,0.2
Randall Cobb,WR,NYJ,MIA,368,41.00,9.50,15.75,3000,1.01,0.3,0.0,0.0,0.7,0.7,0.2
DeAndre Carter,WR,LV,KC,313,43.00,8.50,17.25,3000,0.96,0.3,0.0,0.1,0.4,0.5,0.2
Israel Abanikanda,RB,NYJ,MIA,368,41.00,9.50,15.75,4000,1.02,0.3,0.0,1.3,0.3,1.6,0.4
Geoff Swaim,TE,ARI,LAR,100,44.50,1.50,21.50,2500,0.81,0.3,0.0,0.0,0.5,0.5,0.2
Albert Okwuegbunam,TE,PHI,BUF,-169,48.50,-3.50,26.00,2500,0.62,0.3,0.0,0.0,0.3,0.3,0.1
Lynn Bowden,WR,NO,ATL,-107,42.00,1.00,20.50,3000,0.74,0.3,0.0,0.1,0.7,0.8,0.3
Boston Scott,RB,PHI,BUF,-169,48.50,-3.50,26.00,4300,1.28,0.3,0.0,1.4,0.2,1.6,0.4
Payne Durham,TE,TB,IND,113,44.00,2.50,20.75,2500,0.52,0.2,0.0,0.0,0.4,0.4,0.2
Mitchell Wilcox,TE,CIN,PIT,104,35.50,1.50,17.00,2500,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Blake Bell,TE,KC,LV,-401,43.00,-8.50,25.75,2500,0.39,0.2,0.0,0.0,0.3,0.3,0.1
Johnny Mundt,TE,MIN,CHI,-163,43.00,-3.00,23.00,2500,0.53,0.2,0.0,0.0,0.4,0.4,0.2
Isaiah Spiller,RB,LAC,BAL,151,48.00,3.50,22.25,4000,0.75,0.2,0.0,0.6,0.3,0.9,0.2
Ben Skowronek,WR,LAR,ARI,-120,44.50,-1.50,23.00,3000,0.51,0.2,0.0,0.0,0.3,0.3,0.1
Velus Jones,WR,CHI,MIN,136,43.00,3.00,20.00,3000,0.53,0.2,0.0,0.0,0.4,0.4,0.1
Parris Campbell,WR,NYG,NE,153,34.00,3.50,15.25,3000,0.46,0.2,0.0,0.0,0.3,0.3,0.1
Chris Evans,RB,CIN,PIT,104,35.50,1.50,17.00,4000,0.62,0.2,0.0,0.3,0.3,0.6,0.2
Tyquan Thornton,WR,NE,NYG,-184,34.00,-3.50,18.75,3000,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Royce Freeman,RB,LAR,ARI,-120,44.50,-1.50,23.00,4500,1.07,0.2,0.0,1.1,0.8,1.9,0.4
Darnell Washington,TE,PIT,CIN,-123,35.50,-1.50,18.50,2500,0.47,0.2,0.0,0.0,0.3,0.3,0.1
Ty Montgomery,RB,NE,NYG,-184,34.00,-3.50,18.75,4000,0.91,0.2,0.0,0.0,0.7,0.7,0.2
Lil'Jordan Humphrey,WR,DEN,CLE,-124,36.00,-1.50,18.75,3000,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Rashaad Penny,RB,PHI,BUF,-169,48.50,-3.50,26.00,4000,0.65,0.2,0.0,0.6,0.1,0.7,0.2
Mike Boone,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.59,0.2,0.0,0.8,0.2,1.0,0.3
Trent Taylor,WR,CHI,MIN,136,43.00,3.00,20.00,3000,0.27,0.1,0.0,0.0,0.2,0.2,0.1
Sean Tucker,RB,TB,IND,113,44.00,2.50,20.75,4000,0.22,0.1,0.0,0.1,0.1,0.2,0.1
Miles Boykin,WR,PIT,CIN,-123,35.50,-1.50,18.50,3000,0.18,0.1,0.0,0.0,0.2,0.2,0.1
Keith Kirkwood,WR,NO,ATL,-107,42.00,1.00,20.50,3000,0.34,0.1,0.0,0.0,0.5,0.5,0.2
Anthony McFarland,RB,PIT,CIN,-123,35.50,-1.50,18.50,4000,0.28,0.1,0.0,0.2,0.2,0.4,0.1
Brycen Hopkins,TE,LAR,ARI,-120,44.50,-1.50,23.00,2500,0.35,0.1,0.0,0.0,0.2,0.2,0.1
Tyler Kroft,TE,MIA,NYJ,-483,41.00,-9.50,25.25,2500,0.25,0.1,0.0,0.0,0.2,0.2,0.1
JaMycal Hasty,RB,NE,NYG,-184,34.00,-3.50,18.75,4000,0.44,0.1,0.0,0.3,0.2,0.5,0.1
Jalen Nailor,WR,MIN,CHI,-163,43.00,-3.00,23.00,3000,0.14,0.1,0.0,0.0,0.1,0.1,0.0
N'Keal Harry,WR,MIN,CHI,-163,43.00,-3.00,23.00,3000,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Eric Saubert,TE,HOU,JAX,103,47.50,1.50,23.00,2500,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Kayshon Boutte,WR,NE,NYG,-184,34.00,-3.50,18.75,3000,0.31,0.1,0.0,0.0,0.2,0.2,0.1
Elijah Cooks,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.34,0.1,0.0,0.0,0.3,0.3,0.1
Quintin Morris,TE,BUF,PHI,141,48.50,3.50,22.50,2500,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Elijah Dotson,RB,LAC,BAL,151,48.00,3.50,22.25,4000,0.37,0.1,0.0,0.2,0.2,0.4,0.1
Trey Sermon,RB,IND,TB,-134,44.00,-2.50,23.25,4000,0.31,0.1,0.0,0.5,0.0,0.5,0.1
Tim Jones,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.43,0.1,0.0,0.0,0.3,0.3,0.1
Raheem Blackshear,RB,CAR,TEN,155,36.50,3.50,16.50,4000,0.27,0.1,0.0,0.3,0.1,0.4,0.1
Sterling Shepard,WR,NYG,NE,153,34.00,3.50,15.25,3000,0.29,0.1,0.0,0.0,0.2,0.2,0.1
Davis Allen,TE,LAR,ARI,-120,44.50,-1.50,23.00,2500,0.14,0.1,0.0,0.0,0.1,0.1,0.0
Brandon Bolden,RB,LV,KC,313,43.00,8.50,17.25,4000,0.28,0.1,0.0,0.2,0.1,0.3,0.1
Xavier Hutchinson,WR,HOU,JAX,103,47.50,1.50,23.00,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Jimmy Graham,TE,NO,ATL,-107,42.00,1.00,20.50,2500,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Jeremy Ruckert,TE,NYJ,MIA,368,41.00,9.50,15.75,2500,0.34,0.1,0.0,0.0,0.3,0.3,0.1
Parker Washington,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.17,0.1,0.0,0.0,0.1,0.1,0.0
Ko Kieft,TE,TB,IND,113,44.00,2.50,20.75,2500,0.33,0.1,0.0,0.0,0.3,0.3,0.1
Blake Whiteheart,TE,ARI,LAR,100,44.50,1.50,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Clayton Tune,QB,ARI,LAR,100,44.50,1.50,21.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Brooks,RB,MIA,NYJ,-483,41.00,-9.50,25.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,ARI,-120,44.50,-1.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Higgins,TE,ARI,LAR,100,44.50,1.50,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Rivers,RB,LAR,ARI,-120,44.50,-1.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ali,WR,ATL,NO,-111,42.00,-1.00,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Troy Hairston,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Bagent,QB,CHI,MIN,136,43.00,3.00,20.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Williams,TE,PIT,CIN,-123,35.50,-1.50,18.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dulcich,TE,DEN,CLE,-124,36.00,-1.50,18.75,3100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Virgil,WR,DEN,CLE,-124,36.00,-1.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Johnson,WR,DEN,CLE,-124,36.00,-1.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Britain Covey,WR,PHI,BUF,-169,48.50,-3.50,26.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alfonzo Graham,RB,PIT,CIN,-123,35.50,-1.50,18.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justyn Ross,WR,KC,LV,-401,43.00,-8.50,25.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cal Adomitis,TE,CIN,PIT,104,35.50,1.50,17.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Woods,WR,CLE,DEN,104,36.00,1.50,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Taylor,TE,JAX,HOU,-122,47.50,-1.50,24.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Evan Hull,RB,IND,TB,-134,44.00,-2.50,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaren Hall,QB,MIN,CHI,-163,43.00,-3.00,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Richardson,QB,IND,TB,-134,44.00,-2.50,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McKee,QB,PHI,BUF,-169,48.50,-3.50,26.00,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Irvin Charles,WR,NYJ,MIA,368,41.00,9.50,15.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gray,RB,NYG,NE,153,34.00,3.50,15.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Knowles,WR,MIN,CHI,-163,43.00,-3.00,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chase Brown,RB,CIN,PIT,104,35.50,1.50,17.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Shorter,WR,BUF,PHI,141,48.50,3.50,22.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Matthews,WR,HOU,JAX,103,47.50,1.50,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Haener,QB,NO,ATL,-107,42.00,1.00,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Adkins,TE,DEN,CLE,-124,36.00,-1.50,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Erik Ezukanma,WR,MIA,NYJ,-483,41.00,-9.50,25.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Thompson,QB,MIA,NYJ,-483,41.00,-9.50,25.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Colton Dowell,WR,TEN,CAR,-187,36.50,-3.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Brownlee,WR,NYJ,MIA,368,41.00,9.50,15.75,3000,0.12,0.0,0.0,0.0,0.1,0.1,0.0
Bryce Ford-Wheaton,WR,NYG,NE,153,34.00,3.50,15.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kearis Jackson,WR,TEN,CAR,-187,36.50,-3.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,WR,TB,IND,113,44.00,2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Giovanni Ricci,TE,CAR,TEN,155,36.50,3.50,16.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julius Chestnut,RB,TEN,CAR,-187,36.50,-3.50,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,QB,HOU,JAX,103,47.50,1.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,LV,KC,313,43.00,8.50,17.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,TE,CHI,MIN,136,43.00,3.00,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Travis Homer,RB,CHI,MIN,136,43.00,3.00,20.00,4000,0.17,0.0,0.0,0.1,0.1,0.2,0.1
PJ Walker,QB,CLE,DEN,104,36.00,1.50,17.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Stidham,QB,DEN,CLE,-124,36.00,-1.50,18.75,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.08,0.0,0.0,0.2,0.0,0.2,0.1
Lawrence Cager,TE,NYG,NE,153,34.00,3.50,15.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,TE,LAC,BAL,151,48.00,3.50,22.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Agnew,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,NO,ATL,-107,42.00,1.00,20.50,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,CHI,-163,43.00,-3.00,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,WR,NYG,NE,153,34.00,3.50,15.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,DEN,CLE,-124,36.00,-1.50,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TE,ATL,NO,-111,42.00,-1.00,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,RB,DEN,CLE,-124,36.00,-1.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,ATL,NO,-111,42.00,-1.00,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Walter,RB,LV,KC,313,43.00,8.50,17.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Khari Blasingame,RB,CHI,MIN,136,43.00,3.00,20.00,4000,0.16,0.0,0.0,0.4,0.1,0.5,0.1
Ashton Dulin,WR,IND,TB,-134,44.00,-2.50,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joe Reed,WR,CHI,MIN,136,43.00,3.00,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trevon Wesco,TE,TEN,CAR,-187,36.50,-3.50,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woodside,QB,ATL,NO,-111,42.00,-1.00,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Washington,RB,DEN,CLE,-124,36.00,-1.50,18.75,4000,0.03,0.0,0.0,0.1,0.2,0.3,0.1
Feleipe Franks,TE,ATL,NO,-111,42.00,-1.00,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Trammell,WR,LAR,ARI,-120,44.50,-1.50,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Rader,TE,TEN,CAR,-187,36.50,-3.50,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,NYG,NE,153,34.00,3.50,15.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Quez Watkins,WR,PHI,BUF,-169,48.50,-3.50,26.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ihmir Smith-Marsette,WR,CAR,TEN,155,36.50,3.50,16.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Thomas,WR,NO,ATL,-107,42.00,1.00,20.50,4200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Deshaun Watson,QB,CLE,DEN,104,36.00,1.50,17.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Rodgers,QB,NYJ,MIA,368,41.00,9.50,15.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Tannehill,QB,TEN,CAR,-187,36.50,-3.50,20.00,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Cousins,QB,MIN,CHI,-163,43.00,-3.00,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,ATL,NO,-111,42.00,-1.00,21.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joe Burrow,QB,CIN,PIT,104,35.50,1.50,17.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Chubb,RB,CLE,DEN,104,36.00,1.50,17.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz,QB,LAR,ARI,-120,44.50,-1.50,23.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Trubisky,QB,PIT,CIN,-123,35.50,-1.50,18.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
