first_name,last_name,position,injury_status,week,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Tyreek,Hill,WR,,0,2023-12-03,Thu-Mon,MIA,WAS,-9.5,49.5,29.5,9600,30,13.5,26.5,33.6,24.7,2.57
Dak,Prescott,QB,,0,2023-11-30,Thu-Mon,DAL,SEA,-8.5,47.5,28,7200,20,16.2,29.3,41.9,23.3,3.24
Jalen,Hurts,QB,,0,2023-12-03,Thu-Mon,PHI,SF,+3,46.5,21.8,8200,4,19.9,25.1,31.4,23.2,2.83
Tua,Tagovailoa,QB,,0,2023-12-03,Thu-Mon,MIA,WAS,-9.5,49.5,29.5,7900,31,11.3,19.1,26.8,22.2,2.81
CeeDee,Lamb,WR,,0,2023-11-30,Thu-Mon,DAL,SEA,-8.5,47.5,28,8900,20,16.5,31.4,44.0,22.2,2.49
Christian,McCaffrey,RB,,0,2023-12-03,Thu-Mon,SF,PHI,-3,46.5,24.8,9000,1,14.2,21.8,29.8,22.0,2.44
C.J.,Stroud,QB,,0,2023-12-03,Thu-Mon,HOU,DEN,-3.5,47,25.3,8100,27,12.9,23.9,44.8,21.7,2.68
Patrick,Mahomes,QB,,0,2023-12-03,Thu-Mon,KC,GB,-6,42,24,7800,6,8.6,20.5,37.9,21.5,2.76
Brock,Purdy,QB,,0,2023-12-03,Thu-Mon,SF,PHI,-3,46.5,24.8,6100,29,8.7,20.3,29.7,20.7,3.39
Trevor,Lawrence,QB,,0,2023-12-04,Thu-Mon,JAX,CIN,-8,38,23,6600,26,5.1,17.4,32.2,20.0,3.03
A.J.,Brown,WR,,0,2023-12-03,Thu-Mon,PHI,SF,+3,46.5,21.8,8800,26,1.8,22.6,36.0,19.9,2.26
Jared,Goff,QB,,0,2023-12-03,Thu-Mon,DET,NO,-4,46,25,6500,12,10.4,17.7,25.4,19.3,2.97
Sam,Howell,QB,,0,2023-12-03,Thu-Mon,WAS,MIA,+9.5,49.5,20,6200,19,10.5,23.2,35.0,19.3,3.11
Keenan,Allen,WR,,0,2023-12-03,Thu-Mon,LAC,NE,-6,41,23.5,9000,22,9.5,22.8,43.5,19.3,2.14
Justin,Herbert,QB,,0,2023-12-03,Thu-Mon,LAC,NE,-6,41,23.5,8000,10,12.9,23.0,32.4,19.2,2.40
Amon-Ra,St. Brown,WR,,0,2023-12-03,Thu-Mon,DET,NO,-4,46,25,8500,10,19.8,26.9,33.5,19.1,2.25
Kyler,Murray,QB,,0,2023-12-03,Thu-Mon,ARI,PIT,+6,41,17.5,7000,9,0.7,17.6,26.2,18.4,2.63
Kyren,Williams,RB,,0,2023-12-03,Thu-Mon,LAR,CLE,-3.5,40,21.8,7200,10,7.7,19.9,30.7,17.6,2.44
Russell,Wilson,QB,,0,2023-12-03,Thu-Mon,DEN,HOU,+3.5,47,21.8,5700,22,8.9,14.9,18.7,17.5,3.07
Travis,Kelce,TE,,0,2023-12-03,Thu-Mon,KC,GB,-6,42,24,8000,13,4.4,19.2,38.9,17.5,2.19
Tony,Pollard,RB,,0,2023-11-30,Thu-Mon,DAL,SEA,-8.5,47.5,28,6800,26,5.5,11.3,18.0,17.4,2.56
Austin,Ekeler,RB,,0,2023-12-03,Thu-Mon,LAC,NE,-6,41,23.5,8300,18,5.6,13.9,24.3,17.3,2.08
Travis,Etienne Jr.,RB,,0,2023-12-04,Thu-Mon,JAX,CIN,-8,38,23,7000,19,6.4,17.4,25.9,16.7,2.39
Derek,Carr,QB,,0,2023-12-03,Thu-Mon,NO,DET,+4,46,21,5600,28,5.4,16.8,22.3,16.7,2.98
