first_name,last_name,position,injury_status,week,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Tyreek,Hill,WR,,6,2023-10-15,Thu-Mon,MIA,CAR,-13.5,48.5,31,9300,5,10.2,28.3,47.5,25.0,2.69
Patrick,Mahomes,QB,,6,2023-10-12,Thu-Mon,KC,DEN,-10.5,47,28.8,8100,30,15.2,21.2,25.7,24.6,3.04
Josh,Allen,QB,,6,2023-10-15,Thu-Mon,BUF,NYG,-14,44.5,29.3,8300,17,13.0,26.1,39.5,23.9,2.88
Jalen,Hurts,QB,,6,2023-10-15,Thu-Mon,PHI,NYJ,-7,41,24,8200,14,13.5,24.0,31.3,23.1,2.82
Tua,Tagovailoa,QB,,6,2023-10-15,Thu-Mon,MIA,CAR,-13.5,48.5,31,7600,8,13.3,22.7,32.1,22.6,2.97
Christian,McCaffrey,RB,,6,2023-10-15,Thu-Mon,SF,CLE,-7,37.5,22.3,9500,4,14.8,28.8,51.7,21.6,2.27
Ja'Marr,Chase,WR,,6,2023-10-15,Thu-Mon,CIN,SEA,-3,45,24,8300,32,8.1,23.2,55.2,21.5,2.59
Justin,Fields,QB,,6,2023-10-15,Thu-Mon,CHI,MIN,+2.5,44.5,21,7300,22,11.7,22.2,33.0,21.4,2.93
Cooper,Kupp,WR,,6,2023-10-15,Thu-Mon,LAR,ARI,-7,48.5,27.8,9000,25,2.9,19.0,29.8,21.2,2.36
Lamar,Jackson,QB,,6,2023-10-15,Thu-Mon,BAL,TEN,-4,41,22.5,7700,11,8.6,20.9,32.2,20.9,2.71
Justin,Herbert,QB,Q,6,2023-10-16,Thu-Mon,LAC,DAL,+2,51,24.5,7900,6,16.1,23.4,32.3,20.8,2.63
Trevor,Lawrence,QB,,6,2023-10-15,Thu-Mon,JAX,IND,-4,45.5,24.8,6500,26,10.2,16.3,20.7,20.6,3.17
Matthew,Stafford,QB,,6,2023-10-15,Thu-Mon,LAR,ARI,-7,48.5,27.8,6100,28,13.5,17.4,20.2,20.5,3.36
Joe,Burrow,QB,,6,2023-10-15,Thu-Mon,CIN,SEA,-3,45,24,6300,23,3.2,12.4,27.4,20.2,3.21
Stefon,Diggs,WR,,6,2023-10-15,Thu-Mon,BUF,NYG,-14,44.5,29.3,8800,17,13.6,26.4,39.0,19.9,2.26
