first_name,last_name,position,injury_status,week,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Tyreek,Hill,WR,,14,2023-12-11,Thu-Mon,MIA,TEN,-13,46.5,29.8,9800,28,13.5,27.8,35.3,25.3,2.58
Christian,McCaffrey,RB,,14,2023-12-10,Thu-Mon,SF,SEA,-14,46,30,9200,29,20.2,25.5,33.9,24.6,2.67
Jalen,Hurts,QB,,14,2023-12-10,Thu-Mon,PHI,DAL,+3.5,51.5,24,8200,14,19.9,27.5,36.5,24.4,2.98
Josh,Allen,QB,,14,2023-12-10,Thu-Mon,BUF,KC,+1.5,49,23.8,8300,9,15.4,27.9,43.7,24.0,2.89
Dak,Prescott,QB,,14,2023-12-10,Thu-Mon,DAL,PHI,-3.5,51.5,27.5,7400,32,16.2,29.8,41.9,23.8,3.22
CeeDee,Lamb,WR,,14,2023-12-10,Thu-Mon,DAL,PHI,-3.5,51.5,27.5,9000,32,16.5,28.8,42.5,23.5,2.61
Keenan,Allen,WR,,14,2023-12-10,Thu-Mon,LAC,DEN,-2.5,44.5,23.5,8600,6,10.8,25.4,43.5,22.6,2.63
Amon-Ra,St. Brown,WR,,14,2023-12-10,Thu-Mon,DET,CHI,-3,43.5,23.3,8200,15,12.9,21.3,33.5,21.9,2.67
Justin,Fields,QB,,14,2023-12-10,Thu-Mon,CHI,DET,+3,43.5,20.3,6800,27,5.9,21.7,33.0,21.8,3.21
Lamar,Jackson,QB,,14,2023-12-10,Thu-Mon,BAL,LAR,-7.5,39.5,23.5,7700,20,12.0,15.7,24.0,21.4,2.78
Patrick,Mahomes,QB,,14,2023-12-10,Thu-Mon,KC,BUF,-1.5,49,25.3,7900,12,8.6,15.6,20.8,21.2,2.68
Tua,Tagovailoa,QB,,14,2023-12-11,Thu-Mon,MIA,TEN,-13,46.5,29.8,8000,17,10.8,18.4,26.8,20.9,2.61
Brock,Purdy,QB,,14,2023-12-10,Thu-Mon,SF,SEA,-14,46,30,6500,22,11.5,24.4,32.5,20.7,3.18
Justin,Herbert,QB,,14,2023-12-10,Thu-Mon,LAC,DEN,-2.5,44.5,23.5,7500,23,8.0,21.1,32.4,20.2,2.69
C.J.,Stroud,QB,,14,2023-12-10,Thu-Mon,HOU,NYJ,-3.5,33,18.3,7600,7,16.1,28.2,44.8,20.1,2.64
Ja'Marr,Chase,WR,,14,2023-12-10,Thu-Mon,CIN,IND,-2.5,44,23.3,7600,16,8.1,18.1,34.6,20.1,2.64
A.J.,Brown,WR,,14,2023-12-10,Thu-Mon,PHI,DAL,+3.5,51.5,24,8700,5,1.8,18.9,36.0,18.9,2.17
Stefon,Diggs,WR,,14,2023-12-10,Thu-Mon,BUF,KC,+1.5,49,23.8,8800,13,6.4,14.2,22.6,18.8,2.14
Travis,Kelce,TE,,14,2023-12-10,Thu-Mon,KC,BUF,-1.5,49,25.3,7800,10,4.4,12.0,16.4,18.6,2.38
Justin,Jefferson,WR,,14,2023-12-10,Thu-Mon,MIN,LV,-3,40.5,21.8,8500,14,5.8,23.8,30.9,18.6,2.19
DJ,Moore,WR,,14,2023-12-10,Thu-Mon,CHI,DET,+3,43.5,20.3,6500,18,6.4,15.0,25.4,18.2,2.80
Alvin,Kamara,RB,,14,2023-12-10,Thu-Mon,NO,CAR,-6,39,22.5,8200,30,11.0,20.3,28.9,18.2,2.22
Joshua,Dobbs,QB,,14,2023-12-10,Thu-Mon,MIN,LV,-3,40.5,21.8,5900,11,8.5,20.5,25.1,18.1,3.07
Jordan,Love,QB,,14,2023-12-11,Thu-Mon,GB,NYG,-6.5,37,21.8,6100,15,13.8,21.3,26.6,18.0,2.95
Michael,Pittman Jr.,WR,,14,2023-12-10,Thu-Mon,IND,CIN,+2.5,44,20.8,7300,19,14.4,20.6,30.5,17.9,2.45
Russell,Wilson,QB,,14,2023-12-10,Thu-Mon,DEN,LAC,+2.5,44.5,21,5800,30,14.5,17.7,18.8,17.8,3.07
Mike,Evans,WR,,14,2023-12-10,Thu-Mon,TB,ATL,+2,41,19.5,7700,7,12.7,22.9,32.2,17.7,2.30
Jared,Goff,QB,,14,2023-12-10,Thu-Mon,DET,CHI,-3,43.5,23.3,6400,19,13.7,18.2,24.1,17.5,2.73
Brandon,Aiyuk,WR,,14,2023-12-10,Thu-Mon,SF,SEA,-14,46,30,6900,25,13.0,18.3,29.6,17.0,2.46
Zack,Moss,RB,,14,2023-12-10,Thu-Mon,IND,CIN,+2.5,44,20.8,5900,18,0.2,6.8,14.4,16.3,2.76
Jaylen,Waddle,WR,,14,2023-12-11,Thu-Mon,MIA,TEN,-13,46.5,29.8,7700,28,8.4,15.7,28.1,16.2,2.10
Austin,Ekeler,RB,,14,2023-12-10,Thu-Mon,LAC,DEN,-2.5,44.5,23.5,7600,32,4.7,13.8,24.3,16.1,2.12
Saquon,Barkley,RB,,14,2023-12-11,Thu-Mon,NYG,GB,+6.5,37,15.3,7200,25,6.2,15.3,30.0,15.9,2.21
Gardner,Minshew II,QB,,14,2023-12-10,Thu-Mon,IND,CIN,+2.5,44,20.8,5400,26,6.7,14.1,22.7,15.8,2.93
Deebo,Samuel,WR,,14,2023-12-10,Thu-Mon,SF,SEA,-14,46,30,6800,25,1.1,17.5,38.8,15.6,2.29
Nico,Collins,WR,,14,2023-12-10,Thu-Mon,HOU,NYJ,-3.5,33,18.3,7600,1,7.0,19.7,37.1,15.6,2.05
Puka,Nacua,WR,Q,14,2023-12-10,Thu-Mon,LAR,BAL,+7.5,39.5,16,7100,4,6.2,13.2,26.9,15.6,2.20
Joe,Mixon,RB,,14,2023-12-10,Thu-Mon,CIN,IND,-2.5,44,23.3,6100,28,8.0,17.8,29.7,15.5,2.54
De'Von,Achane,RB,,14,2023-12-11,Thu-Mon,MIA,TEN,-13,46.5,29.8,7100,9,1.5,27.3,54.3,15.4,2.17
Davante,Adams,WR,,14,2023-12-10,Thu-Mon,LV,MIN,+3,40.5,18.8,7500,23,2.1,11.5,21.2,15.4,2.05
Bijan,Robinson,RB,,14,2023-12-10,Thu-Mon,ATL,TB,-2,41,21.5,6500,13,6.9,15.0,27.3,15.3,2.35
Kyren,Williams,RB,,14,2023-12-10,Thu-Mon,LAR,BAL,+7.5,39.5,16,7300,11,7.7,25.0,41.4,15.3,2.10
Tony,Pollard,RB,,14,2023-12-10,Thu-Mon,DAL,PHI,-3.5,51.5,27.5,7000,2,5.5,14.5,22.3,15.2,2.17
T.J.,Hockenson,TE,,14,2023-12-10,Thu-Mon,MIN,LV,-3,40.5,21.8,6000,15,9.5,18.7,33.4,15.2,2.53
Baker,Mayfield,QB,,14,2023-12-10,Thu-Mon,TB,ATL,+2,41,19.5,5300,21,10.9,15.4,19.3,15.1,2.85
Chris,Olave,WR,Q,14,2023-12-10,Thu-Mon,NO,CAR,-6,39,22.5,7000,9,9.6,17.8,21.4,14.9,2.13
Geno,Smith,QB,Q,14,2023-12-10,Thu-Mon,SEA,SF,+14,46,16,5700,5,4.7,17.4,34.0,14.9,2.61
Sam,LaPorta,TE,,14,2023-12-10,Thu-Mon,DET,CHI,-3,43.5,23.3,6100,29,6.8,16.8,32.0,14.8,2.43
Cooper,Kupp,WR,,14,2023-12-10,Thu-Mon,LAR,BAL,+7.5,39.5,16,7400,4,2.1,7.1,15.9,14.8,2.00
Rachaad,White,RB,,14,2023-12-10,Thu-Mon,TB,ATL,+2,41,19.5,6800,1,16.0,19.8,27.9,14.8,2.18
Josh,Jacobs,RB,,14,2023-12-10,Thu-Mon,LV,MIN,+3,40.5,18.8,6900,10,6.1,17.4,25.5,14.7,2.13
Jake,Browning,QB,,14,2023-12-10,Thu-Mon,CIN,IND,-2.5,44,23.3,5200,13,-0.1,13.3,29.7,14.5,2.78
Courtland,Sutton,WR,,14,2023-12-10,Thu-Mon,DEN,LAC,+2.5,44.5,21,6100,30,9.1,14.1,18.3,14.3,2.34
David,Montgomery,RB,,14,2023-12-10,Thu-Mon,DET,CHI,-3,43.5,23.3,6400,20,4.3,14.1,20.6,14.2,2.22
DeVonta,Smith,WR,,14,2023-12-10,Thu-Mon,PHI,DAL,+3.5,51.5,24,7400,5,14.1,20.8,26.6,14.2,1.92
Joe,Flacco,QB,,14,2023-12-10,Thu-Mon,CLE,JAX,-1.5,35.5,18.5,4700,29,-1.0,12.0,30.9,14.1,3.00
Matthew,Stafford,QB,,14,2023-12-10,Thu-Mon,LAR,BAL,+7.5,39.5,16,6000,2,10.7,16.7,24.4,14.0,2.33
Mitch,Trubisky,QB,,14,2023-12-07,Thu-Mon,PIT,NE,-5.5,30,17.8,5000,4,0.7,8.9,14.1,13.9,2.78
Derrick,Henry,RB,Q,14,2023-12-11,Thu-Mon,TEN,MIA,+13,46.5,16.8,6900,6,3.0,15.2,28.0,13.9,2.01
Jahmyr,Gibbs,RB,,14,2023-12-10,Thu-Mon,DET,CHI,-3,43.5,23.3,6600,20,6.4,19.7,32.9,13.8,2.09
