PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Rashid Shaheed,WR,NO,DET,170,47.00,4.50,21.25,4500,10.25,2.3,0.0,0.7,5.3,6.0,1.3
Atlanta Falcons,D,ATL,NYJ,-134,34.00,-2.00,18.00,3400,7.37,2.2,0.0,0.0,0.0,0.0,0.0
Bijan Robinson,RB,ATL,NYJ,-134,34.00,-2.00,18.00,6700,14.77,2.2,0.0,14.8,4.8,19.6,2.9
Tony Pollard,RB,DAL,SEA,-447,47.50,-9.00,28.25,6800,14.97,2.2,0.0,13.0,3.9,16.9,2.5
Zay Jones,WR,JAX,CIN,-416,39.00,-8.50,23.75,3700,8.23,2.2,0.0,0.1,4.7,4.8,1.3
Bailey Zappe,QB,NE,LAC,203,40.50,5.50,17.50,4800,10.43,2.2,33.1,1.8,0.0,1.8,7.3
Jahan Dotson,WR,WAS,MIA,352,49.50,9.50,20.00,4600,10.16,2.2,0.0,0.0,6.1,6.1,1.3
Rhamondre Stevenson,RB,NE,LAC,203,40.50,5.50,17.50,6000,13.17,2.2,0.0,13.0,4.2,17.2,2.9
David Njoku,TE,CLE,LAR,151,40.00,3.50,18.25,4100,8.92,2.2,0.0,0.0,5.4,5.4,1.3
Desmond Ridder,QB,ATL,NYJ,-134,34.00,-2.00,18.00,5000,11.03,2.2,31.0,3.6,0.0,3.6,6.9
New England Patriots,D,NE,LAC,203,40.50,5.50,17.50,2400,5.27,2.2,0.0,0.0,0.0,0.0,0.0
Christian McCaffrey,RB,SF,PHI,-155,47.50,-3.00,25.25,9000,19.44,2.2,0.0,14.1,4.7,18.8,2.1
DJ Chark,WR,CAR,TB,196,37.00,5.00,16.00,3200,6.96,2.2,0.0,0.0,4.7,4.7,1.5
Rachaad White,RB,TB,CAR,-242,37.00,-5.00,21.00,6300,14.04,2.2,0.0,13.1,4.4,17.5,2.8
Trey Palmer,WR,TB,CAR,-242,37.00,-5.00,21.00,3200,6.88,2.2,0.0,0.0,4.1,4.1,1.3
Curtis Samuel,WR,WAS,MIA,352,49.50,9.50,20.00,4100,8.82,2.2,0.0,1.3,4.8,6.1,1.5
George Pickens,WR,PIT,ARI,-252,41.50,-5.50,23.50,4800,10.73,2.2,0.0,0.1,5.9,6.0,1.3
Kyler Murray,QB,ARI,PIT,205,41.50,5.50,18.00,7000,15.27,2.2,31.3,4.1,0.0,4.1,5.1
Jaylen Warren,RB,PIT,ARI,-252,41.50,-5.50,23.50,5400,11.82,2.2,0.0,10.5,3.7,14.2,2.6
Will Levis,QB,TEN,IND,100,42.50,1.00,20.75,5200,11.42,2.2,31.3,2.4,0.0,2.4,6.5
Los Angeles Rams,D,LAR,CLE,-182,40.00,-3.50,21.75,3700,7.59,2.1,0.0,0.0,0.0,0.0,0.0
Travis Kelce,TE,KC,GB,-260,42.50,-6.00,24.25,8000,16.54,2.1,0.0,0.0,8.6,8.6,1.1
Tyreek Hill,WR,MIA,WAS,-453,49.50,-9.50,29.50,9600,20.11,2.1,0.0,1.1,9.1,10.2,1.1
Dallas Cowboys,D,DAL,SEA,-447,47.50,-9.00,28.25,3800,8.02,2.1,0.0,0.0,0.0,0.0,0.0
Denver Broncos,D,DEN,HOU,154,47.50,3.50,22.00,2700,5.62,2.1,0.0,0.0,0.0,0.0,0.0
Carolina Panthers,D,CAR,TB,196,37.00,5.00,16.00,2500,5.25,2.1,0.0,0.0,0.0,0.0,0.0
New York Jets,D,NYJ,ATL,113,34.00,2.00,16.00,3500,7.20,2.1,0.0,0.0,0.0,0.0,0.0
Pittsburgh Steelers,D,PIT,ARI,-252,41.50,-5.50,23.50,3800,7.85,2.1,0.0,0.0,0.0,0.0,0.0
Kyren Williams,RB,LAR,CLE,-182,40.00,-3.50,21.75,7200,15.31,2.1,0.0,14.9,4.5,19.4,2.7
CeeDee Lamb,WR,DAL,SEA,-447,47.50,-9.00,28.25,8900,18.84,2.1,0.0,0.9,8.2,9.1,1.0
DK Metcalf,WR,SEA,DAL,345,47.50,9.00,19.25,6500,13.31,2.1,0.0,0.2,7.8,8.0,1.2
Sam LaPorta,TE,DET,NO,-205,47.00,-4.50,25.75,5600,11.51,2.1,0.0,0.0,6.2,6.2,1.1
Tyler Lockett,WR,SEA,DAL,345,47.50,9.00,19.25,5900,12.40,2.1,0.0,0.1,6.7,6.8,1.1
Travis Etienne,RB,JAX,CIN,-416,39.00,-8.50,23.75,7000,14.39,2.1,0.0,15.4,3.5,18.9,2.7
Rondale Moore,WR,ARI,PIT,205,41.50,5.50,18.00,3400,7.00,2.1,0.0,1.6,3.9,5.5,1.6
Dallas Goedert,TE,PHI,SF,130,47.50,3.00,22.25,4800,10.06,2.1,0.0,0.0,5.1,5.1,1.1
Josh Downs,WR,IND,TEN,-117,42.50,-1.00,21.75,5100,10.83,2.1,0.0,0.5,6.5,7.0,1.4
Deebo Samuel,WR,SF,PHI,-155,47.50,-3.00,25.25,6200,12.97,2.1,0.0,2.2,6.1,8.3,1.3
James Conner,RB,ARI,PIT,205,41.50,5.50,18.00,5800,11.88,2.1,0.0,14.0,3.1,17.1,2.9
Jayden Reed,WR,GB,KC,211,42.50,6.00,18.25,4400,9.29,2.1,0.0,0.0,5.7,5.7,1.3
Cade Otton,TE,TB,CAR,-242,37.00,-5.00,21.00,3200,6.58,2.1,0.0,0.0,4.1,4.1,1.3
Aaron Jones,RB,GB,KC,211,42.50,6.00,18.25,6200,13.05,2.1,0.0,13.1,4.1,17.2,2.8
Amari Cooper,WR,CLE,LAR,151,40.00,3.50,18.25,5700,11.65,2.0,0.0,0.0,7.5,7.5,1.3
Christian Kirk,WR,JAX,CIN,-416,39.00,-8.50,23.75,5800,11.59,2.0,0.0,0.2,6.3,6.5,1.1
Jonathan Mingo,WR,CAR,TB,196,37.00,5.00,16.00,3300,6.47,2.0,0.0,0.1,4.5,4.6,1.4
Garrett Wilson,WR,NYJ,ATL,113,34.00,2.00,16.00,6000,12.18,2.0,0.0,0.4,7.8,8.2,1.4
Detroit Lions,D,DET,NO,-205,47.00,-4.50,25.75,3000,5.89,2.0,0.0,0.0,0.0,0.0,0.0
Tyler Conklin,TE,NYJ,ATL,113,34.00,2.00,16.00,3000,5.99,2.0,0.0,0.0,3.9,3.9,1.3
Isiah Pacheco,RB,KC,GB,-260,42.50,-6.00,24.25,6500,12.71,2.0,0.0,14.7,2.5,17.2,2.6
Tim Boyle,QB,NYJ,ATL,113,34.00,2.00,16.00,4800,9.46,2.0,30.4,2.2,0.0,2.2,6.8
Arizona Cardinals,D,ARI,PIT,205,41.50,5.50,18.00,2900,5.76,2.0,0.0,0.0,0.0,0.0,0.0
Chigoziem Okonkwo,TE,TEN,IND,100,42.50,1.00,20.75,3100,6.16,2.0,0.0,0.0,3.7,3.7,1.2
Jameson Williams,WR,DET,NO,-205,47.00,-4.50,25.75,3600,7.17,2.0,0.0,0.2,3.1,3.3,0.9
Chris Olave,WR,NO,DET,170,47.00,4.50,21.25,6900,13.66,2.0,0.0,0.1,7.7,7.8,1.1
Cincinnati Bengals,D,CIN,JAX,325,39.00,8.50,15.25,2600,5.25,2.0,0.0,0.0,0.0,0.0,0.0
Tennessee Titans,D,TEN,IND,100,42.50,1.00,20.75,2800,5.66,2.0,0.0,0.0,0.0,0.0,0.0
Miami Dolphins,D,MIA,WAS,-453,49.50,-9.50,29.50,3900,7.74,2.0,0.0,0.0,0.0,0.0,0.0
Skyy Moore,WR,KC,GB,-260,42.50,-6.00,24.25,3000,6.05,2.0,0.0,0.4,3.1,3.5,1.2
D'Andre Swift,RB,PHI,SF,130,47.50,3.00,22.25,6600,13.03,2.0,0.0,15.1,2.6,17.7,2.7
Courtland Sutton,WR,DEN,HOU,154,47.50,3.50,22.00,5400,10.56,2.0,0.0,0.0,5.6,5.6,1.0
Devin Singletary,RB,HOU,DEN,-185,47.50,-3.50,25.50,5900,11.51,2.0,0.0,12.1,3.1,15.2,2.6
Michael Pittman,WR,IND,TEN,-117,42.50,-1.00,21.75,7100,13.37,1.9,0.0,0.4,8.1,8.5,1.2
DeVante Parker,WR,NE,LAC,203,40.50,5.50,17.50,3300,6.39,1.9,0.0,0.0,4.1,4.1,1.2
Tyler Boyd,WR,CIN,JAX,325,39.00,8.50,15.25,4200,7.94,1.9,0.0,0.1,4.8,4.9,1.2
Cleveland Browns,D,CLE,LAR,151,40.00,3.50,18.25,3100,5.79,1.9,0.0,0.0,0.0,0.0,0.0
A.J. Brown,WR,PHI,SF,130,47.50,3.00,22.25,8800,16.24,1.9,0.0,0.5,8.0,8.5,1.0
Los Angeles Chargers,D,LAC,NE,-251,40.50,-5.50,23.00,4000,7.61,1.9,0.0,0.0,0.0,0.0,0.0
Philadelphia Eagles,D,PHI,SF,130,47.50,3.00,22.25,2800,5.34,1.9,0.0,0.0,0.0,0.0,0.0
Noah Brown,WR,HOU,DEN,-185,47.50,-3.50,25.50,4500,8.51,1.9,0.0,0.3,4.9,5.2,1.2
Jerome Ford,RB,CLE,LAR,151,40.00,3.50,18.25,5500,10.68,1.9,0.0,12.8,2.4,15.2,2.8
Alvin Kamara,RB,NO,DET,170,47.00,4.50,21.25,8200,15.26,1.9,0.0,13.4,5.1,18.5,2.3
Dontayvion Wicks,WR,GB,KC,211,42.50,6.00,18.25,3000,5.82,1.9,0.0,0.2,3.9,4.1,1.4
DeAndre Hopkins,WR,TEN,IND,100,42.50,1.00,20.75,6100,11.54,1.9,0.0,0.0,7.0,7.0,1.1
Indianapolis Colts,D,IND,TEN,-117,42.50,-1.00,21.75,3200,5.92,1.9,0.0,0.0,0.0,0.0,0.0
Chris Godwin,WR,TB,CAR,-242,37.00,-5.00,21.00,6300,12.08,1.9,0.0,0.1,6.8,6.9,1.1
Amon-Ra St. Brown,WR,DET,NO,-205,47.00,-4.50,25.75,8500,16.49,1.9,0.0,0.6,8.5,9.1,1.1
Calvin Ridley,WR,JAX,CIN,-416,39.00,-8.50,23.75,6400,12.37,1.9,0.0,0.0,6.6,6.6,1.0
Tutu Atwell,WR,LAR,CLE,-182,40.00,-3.50,21.75,3800,7.25,1.9,0.0,0.3,4.1,4.4,1.2
Tucker Kraft,TE,GB,KC,211,42.50,6.00,18.25,3000,5.46,1.8,0.0,0.0,3.5,3.5,1.2
De'Von Achane,RB,MIA,WAS,-453,49.50,-9.50,29.50,6900,12.30,1.8,0.0,10.8,2.9,13.7,2.0
Jaylen Waddle,WR,MIA,WAS,-453,49.50,-9.50,29.50,7600,13.64,1.8,0.0,0.5,7.5,8.0,1.0
Houston Texans,D,HOU,DEN,-185,47.50,-3.50,25.50,3300,5.78,1.8,0.0,0.0,0.0,0.0,0.0
Justin Watson,WR,KC,GB,-260,42.50,-6.00,24.25,3500,6.44,1.8,0.0,0.0,3.4,3.4,1.0
Ja'Marr Chase,WR,CIN,JAX,325,39.00,8.50,15.25,8100,14.29,1.8,0.0,0.4,8.8,9.2,1.1
Kyle Pitts,TE,ATL,NYJ,-134,34.00,-2.00,18.00,3800,6.84,1.8,0.0,0.0,4.7,4.7,1.2
Gerald Everett,TE,LAC,NE,-251,40.50,-5.50,23.00,3500,6.22,1.8,0.0,0.0,4.0,4.0,1.1
DeVonta Smith,WR,PHI,SF,130,47.50,3.00,22.25,7300,13.04,1.8,0.0,0.1,6.9,7.0,1.0
San Francisco 49ers,D,SF,PHI,-155,47.50,-3.00,25.25,3000,5.39,1.8,0.0,0.0,0.0,0.0,0.0
George Kittle,TE,SF,PHI,-155,47.50,-3.00,25.25,6200,11.14,1.8,0.0,0.0,5.2,5.2,0.8
Antonio Gibson,RB,WAS,MIA,352,49.50,9.50,20.00,4500,7.92,1.8,0.0,3.7,3.4,7.1,1.6
Brandon Aiyuk,WR,SF,PHI,-155,47.50,-3.00,25.25,7200,13.18,1.8,0.0,0.4,6.5,6.9,1.0
Romeo Doubs,WR,GB,KC,211,42.50,6.00,18.25,4800,8.79,1.8,0.0,0.1,5.5,5.6,1.2
Cooper Kupp,WR,LAR,CLE,-182,40.00,-3.50,21.75,7800,13.84,1.8,0.0,0.2,7.7,7.9,1.0
Brandin Cooks,WR,DAL,SEA,-447,47.50,-9.00,28.25,4900,8.80,1.8,0.0,0.1,4.8,4.9,1.0
New Orleans Saints,D,NO,DET,170,47.00,4.50,21.25,2700,4.89,1.8,0.0,0.0,0.0,0.0,0.0
Puka Nacua,WR,LAR,CLE,-182,40.00,-3.50,21.75,7000,12.64,1.8,0.0,0.0,7.6,7.6,1.1
Adam Thielen,WR,CAR,TB,196,37.00,5.00,16.00,6600,11.58,1.8,0.0,0.0,8.3,8.3,1.3
Trey McBride,TE,ARI,PIT,205,41.50,5.50,18.00,4900,8.61,1.8,0.0,0.0,5.5,5.5,1.1
Keenan Allen,WR,LAC,NE,-251,40.50,-5.50,23.00,9000,16.55,1.8,0.0,0.2,9.8,10.0,1.1
Breece Hall,RB,NYJ,ATL,113,34.00,2.00,16.00,6400,11.54,1.8,0.0,11.2,3.2,14.4,2.3
Green Bay Packers,D,GB,KC,211,42.50,6.00,18.25,2500,4.49,1.8,0.0,0.0,0.0,0.0,0.0
Jerry Jeudy,WR,DEN,HOU,154,47.50,3.50,22.00,4700,8.21,1.8,0.0,0.2,4.5,4.7,1.0
Tanner Hudson,TE,CIN,JAX,325,39.00,8.50,15.25,2700,4.62,1.7,0.0,0.0,3.1,3.1,1.1
Hunter Henry,TE,NE,LAC,203,40.50,5.50,17.50,3100,5.21,1.7,0.0,0.0,3.2,3.2,1.0
JuJu Smith-Schuster,WR,NE,LAC,203,40.50,5.50,17.50,3200,5.39,1.7,0.0,0.2,3.6,3.8,1.2
Brian Robinson,RB,WAS,MIA,352,49.50,9.50,20.00,6100,10.27,1.7,0.0,11.6,2.4,14.0,2.3
Nico Collins,WR,HOU,DEN,-185,47.50,-3.50,25.50,6800,11.38,1.7,0.0,0.0,6.4,6.4,0.9
Christian Watson,WR,GB,KC,211,42.50,6.00,18.25,4600,7.94,1.7,0.0,0.3,5.1,5.4,1.2
Joe Mixon,RB,CIN,JAX,325,39.00,8.50,15.25,6200,10.77,1.7,0.0,13.7,2.9,16.6,2.7
Rashee Rice,WR,KC,GB,-260,42.50,-6.00,24.25,5600,9.66,1.7,0.0,0.0,5.1,5.1,0.9
Kadarius Toney,WR,KC,GB,-260,42.50,-6.00,24.25,3200,5.38,1.7,0.0,0.4,2.3,2.7,0.8
Josh Reynolds,WR,DET,NO,-205,47.00,-4.50,25.75,3400,5.71,1.7,0.0,0.1,3.6,3.7,1.1
Greg Dortch,WR,ARI,PIT,205,41.50,5.50,18.00,3700,6.41,1.7,0.0,0.2,4.1,4.3,1.2
Seattle Seahawks,D,SEA,DAL,345,47.50,9.00,19.25,2600,4.34,1.7,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,TE,HOU,DEN,-185,47.50,-3.50,25.50,5000,8.67,1.7,0.0,0.0,5.2,5.2,1.0
David Montgomery,RB,DET,NO,-205,47.00,-4.50,25.75,6500,11.32,1.7,0.0,14.1,1.2,15.3,2.4
Tee Higgins,WR,CIN,JAX,325,39.00,8.50,15.25,6300,9.98,1.6,0.0,0.0,6.4,6.4,1.0
Alec Pierce,WR,IND,TEN,-117,42.50,-1.00,21.75,3300,5.12,1.6,0.0,0.0,3.0,3.0,0.9
Mike Evans,WR,TB,CAR,-242,37.00,-5.00,21.00,7700,12.41,1.6,0.0,0.1,6.9,7.0,0.9
Tyjae Spears,RB,TEN,IND,100,42.50,1.00,20.75,4400,6.88,1.6,0.0,4.0,3.1,7.1,1.6
Van Jefferson,WR,ATL,NYJ,-134,34.00,-2.00,18.00,3100,4.90,1.6,0.0,0.0,3.4,3.4,1.1
Raheem Mostert,RB,MIA,WAS,-453,49.50,-9.50,29.50,7300,11.97,1.6,0.0,12.8,2.0,14.8,2.0
Jalen Tolbert,WR,DAL,SEA,-447,47.50,-9.00,28.25,3200,5.12,1.6,0.0,0.0,2.8,2.8,0.9
Kalif Raymond,WR,DET,NO,-205,47.00,-4.50,25.75,3200,5.12,1.6,0.0,0.2,2.6,2.8,0.9
Allen Lazard,WR,NYJ,ATL,113,34.00,2.00,16.00,3200,5.09,1.6,0.0,0.1,3.1,3.2,1.0
Pat Freiermuth,TE,PIT,ARI,-252,41.50,-5.50,23.50,4300,6.71,1.6,0.0,0.0,3.9,3.9,0.9
Michael Gallup,WR,DAL,SEA,-447,47.50,-9.00,28.25,3600,5.67,1.6,0.0,0.0,3.1,3.1,0.9
Tank Dell,WR,HOU,DEN,-185,47.50,-3.50,25.50,7400,12.05,1.6,0.0,0.1,6.2,6.3,0.8
Derrick Henry,RB,TEN,IND,100,42.50,1.00,20.75,6800,11.04,1.6,0.0,16.0,1.9,17.9,2.6
Chuba Hubbard,RB,CAR,TB,196,37.00,5.00,16.00,5300,8.13,1.5,0.0,11.2,1.6,12.8,2.4
Drew Ogletree,TE,IND,TEN,-117,42.50,-1.00,21.75,2500,3.79,1.5,0.0,0.0,2.3,2.3,0.9
Durham Smythe,TE,MIA,WAS,-453,49.50,-9.50,29.50,2500,3.67,1.5,0.0,0.0,1.8,1.8,0.7
Braxton Berrios,WR,MIA,WAS,-453,49.50,-9.50,29.50,3000,4.57,1.5,0.0,0.5,1.9,2.4,0.8
Noah Gray,TE,KC,GB,-260,42.50,-6.00,24.25,2500,3.67,1.5,0.0,0.0,2.0,2.0,0.8
Washington Commanders,D,WAS,MIA,352,49.50,9.50,20.00,2300,3.41,1.5,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,RB,CLE,LAR,151,40.00,3.50,18.25,4700,7.17,1.5,0.0,10.6,1.1,11.7,2.5
Mike Gesicki,TE,NE,LAC,203,40.50,5.50,17.50,2500,3.78,1.5,0.0,0.0,2.4,2.4,1.0
Quentin Johnston,WR,LAC,NE,-251,40.50,-5.50,23.00,4000,5.76,1.4,0.0,0.1,4.5,4.6,1.1
Robert Woods,WR,HOU,DEN,-185,47.50,-3.50,25.50,3900,5.50,1.4,0.0,0.2,3.2,3.4,0.9
Marquez Valdes-Scantling,WR,KC,GB,-260,42.50,-6.00,24.25,3100,4.21,1.4,0.0,0.0,2.3,2.3,0.7
Marvin Mims,WR,DEN,HOU,154,47.50,3.50,22.00,3300,4.52,1.4,0.0,0.0,2.6,2.6,0.8
Noah Fant,TE,SEA,DAL,345,47.50,9.00,19.25,2700,3.79,1.4,0.0,0.0,2.4,2.4,0.9
Tyler Higbee,TE,LAR,CLE,-182,40.00,-3.50,21.75,3700,5.33,1.4,0.0,0.0,3.3,3.3,0.9
Ezekiel Elliott,RB,NE,LAC,203,40.50,5.50,17.50,4500,6.20,1.4,0.0,7.3,1.3,8.6,1.9
Treylon Burks,WR,TEN,IND,100,42.50,1.00,20.75,3400,4.75,1.4,0.0,0.0,2.8,2.8,0.8
AJ Dillon,RB,GB,KC,211,42.50,6.00,18.25,5400,7.14,1.3,0.0,7.4,1.3,8.7,1.6
Kenneth Gainwell,RB,PHI,SF,130,47.50,3.00,22.25,4500,5.83,1.3,0.0,4.4,2.0,6.4,1.4
Hayden Hurst,TE,CAR,TB,196,37.00,5.00,16.00,2800,3.55,1.3,0.0,0.0,2.5,2.5,0.9
Juwan Johnson,TE,NO,DET,170,47.00,4.50,21.25,3400,4.28,1.3,0.0,0.0,2.6,2.6,0.8
Irv Smith,TE,CIN,JAX,325,39.00,8.50,15.25,2500,3.11,1.2,0.0,0.0,2.1,2.1,0.8
Drew Sample,TE,CIN,JAX,325,39.00,8.50,15.25,2500,2.97,1.2,0.0,0.0,1.8,1.8,0.7
Tyler Allgeier,RB,ATL,NYJ,-134,34.00,-2.00,18.00,4500,5.39,1.2,0.0,9.6,1.2,10.8,2.4
Jonnu Smith,TE,ATL,NYJ,-134,34.00,-2.00,18.00,3200,3.81,1.2,0.0,0.0,2.6,2.6,0.8
Miles Sanders,RB,CAR,TB,196,37.00,5.00,16.00,4300,5.10,1.2,0.0,8.3,1.3,9.6,2.2
A.T. Perry,WR,NO,DET,170,47.00,4.50,21.25,3300,3.76,1.1,0.0,0.0,2.8,2.8,0.8
Jason Brownlee,WR,NYJ,ATL,113,34.00,2.00,16.00,3000,3.27,1.1,0.0,0.0,1.9,1.9,0.6
Kyle Philips,WR,TEN,IND,100,42.50,1.00,20.75,3000,3.30,1.1,0.0,0.0,2.2,2.2,0.7
Demario Douglas,WR,NE,LAC,203,40.50,5.50,17.50,4300,4.56,1.1,0.0,0.1,3.0,3.1,0.7
Josh Whyle,TE,TEN,IND,100,42.50,1.00,20.75,2500,2.72,1.1,0.0,0.0,1.7,1.7,0.7
Jeremy Ruckert,TE,NYJ,ATL,113,34.00,2.00,16.00,2500,2.86,1.1,0.0,0.0,2.4,2.4,1.0
Julio Jones,WR,PHI,SF,130,47.50,3.00,22.25,3100,3.24,1.1,0.0,0.1,1.8,1.9,0.6
Samaje Perine,RB,DEN,HOU,154,47.50,3.50,22.00,4800,5.26,1.1,0.0,2.2,2.5,4.7,1.0
Taysom Hill,TE,NO,DET,170,47.00,4.50,21.25,5200,5.53,1.1,0.6,5.2,0.6,5.8,1.2
Donald Parham,TE,LAC,NE,-251,40.50,-5.50,23.00,3300,3.66,1.1,0.0,0.0,1.9,1.9,0.6
Nick Westbrook-Ikhine,WR,TEN,IND,100,42.50,1.00,20.75,3200,3.38,1.1,0.0,0.0,2.1,2.1,0.7
Jake Bobo,WR,SEA,DAL,345,47.50,9.00,19.25,3000,3.19,1.1,0.0,0.0,2.1,2.1,0.7
D'Ernest Johnson,RB,JAX,CIN,-416,39.00,-8.50,23.75,4300,4.31,1.0,0.0,5.1,0.9,6.0,1.4
Kylen Granson,TE,IND,TEN,-117,42.50,-1.00,21.75,2500,2.55,1.0,0.0,0.0,1.7,1.7,0.7
Jaleel McLaughlin,RB,DEN,HOU,154,47.50,3.50,22.00,4000,4.03,1.0,0.0,2.5,1.7,4.2,1.1
Mack Hollins,WR,ATL,NYJ,-134,34.00,-2.00,18.00,3300,3.44,1.0,0.0,0.0,2.4,2.4,0.7
Cedrick Wilson,WR,MIA,WAS,-453,49.50,-9.50,29.50,3000,3.09,1.0,0.0,0.2,1.8,2.0,0.7
