first_name,last_name,position,injury_status,week,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Jalen,Hurts,QB,,9,2023-11-05,Thu-Mon,PHI,DAL,-3,47,25,8000,3,22.9,27.6,31.4,23.1,2.89
Lamar,Jackson,QB,,9,2023-11-05,Thu-Mon,BAL,SEA,-6,44,25,8200,21,11.9,21.8,37.9,21.9,2.67
Alvin,Kamara,RB,,9,2023-11-05,Thu-Mon,NO,CHI,-8.5,41,24.8,8100,26,17.4,22.8,29.3,19.0,2.35
CeeDee,Lamb,WR,,9,2023-11-05,Thu-Mon,DAL,PHI,+3,47,22,8200,32,8.9,19.9,44.0,18.9,2.30
Dak,Prescott,QB,,9,2023-11-05,Thu-Mon,DAL,PHI,+3,47,22,6500,28,7.3,18.8,32.1,18.8,2.89
Saquon,Barkley,RB,Q,9,2023-11-05,Thu-Mon,NYG,LV,+2,38,18,7900,29,9.3,17.8,27.2,17.9,2.27
A.J.,Brown,WR,,9,2023-11-05,Thu-Mon,PHI,DAL,-3,47,25,8600,2,21.7,31.0,41.5,17.7,2.06
Adam,Thielen,WR,,9,2023-11-05,Thu-Mon,CAR,IND,+2.5,44,20.8,7500,21,15.2,25.4,34.5,17.6,2.35
Cooper,Kupp,WR,,9,2023-11-05,Thu-Mon,LAR,GB,+3.5,38.5,17.5,8500,11,2.9,13.9,30.8,17.4,2.05
Sam,Howell,QB,,9,2023-11-05,Thu-Mon,WAS,NE,+3,41,19,5800,11,10.5,22.6,35.0,16.9,2.91
C.J.,Stroud,QB,,9,2023-11-05,Thu-Mon,HOU,TB,-2.5,40,21.3,6200,27,12.9,17.5,24.8,16.9,2.73
Josh,Jacobs,RB,,9,2023-11-05,Thu-Mon,LV,NYG,-2,38,20,6900,21,5.1,16.2,27.9,16.8,2.43
Derek,Carr,QB,,9,2023-11-05,Thu-Mon,NO,CHI,-8.5,41,24.8,5700,29,4.2,16.4,22.3,16.8,2.95
Jordan,Love,QB,,9,2023-11-05,Thu-Mon,GB,LAR,-3.5,38.5,21,5500,22,8.0,16.2,23.3,15.9,2.89
Daniel,Jones,QB,,9,2023-11-05,Thu-Mon,NYG,LV,+2,38,18,5600,8,5.0,13.0,34.7,15.8,2.82
Geno,Smith,QB,,9,2023-11-05,Thu-Mon,SEA,BAL,+6,44,19,6000,1,9.2,14.2,15.9,15.6,2.60
Baker,Mayfield,QB,,9,2023-11-05,Thu-Mon,TB,HOU,+2.5,40,18.8,5200,16,7.8,15.5,23.9,15.5,2.98
Davante,Adams,WR,,9,2023-11-05,Thu-Mon,LV,NYG,-2,38,20,8100,17,2.1,8.7,15.5,15.3,1.89
Derrick,Henry,RB,,9,2023-11-02,Thu-Mon,TEN,PIT,+3,36.5,16.8,7300,23,2.0,15.4,27.4,15.2,2.08
Michael,Pittman Jr.,WR,,9,2023-11-05,Thu-Mon,IND,CAR,-2.5,44,23.3,6600,6,4.5,14.4,22.9,15.1,2.29
