PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Demario Douglas,WR,NE,WAS,-161,41.00,-3.00,22.00,4000,10.02,2.5,0.0,0.3,6.2,6.5,1.6
Aidan O'Connell,QB,LV,NYG,-127,37.50,-1.50,19.50,4500,11.45,2.5,32.5,2.1,0.0,2.1,7.7
Josh Allen,QB,BUF,CIN,108,49.50,2.00,23.75,8300,20.74,2.5,33.1,3.5,0.0,3.5,4.4
Kylen Granson,TE,IND,CAR,-141,44.00,-2.50,23.25,2700,6.41,2.4,0.0,0.0,3.8,3.8,1.4
Elijah Moore,WR,CLE,ARI,-371,37.50,-8.50,23.00,3900,9.29,2.4,0.0,0.6,6.0,6.6,1.7
Dalton Kincaid,TE,BUF,CIN,108,49.50,2.00,23.75,3700,8.83,2.4,0.0,0.0,4.7,4.7,1.3
George Pickens,WR,PIT,TEN,-160,37.00,-3.00,20.00,5400,12.87,2.4,0.0,0.1,7.5,7.6,1.4
Logan Thomas,TE,WAS,NE,135,41.00,3.00,19.00,3500,8.27,2.4,0.0,0.0,5.5,5.5,1.6
Bijan Robinson,RB,ATL,MIN,-195,37.50,-4.00,20.75,6100,14.59,2.4,0.0,13.5,4.6,18.1,3.0
Tee Higgins,WR,CIN,BUF,-127,49.50,-2.00,25.75,6100,14.61,2.4,0.0,0.1,7.3,7.4,1.2
Tua Tagovailoa,QB,MIA,KC,107,51.00,1.50,24.75,7800,18.41,2.4,32.9,0.8,0.0,0.8,4.3
Drake London,WR,ATL,MIN,-195,37.50,-4.00,20.75,5500,12.70,2.3,0.0,0.0,7.6,7.6,1.4
Houston Texans,D,HOU,TB,-148,40.00,-2.50,21.25,3000,6.97,2.3,0.0,0.0,0.0,0.0,0.0
Tyler Boyd,WR,CIN,BUF,-127,49.50,-2.00,25.75,4400,10.16,2.3,0.0,0.1,5.2,5.3,1.2
Cincinnati Bengals,D,CIN,BUF,-127,49.50,-2.00,25.75,2400,5.47,2.3,0.0,0.0,0.0,0.0,0.0
Jaren Hall,QB,MIN,ATL,162,37.50,4.00,16.75,4800,10.84,2.3,27.4,4.5,0.0,4.5,6.6
Chris Olave,WR,NO,CHI,-387,41.00,-8.50,24.75,6300,14.46,2.3,0.0,0.1,7.7,7.8,1.2
Los Angeles Rams,D,LAR,GB,137,38.50,3.00,17.75,2600,5.90,2.3,0.0,0.0,0.0,0.0,0.0
Kyle Pitts,TE,ATL,MIN,-195,37.50,-4.00,20.75,4100,9.63,2.3,0.0,0.0,5.7,5.7,1.4
Alvin Kamara,RB,NO,CHI,-387,41.00,-8.50,24.75,8100,18.80,2.3,0.0,16.4,6.7,23.1,2.9
Jayden Reed,WR,GB,LAR,-163,38.50,-3.00,20.75,3600,8.18,2.3,0.0,0.0,5.2,5.2,1.4
Pittsburgh Steelers,D,PIT,TEN,-160,37.00,-3.00,20.00,3500,8.00,2.3,0.0,0.0,0.0,0.0,0.0
K.J. Osborn,WR,MIN,ATL,162,37.50,4.00,16.75,4600,10.71,2.3,0.0,0.1,6.3,6.4,1.4
Michael Gallup,WR,DAL,PHI,138,47.00,3.00,22.00,3600,8.19,2.3,0.0,0.0,5.0,5.0,1.4
Amari Cooper,WR,CLE,ARI,-371,37.50,-8.50,23.00,6100,13.82,2.3,0.0,0.0,7.5,7.5,1.2
Terry McLaurin,WR,WAS,NE,135,41.00,3.00,19.00,5600,12.58,2.3,0.0,0.3,7.5,7.8,1.4
Marquise Brown,WR,ARI,CLE,291,37.50,8.50,14.50,5400,11.74,2.2,0.0,0.2,8.3,8.5,1.6
Trey McBride,TE,ARI,CLE,291,37.50,8.50,14.50,3700,8.29,2.2,0.0,0.0,5.2,5.2,1.4
DeAndre Hopkins,WR,TEN,PIT,134,37.00,3.00,17.00,6000,13.19,2.2,0.0,0.0,7.8,7.8,1.3
Dallas Goedert,TE,PHI,DAL,-165,47.00,-3.00,25.00,4800,10.32,2.2,0.0,0.0,5.1,5.1,1.1
Rondale Moore,WR,ARI,CLE,291,37.50,8.50,14.50,3200,7.13,2.2,0.0,1.6,4.1,5.7,1.8
Rachaad White,RB,TB,HOU,124,40.00,2.50,18.75,5600,12.08,2.2,0.0,10.4,4.7,15.1,2.7
Breece Hall,RB,NYJ,LAC,150,40.00,3.50,18.25,6300,13.67,2.2,0.0,15.4,2.6,18.0,2.9
Zay Flowers,WR,BAL,SEA,-268,44.00,-6.00,25.00,5700,12.35,2.2,0.0,0.6,7.0,7.6,1.3
Luke Musgrave,TE,GB,LAR,-163,38.50,-3.00,20.75,3300,7.34,2.2,0.0,0.0,4.2,4.2,1.3
New York Jets,D,NYJ,LAC,150,40.00,3.50,18.25,2600,5.80,2.2,0.0,0.0,0.0,0.0,0.0
Josh Downs,WR,IND,CAR,-141,44.00,-2.50,23.25,5200,11.27,2.2,0.0,0.5,6.5,7.0,1.3
Justin Herbert,QB,LAC,NYJ,-181,40.00,-3.50,21.75,7900,17.50,2.2,34.0,2.9,0.0,2.9,4.7
Curtis Samuel,WR,WAS,NE,135,41.00,3.00,19.00,4100,9.16,2.2,0.0,1.3,5.1,6.4,1.6
Cooper Kupp,WR,LAR,GB,137,38.50,3.00,17.75,8500,17.92,2.1,0.0,0.3,10.6,10.9,1.3
Joe Mixon,RB,CIN,BUF,-127,49.50,-2.00,25.75,6000,12.59,2.1,0.0,15.1,2.9,18.0,3.0
Tennessee Titans,D,TEN,PIT,134,37.00,3.00,17.00,3300,6.91,2.1,0.0,0.0,0.0,0.0,0.0
Adam Thielen,WR,CAR,IND,117,44.00,2.50,20.75,7500,15.43,2.1,0.0,0.0,9.1,9.1,1.2
Jonnu Smith,TE,ATL,MIN,-195,37.50,-4.00,20.75,3400,7.08,2.1,0.0,0.0,4.4,4.4,1.3
Travis Kelce,TE,KC,MIA,-127,51.00,-1.50,26.25,8200,17.17,2.1,0.0,0.0,8.6,8.6,1.0
Najee Harris,RB,PIT,TEN,-160,37.00,-3.00,20.00,5000,10.58,2.1,0.0,13.9,2.2,16.1,3.2
Michael Pittman,WR,IND,CAR,-141,44.00,-2.50,23.25,6600,13.74,2.1,0.0,0.4,8.1,8.5,1.3
JuJu Smith-Schuster,WR,NE,WAS,-161,41.00,-3.00,22.00,3100,6.55,2.1,0.0,0.2,4.1,4.3,1.4
Atlanta Falcons,D,ATL,MIN,-195,37.50,-4.00,20.75,3700,7.74,2.1,0.0,0.0,0.0,0.0,0.0
Chicago Bears,D,CHI,NO,305,41.00,8.50,16.25,2500,5.36,2.1,0.0,0.0,0.0,0.0,0.0
Seattle Seahawks,D,SEA,BAL,217,44.00,6.00,19.00,2400,5.11,2.1,0.0,0.0,0.0,0.0,0.0
Jonathan Mingo,WR,CAR,IND,117,44.00,2.50,20.75,3400,7.28,2.1,0.0,0.2,4.5,4.7,1.4
T.J. Hockenson,TE,MIN,ATL,162,37.50,4.00,16.75,5200,11.06,2.1,0.0,0.0,7.6,7.6,1.5
Matthew Stafford,QB,LAR,GB,137,38.50,3.00,17.75,6300,13.28,2.1,32.0,0.9,0.0,0.9,5.2
Davante Adams,WR,LV,NYG,-127,37.50,-1.50,19.50,8100,16.62,2.1,0.0,0.1,9.8,9.9,1.2
Jonathan Taylor,RB,IND,CAR,-141,44.00,-2.50,23.25,6400,13.47,2.1,0.0,14.1,2.9,17.0,2.7
DJ Chark,WR,CAR,IND,117,44.00,2.50,20.75,3700,7.83,2.1,0.0,0.0,4.7,4.7,1.3
Jake Ferguson,TE,DAL,PHI,138,47.00,3.00,22.00,4000,8.41,2.1,0.0,0.0,4.6,4.6,1.2
DJ Moore,WR,CHI,NO,305,41.00,8.50,16.25,5900,12.42,2.1,0.0,0.7,7.7,8.4,1.4
Cole Kmet,TE,CHI,NO,305,41.00,8.50,16.25,3900,7.67,2.0,0.0,0.0,5.2,5.2,1.3
Austin Ekeler,RB,LAC,NYJ,-181,40.00,-3.50,21.75,8400,16.87,2.0,0.0,13.2,6.8,20.0,2.4
Tony Pollard,RB,DAL,PHI,138,47.00,3.00,22.00,6800,13.59,2.0,0.0,13.0,3.9,16.9,2.5
New Orleans Saints,D,NO,CHI,-387,41.00,-8.50,24.75,4100,8.13,2.0,0.0,0.0,0.0,0.0,0.0
CeeDee Lamb,WR,DAL,PHI,138,47.00,3.00,22.00,8200,16.27,2.0,0.0,0.8,7.9,8.7,1.1
Kadarius Toney,WR,KC,MIA,-127,51.00,-1.50,26.25,3400,6.67,2.0,0.0,0.5,2.8,3.3,1.0
Rhamondre Stevenson,RB,NE,WAS,-161,41.00,-3.00,22.00,5400,10.68,2.0,0.0,10.0,3.3,13.3,2.5
Arizona Cardinals,D,ARI,CLE,291,37.50,8.50,14.50,2700,5.38,2.0,0.0,0.0,0.0,0.0,0.0
Joshua Palmer,WR,LAC,NYJ,-181,40.00,-3.50,21.75,5100,9.98,2.0,0.0,0.1,5.6,5.7,1.1
D'Andre Swift,RB,PHI,DAL,-165,47.00,-3.00,25.00,6600,13.31,2.0,0.0,15.1,2.6,17.7,2.7
Kansas City Chiefs,D,KC,MIA,-127,51.00,-1.50,26.25,2500,4.97,2.0,0.0,0.0,0.0,0.0,0.0
Michael Mayer,TE,LV,NYG,-127,37.50,-1.50,19.50,2800,5.54,2.0,0.0,0.0,3.2,3.2,1.1
Skyy Moore,WR,KC,MIA,-127,51.00,-1.50,26.25,3100,6.28,2.0,0.0,0.4,3.1,3.5,1.1
Minnesota Vikings,D,MIN,ATL,162,37.50,4.00,16.75,3300,6.62,2.0,0.0,0.0,0.0,0.0,0.0
Khalil Shakir,WR,BUF,CIN,108,49.50,2.00,23.75,3300,6.73,2.0,0.0,0.1,3.7,3.8,1.2
Odell Beckham,WR,BAL,SEA,-268,44.00,-6.00,25.00,3800,7.59,2.0,0.0,0.1,4.0,4.1,1.1
Cleveland Browns,D,CLE,ARI,-371,37.50,-8.50,23.00,4200,8.34,2.0,0.0,0.0,0.0,0.0,0.0
Tyreek Hill,WR,MIA,KC,107,51.00,1.50,24.75,9400,18.53,2.0,0.0,1.0,9.1,10.1,1.1
Garrett Wilson,WR,NYJ,LAC,150,40.00,3.50,18.25,6500,12.86,2.0,0.0,0.4,7.8,8.2,1.3
Jerome Ford,RB,CLE,ARI,-371,37.50,-8.50,23.00,5300,10.72,2.0,0.0,12.8,2.4,15.2,2.9
Hunter Henry,TE,NE,WAS,-161,41.00,-3.00,22.00,3600,7.35,2.0,0.0,0.0,4.2,4.2,1.2
Isiah Pacheco,RB,KC,MIA,-127,51.00,-1.50,26.25,6500,12.77,2.0,0.0,14.7,2.5,17.2,2.6
Indianapolis Colts,D,IND,CAR,-141,44.00,-2.50,23.25,3100,6.08,2.0,0.0,0.0,0.0,0.0,0.0
Braxton Berrios,WR,MIA,KC,107,51.00,1.50,24.75,3000,6.06,2.0,0.0,0.7,2.8,3.5,1.2
Brandon Powell,WR,MIN,ATL,162,37.50,4.00,16.75,3200,6.28,2.0,0.0,1.4,3.4,4.8,1.5
Jordan Addison,WR,MIN,ATL,162,37.50,4.00,16.75,6000,12.00,2.0,0.0,0.3,7.6,7.9,1.3
Trey Palmer,WR,TB,HOU,124,40.00,2.50,18.75,3200,6.45,2.0,0.0,0.0,4.1,4.1,1.3
Emari Demercado,RB,ARI,CLE,291,37.50,8.50,14.50,4700,9.43,2.0,0.0,14.5,1.4,15.9,3.4
Devin Singletary,RB,HOU,TB,-148,40.00,-2.50,21.25,4300,8.51,2.0,0.0,11.8,1.2,13.0,3.0
Tyson Bagent,QB,CHI,NO,305,41.00,8.50,16.25,4900,9.72,2.0,28.0,2.1,0.0,2.1,6.1
Stefon Diggs,WR,BUF,CIN,108,49.50,2.00,23.75,9000,17.97,2.0,0.0,0.1,9.5,9.6,1.1
DeVonta Smith,WR,PHI,DAL,-165,47.00,-3.00,25.00,7100,13.38,1.9,0.0,0.1,6.9,7.0,1.0
Brandin Cooks,WR,DAL,PHI,138,47.00,3.00,22.00,4400,8.45,1.9,0.0,0.1,4.6,4.7,1.1
Jaylen Waddle,WR,MIA,KC,107,51.00,1.50,24.75,7800,14.95,1.9,0.0,0.4,7.5,7.9,1.0
Jaylen Warren,RB,PIT,TEN,-160,37.00,-3.00,20.00,4900,9.18,1.9,0.0,6.8,3.7,10.5,2.1
Rashee Rice,WR,KC,MIA,-127,51.00,-1.50,26.25,5200,10.03,1.9,0.0,0.0,5.1,5.1,1.0
Puka Nacua,WR,LAR,GB,137,38.50,3.00,17.75,7400,13.67,1.9,0.0,0.0,8.1,8.1,1.1
Jaxon Smith-Njigba,WR,SEA,BAL,217,44.00,6.00,19.00,4300,8.34,1.9,0.0,0.1,5.1,5.2,1.2
Tank Dell,WR,HOU,TB,-148,40.00,-2.50,21.25,5300,9.81,1.9,0.0,0.1,5.8,5.9,1.1
Cade Otton,TE,TB,HOU,124,40.00,2.50,18.75,3000,5.64,1.9,0.0,0.0,3.7,3.7,1.2
James Cook,RB,BUF,CIN,108,49.50,2.00,23.75,6200,11.66,1.9,0.0,13.5,2.1,15.6,2.5
Chigoziem Okonkwo,TE,TEN,PIT,134,37.00,3.00,17.00,3100,5.97,1.9,0.0,0.0,3.7,3.7,1.2
Chris Godwin,WR,TB,HOU,124,40.00,2.50,18.75,7000,12.98,1.9,0.0,0.1,7.8,7.9,1.1
Jahan Dotson,WR,WAS,NE,135,41.00,3.00,19.00,5000,9.43,1.9,0.0,0.0,5.8,5.8,1.2
Christian Watson,WR,GB,LAR,-163,38.50,-3.00,20.75,4900,9.47,1.9,0.0,0.4,6.0,6.4,1.3
Rashid Shaheed,WR,NO,CHI,-387,41.00,-8.50,24.75,4500,8.39,1.9,0.0,0.6,4.0,4.6,1.0
Daniel Bellinger,TE,NYG,LV,107,37.50,1.50,18.00,2500,4.81,1.9,0.0,0.0,3.2,3.2,1.3
Las Vegas Raiders,D,LV,NYG,-127,37.50,-1.50,19.50,3600,7.00,1.9,0.0,0.0,0.0,0.0,0.0
Baltimore Ravens,D,BAL,SEA,-268,44.00,-6.00,25.00,3800,7.13,1.9,0.0,0.0,0.0,0.0,0.0
Darnell Mooney,WR,CHI,NO,305,41.00,8.50,16.25,3300,6.25,1.9,0.0,0.2,4.1,4.3,1.3
Los Angeles Chargers,D,LAC,NYJ,-181,40.00,-3.50,21.75,3800,7.09,1.9,0.0,0.0,0.0,0.0,0.0
A.J. Brown,WR,PHI,DAL,-165,47.00,-3.00,25.00,8600,16.66,1.9,0.0,0.5,8.0,8.5,1.0
Allen Lazard,WR,NYJ,LAC,150,40.00,3.50,18.25,3500,6.55,1.9,0.0,0.1,4.1,4.2,1.2
Jakobi Meyers,WR,LV,NYG,-127,37.50,-1.50,19.50,6400,12.25,1.9,0.0,0.1,7.2,7.3,1.1
Miami Dolphins,D,MIA,KC,107,51.00,1.50,24.75,2300,4.44,1.9,0.0,0.0,0.0,0.0,0.0
Buffalo Bills,D,BUF,CIN,108,49.50,2.00,23.75,3000,5.40,1.8,0.0,0.0,0.0,0.0,0.0
Washington Commanders,D,WAS,NE,135,41.00,3.00,19.00,3200,5.87,1.8,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,TE,HOU,TB,-148,40.00,-2.50,21.25,4200,7.69,1.8,0.0,0.0,4.8,4.8,1.1
Irv Smith,TE,CIN,BUF,-127,49.50,-2.00,25.75,2700,4.81,1.8,0.0,0.0,2.7,2.7,1.0
Kenneth Walker,RB,SEA,BAL,217,44.00,6.00,19.00,7000,12.49,1.8,0.0,18.0,1.8,19.8,2.8
Romeo Doubs,WR,GB,LAR,-163,38.50,-3.00,20.75,5100,9.21,1.8,0.0,0.1,5.5,5.6,1.1
DK Metcalf,WR,SEA,BAL,217,44.00,6.00,19.00,6900,12.06,1.8,0.0,0.2,7.1,7.3,1.1
Derrick Henry,RB,TEN,PIT,134,37.00,3.00,17.00,7300,12.74,1.8,0.0,16.5,2.1,18.6,2.5
Saquon Barkley,RB,NYG,LV,107,37.50,1.50,18.00,7900,14.33,1.8,0.0,18.0,4.0,22.0,2.8
Gerald Everett,TE,LAC,NYJ,-181,40.00,-3.50,21.75,3600,6.51,1.8,0.0,0.0,4.0,4.0,1.1
Nico Collins,WR,HOU,TB,-148,40.00,-2.50,21.25,5800,10.30,1.8,0.0,0.0,6.1,6.1,1.1
Michael Wilson,WR,ARI,CLE,291,37.50,8.50,14.50,3500,6.35,1.8,0.0,0.0,4.4,4.4,1.3
Tyler Lockett,WR,SEA,BAL,217,44.00,6.00,19.00,6200,11.21,1.8,0.0,0.1,6.1,6.2,1.0
Darrell Henderson,RB,LAR,GB,137,38.50,3.00,17.75,5100,9.04,1.8,0.0,13.0,1.1,14.1,2.8
Mark Andrews,TE,BAL,SEA,-268,44.00,-6.00,25.00,6800,11.94,1.8,0.0,0.0,6.3,6.3,0.9
Mecole Hardman,WR,KC,MIA,-127,51.00,-1.50,26.25,3300,6.06,1.8,0.0,0.3,2.6,2.9,0.9
Aaron Jones,RB,GB,LAR,-163,38.50,-3.00,20.75,6200,10.91,1.8,0.0,9.4,3.4,12.8,2.1
Josh Jacobs,RB,LV,NYG,-127,37.50,-1.50,19.50,6900,12.60,1.8,0.0,16.3,3.2,19.5,2.8
Gabe Davis,WR,BUF,CIN,108,49.50,2.00,23.75,5800,10.64,1.8,0.0,0.1,5.5,5.6,1.0
Kareem Hunt,RB,CLE,ARI,-371,37.50,-8.50,23.00,5500,9.94,1.8,0.0,10.6,2.4,13.0,2.4
Rashod Bateman,WR,BAL,SEA,-268,44.00,-6.00,25.00,3300,5.62,1.7,0.0,0.0,3.0,3.0,0.9
Tyler Allgeier,RB,ATL,MIN,-195,37.50,-4.00,20.75,4700,7.75,1.7,0.0,9.6,1.5,11.1,2.4
Mike Evans,WR,TB,HOU,124,40.00,2.50,18.75,7300,12.36,1.7,0.0,0.1,7.2,7.3,1.0
Darius Slayton,WR,NYG,LV,107,37.50,1.50,18.00,3200,5.49,1.7,0.0,0.1,3.4,3.5,1.1
Keenan Allen,WR,LAC,NYJ,-181,40.00,-3.50,21.75,8700,14.98,1.7,0.0,0.1,9.8,9.9,1.1
Deven Thompkins,WR,TB,HOU,124,40.00,2.50,18.75,3000,5.21,1.7,0.0,0.0,3.1,3.1,1.0
Mike Gesicki,TE,NE,WAS,-161,41.00,-3.00,22.00,2600,4.53,1.7,0.0,0.0,2.7,2.7,1.0
Philadelphia Eagles,D,PHI,DAL,-165,47.00,-3.00,25.00,3400,5.62,1.7,0.0,0.0,0.0,0.0,0.0
Raheem Mostert,RB,MIA,KC,107,51.00,1.50,24.75,7400,12.74,1.7,0.0,12.8,2.8,15.6,2.1
Roschon Johnson,RB,CHI,NO,305,41.00,8.50,16.25,4500,7.77,1.7,0.0,6.1,2.7,8.8,2.0
Alexander Mattison,RB,MIN,ATL,162,37.50,4.00,16.75,5400,9.05,1.7,0.0,9.8,2.8,12.6,2.3
Ezekiel Elliott,RB,NE,WAS,-161,41.00,-3.00,22.00,4400,7.21,1.6,0.0,8.1,1.3,9.4,2.1
Justice Hill,RB,BAL,SEA,-268,44.00,-6.00,25.00,4600,7.40,1.6,0.0,6.1,2.3,8.4,1.8
Tyler Higbee,TE,LAR,GB,137,38.50,3.00,17.75,3200,5.00,1.6,0.0,0.0,3.3,3.3,1.0
Alec Pierce,WR,IND,CAR,-141,44.00,-2.50,23.25,3300,5.32,1.6,0.0,0.0,3.0,3.0,0.9
Dameon Pierce,RB,HOU,TB,-148,40.00,-2.50,21.25,5200,8.31,1.6,0.0,12.2,0.9,13.1,2.5
Tyjae Spears,RB,TEN,PIT,134,37.00,3.00,17.00,4600,7.30,1.6,0.0,5.2,3.4,8.6,1.9
Connor Heyward,TE,PIT,TEN,-160,37.00,-3.00,20.00,2900,4.49,1.6,0.0,0.4,3.0,3.4,1.2
Gus Edwards,RB,BAL,SEA,-268,44.00,-6.00,25.00,5900,9.18,1.6,0.0,14.2,0.7,14.9,2.5
Juwan Johnson,TE,NO,CHI,-387,41.00,-8.50,24.75,2900,4.53,1.6,0.0,0.0,2.6,2.6,0.9
Antonio Gibson,RB,WAS,NE,135,41.00,3.00,19.00,4500,6.80,1.5,0.0,3.7,2.8,6.5,1.4
Zach Charbonnet,RB,SEA,BAL,217,44.00,6.00,19.00,4300,6.57,1.5,0.0,6.7,1.8,8.5,2.0
Royce Freeman,RB,LAR,GB,137,38.50,3.00,17.75,4600,6.80,1.5,0.0,10.0,0.3,10.3,2.2
Carolina Panthers,D,CAR,IND,117,44.00,2.50,20.75,3500,5.39,1.5,0.0,0.0,0.0,0.0,0.0
AJ Dillon,RB,GB,LAR,-163,38.50,-3.00,20.75,4900,7.18,1.5,0.0,8.3,1.3,9.6,2.0
Noah Gray,TE,KC,MIA,-127,51.00,-1.50,26.25,2500,3.82,1.5,0.0,0.0,2.0,2.0,0.8
Jerick McKinnon,RB,KC,MIA,-127,51.00,-1.50,26.25,4400,6.43,1.5,0.0,2.5,2.6,5.1,1.2
Laviska Shenault,WR,CAR,IND,117,44.00,2.50,20.75,3000,4.37,1.5,0.0,0.8,2.3,3.1,1.0
Brian Robinson,RB,WAS,NE,135,41.00,3.00,19.00,5300,8.02,1.5,0.0,9.9,1.6,11.5,2.2
Hayden Hurst,TE,CAR,IND,117,44.00,2.50,20.75,2800,4.13,1.5,0.0,0.0,2.5,2.5,0.9
Treylon Burks,WR,TEN,PIT,134,37.00,3.00,17.00,3600,5.24,1.5,0.0,0.0,3.4,3.4,0.9
Tampa Bay Buccaneers,D,TB,HOU,124,40.00,2.50,18.75,4000,5.64,1.4,0.0,0.0,0.0,0.0,0.0
Marquez Valdes-Scantling,WR,KC,MIA,-127,51.00,-1.50,26.25,3200,4.37,1.4,0.0,0.0,2.3,2.3,0.7
Miles Sanders,RB,CAR,IND,117,44.00,2.50,20.75,4500,6.07,1.4,0.0,7.4,1.4,8.8,2.0
Jalin Hyatt,WR,NYG,LV,107,37.50,1.50,18.00,3000,4.32,1.4,0.0,0.0,2.7,2.7,0.9
Jalen Reagor,WR,NE,WAS,-161,41.00,-3.00,22.00,3000,4.13,1.4,0.0,0.4,2.4,2.8,0.9
Zack Moss,RB,IND,CAR,-141,44.00,-2.50,23.25,5800,8.00,1.4,0.0,9.7,1.4,11.1,1.9
Dallas Cowboys,D,DAL,PHI,138,47.00,3.00,22.00,3900,5.24,1.3,0.0,0.0,0.0,0.0,0.0
Chuba Hubbard,RB,CAR,IND,117,44.00,2.50,20.75,5000,6.41,1.3,0.0,7.4,1.6,9.0,1.8
Kenneth Gainwell,RB,PHI,DAL,-165,47.00,-3.00,25.00,4500,6.02,1.3,0.0,3.1,2.4,5.5,1.2
Austin Hooper,TE,LV,NYG,-127,37.50,-1.50,19.50,2500,3.24,1.3,0.0,0.0,2.0,2.0,0.8
D'Onta Foreman,RB,CHI,NO,305,41.00,8.50,16.25,5700,7.20,1.3,0.0,8.5,1.3,9.8,1.7
Chase Edmonds,RB,TB,HOU,124,40.00,2.50,18.75,4100,5.45,1.3,0.0,3.5,2.2,5.7,1.4
Quentin Johnston,WR,LAC,NYJ,-181,40.00,-3.50,21.75,3400,4.51,1.3,0.0,0.0,2.5,2.5,0.7
Jeff Wilson,RB,MIA,KC,107,51.00,1.50,24.75,4400,5.71,1.3,0.0,6.1,1.2,7.3,1.7
Nelson Agholor,WR,BAL,SEA,-268,44.00,-6.00,25.00,3000,3.85,1.3,0.0,0.1,2.2,2.3,0.8
Colby Parkinson,TE,SEA,BAL,217,44.00,6.00,19.00,2500,3.34,1.3,0.0,0.0,2.2,2.2,0.9
