first_name,last_name,position,injury_status,week,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Tyreek,Hill,WR,,7,2023-10-22,Thu-Mon,MIA,PHI,+2.5,51.5,24.5,9400,27,10.2,25.1,35.1,24.6,2.62
Jalen,Hurts,QB,,7,2023-10-22,Thu-Mon,PHI,MIA,-2.5,51.5,27,8100,25,21.9,25.9,31.3,24.2,2.99
Patrick,Mahomes,QB,,7,2023-10-22,Thu-Mon,KC,LAC,-5.5,48,26.8,8300,32,15.2,21.3,25.7,24.1,2.90
Christian,McCaffrey,RB,Q,7,2023-10-23,Thu-Mon,SF,MIN,-7,44,25.5,9400,7,14.2,25.8,51.7,22.3,2.37
Stefon,Diggs,WR,,7,2023-10-22,Thu-Mon,BUF,NE,-8.5,41,24.8,8900,15,13.6,25.2,39.0,21.5,2.42
Lamar,Jackson,QB,,7,2023-10-22,Thu-Mon,BAL,DET,-3,43,23,7600,15,11.9,22.9,32.2,21.4,2.82
Josh,Allen,QB,Q,7,2023-10-22,Thu-Mon,BUF,NE,-8.5,41,24.8,8200,5,14.9,26.4,39.5,21.1,2.57
Cooper,Kupp,WR,,7,2023-10-22,Thu-Mon,LAR,PIT,-3.5,44,23.8,9500,29,2.9,21.8,30.8,20.8,2.19
Keenan,Allen,WR,,7,2023-10-22,Thu-Mon,LAC,KC,+5.5,48,21.3,8600,9,12.2,26.1,48.5,20.7,2.41
Travis,Kelce,TE,,7,2023-10-22,Thu-Mon,KC,LAC,-5.5,48,26.8,8000,9,12.0,18.3,24.4,19.8,2.48
Tua,Tagovailoa,QB,,7,2023-10-22,Thu-Mon,MIA,PHI,+2.5,51.5,24.5,7700,22,13.3,20.8,31.4,19.6,2.55
Justin,Herbert,QB,,7,2023-10-22,Thu-Mon,LAC,KC,+5.5,48,21.3,8000,7,20.1,24.2,32.3,19.2,2.40
Austin,Ekeler,RB,,7,2023-10-22,Thu-Mon,LAC,KC,+5.5,48,21.3,8600,5,10.0,20.6,35.1,18.6,2.16
Matthew,Stafford,QB,,7,2023-10-22,Thu-Mon,LAR,PIT,-3.5,44,23.8,6500,21,13.2,16.5,20.2,18.6,2.86
Geno,Smith,QB,,7,2023-10-22,Thu-Mon,SEA,ARI,-7.5,44.5,26,6000,28,9.1,15.0,26.1,18.5,3.08
Josh,Jacobs,RB,,7,2023-10-22,Thu-Mon,LV,CHI,-3,37.5,20.3,7400,28,9.9,16.0,27.9,17.7,2.39
A.J.,Brown,WR,,7,2023-10-22,Thu-Mon,PHI,MIA,-2.5,51.5,27,7900,22,6.9,23.7,41.5,17.6,2.23
Amon-Ra,St. Brown,WR,,7,2023-10-22,Thu-Mon,DET,BAL,+3,43,20,8000,8,16.6,22.0,33.4,17.4,2.18
Davante,Adams,WR,Q,7,2023-10-22,Thu-Mon,LV,CHI,-3,37.5,20.3,8200,19,4.9,18.9,45.2,16.9,2.06
Russell,Wilson,QB,,7,2023-10-22,Thu-Mon,DEN,GB,+1,45,22,5400,9,8.9,20.0,30.9,16.8,3.11
