Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
20,10703,"Wilson, Russell",PIT,BAL,QB,222.0,1.6,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.6
21,16161,"Robinson, Bijan",ATL,@DEN,RB,0.0,0.0,69.0,0.5,3.8,31.0,0.2,0.0,0.0,0.0,17.5
22,14832,"Lamb, CeeDee",DAL,HOU,WR,0.0,0.0,6.0,0.1,6.0,70.0,0.6,0.0,0.0,0.0,17.4
23,16167,"Achane, De'Von",MIA,LVR,RB,0.0,0.0,61.0,0.4,4.0,30.0,0.3,0.0,0.0,0.0,17.3
24,14836,"Jefferson, Justin",MIN,@TEN,WR,0.0,0.0,0.1,0.0,5.8,87.0,0.4,0.0,0.0,0.0,17.2
25,15762,"Pickens, George",PIT,BAL,WR,0.0,0.0,0.0,0.0,5.3,92.0,0.4,0.0,0.0,0.0,17.0
26,16150,"Stroud, C.J.",HOU,@DAL,QB,261.0,1.3,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.8
27,15711,"Walker III, Kenneth",SEA,@SFO,RB,0.0,0.0,64.0,0.6,3.3,25.0,0.1,0.0,0.0,0.0,16.6
28,13116,"Mahomes, Patrick",KCC,@BUF,QB,231.0,1.4,24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.6
29,16581,"Daniels, Jayden",WAS,@PHI,QB,187.0,0.9,41.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,16.2
30,15708,"Hall, Breece",NYJ,IND,RB,0.0,0.0,59.0,0.3,4.1,35.0,0.1,0.0,0.0,0.0,15.9
31,13629,"Ridley, Calvin",TEN,MIN,WR,0.0,0.0,1.0,0.1,5.0,68.0,0.5,0.0,0.0,0.0,15.7
32,14802,"Taylor, Jonathan",IND,@NYJ,RB,0.0,0.0,79.0,0.6,2.2,15.0,0.1,0.0,0.0,0.0,15.6
33,11150,"Smith, Geno",SEA,@SFO,QB,233.0,1.2,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,15.3
34,14071,"Montgomery, David",DET,JAC,RB,0.0,0.0,63.0,0.9,1.9,18.0,0.0,0.0,0.0,0.0,15.2
35,14782,"Love, Jordan",GBP,@CHI,QB,195.0,1.5,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,15.1
36,16211,"Nacua, Puka",LAR,@NEP,WR,0.0,0.0,3.0,0.0,5.5,73.0,0.3,0.0,0.0,0.0,15.0
37,13138,"Hunt, Kareem",KCC,@BUF,RB,0.0,0.0,65.0,0.7,2.3,18.0,0.0,0.0,0.0,0.0,15.0
38,14778,"Tagovailoa, Tua",MIA,LVR,QB,234.0,1.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6
39,13164,"Kupp, Cooper",LAR,@NEP,WR,0.0,0.0,1.0,0.0,5.7,66.0,0.3,0.0,0.0,0.0,14.1
40,14109,"McLaurin, Terry",WAS,@PHI,WR,0.0,0.0,0.0,0.0,5.0,65.0,0.4,0.0,0.0,0.0,13.9
41,10700,"Cousins, Kirk",ATL,@DEN,QB,230.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9
42,16181,"Brown, Chase",CIN,@LAC,RB,0.0,0.0,48.0,0.5,3.1,18.0,0.2,0.0,0.0,0.0,13.8
43,14104,"Brown, A.J.",PHI,WAS,WR,0.0,0.0,0.0,0.0,4.6,70.0,0.4,0.0,0.0,0.0,13.8
44,16184,"Reed, Jayden",GBP,@CHI,WR,0.0,0.0,6.0,0.1,4.0,63.0,0.4,0.0,0.0,0.0,13.6
45,14127,"Meyers, Jakobi",LVR,@MIA,WR,0.0,0.0,2.0,0.1,4.8,57.0,0.4,0.0,0.0,0.0,13.6
46,13630,"Sutton, Courtland",DEN,ATL,WR,0.0,0.0,0.0,0.0,4.7,62.0,0.5,0.0,0.0,0.0,13.6
47,13592,"Darnold, Sam",MIN,@TEN,QB,202.0,1.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
48,11644,"Carr, Derek",NOS,CLE,QB,208.0,1.2,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.6
49,11232,"Hopkins, DeAndre",KCC,@BUF,WR,0.0,0.0,1.0,0.1,4.5,56.0,0.5,0.0,0.0,0.0,13.6
50,16579,"Williams, Caleb",CHI,GBP,QB,171.0,0.9,34.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.5
51,16190,"Flowers, Zay",BAL,@PIT,WR,0.0,0.0,3.0,0.0,4.6,64.0,0.3,0.0,0.0,0.0,13.5
52,14073,"Jacobs, Josh",GBP,@CHI,RB,0.0,0.0,75.0,0.3,2.1,15.0,0.1,0.0,0.0,0.0,13.5
53,11675,"Adams, Davante",NYJ,IND,WR,0.0,0.0,0.0,0.0,5.4,58.0,0.4,0.0,0.0,0.0,13.5
54,14860,"Jennings, Jauan",SFO,SEA,WR,0.0,0.0,6.0,0.0,4.2,64.0,0.4,0.0,0.0,0.0,13.4
55,14797,"Swift, D'Andre",CHI,GBP,RB,0.0,0.0,61.0,0.4,2.6,21.0,0.0,0.0,0.0,0.0,13.4
56,9431,"Stafford, Matthew",LAR,@NEP,QB,244.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4
57,13299,"Kittle, George",SFO,SEA,TE,0.0,0.0,0.0,0.0,4.2,60.0,0.5,0.0,0.0,0.0,13.3
58,7836,"Rodgers, Aaron",NYJ,IND,QB,208.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3
59,16152,"Richardson, Anthony",IND,@NYJ,QB,181.0,0.9,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.2
60,15751,"London, Drake",ATL,@DEN,WR,0.0,0.0,0.0,0.0,5.0,61.0,0.3,0.0,0.0,0.0,13.2
61,14800,"Dobbins, J.K.",LAC,CIN,RB,0.0,0.0,60.0,0.5,2.6,14.0,0.0,0.0,0.0,0.0,13.2
62,13319,"Jones, Aaron",MIN,@TEN,RB,0.0,0.0,66.0,0.2,2.8,24.0,0.1,0.0,0.0,0.0,13.2
63,12801,"Hill, Tyreek",MIA,LVR,WR,0.0,0.0,3.0,0.0,4.5,62.0,0.4,0.0,0.0,0.0,13.2
64,16580,"Maye, Drake",NEP,LAR,QB,177.0,0.9,27.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.1
65,12140,"Winston, Jameis",CLE,@NOS,QB,188.0,1.1,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0
66,16618,"Thomas Jr., Brian",JAC,@DET,WR,0.0,0.0,1.0,0.0,3.8,55.0,0.5,0.0,0.0,0.0,12.9
67,16185,"Smith-Njigba, Jaxon",SEA,@SFO,WR,0.0,0.0,0.0,0.0,5.0,60.0,0.3,0.0,0.0,0.0,12.9
68,15753,"Wilson, Garrett",NYJ,IND,WR,0.0,0.0,0.0,0.0,5.2,58.0,0.3,0.0,0.0,0.0,12.9
69,11244,"Kelce, Travis",KCC,@BUF,TE,0.0,0.0,0.0,0.0,5.9,54.0,0.3,0.0,0.0,0.0,12.9
70,16204,"Dell, Tank",HOU,@DAL,WR,0.0,0.0,2.0,0.1,4.8,56.0,0.3,0.0,0.0,0.0,12.7
71,15715,"Cook, James",BUF,KCC,RB,0.0,0.0,54.0,0.4,2.1,20.0,0.1,0.0,0.0,0.0,12.7
72,15259,"Stevenson, Rhamondre",NEP,LAR,RB,0.0,0.0,51.0,0.5,2.9,14.0,0.1,0.0,0.0,0.0,12.7
73,16149,"Levis, Will",TEN,MIN,QB,180.0,1.0,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.6
74,14102,"Metcalf, DK",SEA,@SFO,WR,0.0,0.0,0.0,0.0,3.9,64.0,0.4,0.0,0.0,0.0,12.6
75,15282,"Smith, DeVonta",PHI,WAS,WR,0.0,0.0,0.0,0.0,4.5,60.0,0.3,0.0,0.0,0.0,12.5
76,14823,"Dowdle, Rico",DAL,HOU,RB,0.0,0.0,48.0,0.2,2.8,19.0,0.3,0.0,0.0,0.0,12.3
77,14085,"Pollard, Tony",TEN,MIN,RB,0.0,0.0,57.0,0.3,2.8,16.0,0.0,0.0,0.0,0.0,12.2
78,15241,"Jones, Mac",JAC,@DET,QB,188.0,0.9,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.1
79,15254,"Harris, Najee",PIT,BAL,RB,0.0,0.0,65.0,0.4,1.7,13.0,0.0,0.0,0.0,0.0,12.0
80,14974,"Mooney, Darnell",ATL,@DEN,WR,0.0,0.0,0.1,0.0,4.0,60.0,0.3,0.0,0.0,0.0,12.0
81,13610,"Chubb, Nick",CLE,@NOS,RB,0.0,0.0,61.0,0.2,2.5,16.0,0.1,0.0,0.0,0.0,12.0
82,15761,"Shakir, Khalil",BUF,KCC,WR,0.0,0.0,1.0,0.0,5.1,58.0,0.2,0.0,0.0,0.0,11.8
83,13635,"Moore, D.J.",CHI,GBP,WR,0.0,0.0,2.0,0.0,4.2,48.0,0.4,0.0,0.0,0.0,11.8
84,16214,"LaPorta, Sam",DET,JAC,TE,0.0,0.0,0.1,0.0,4.0,48.0,0.5,0.0,0.0,0.0,11.6
85,14833,"Jeudy, Jerry",CLE,@NOS,WR,0.0,0.0,0.0,0.0,4.1,58.0,0.2,0.0,0.0,0.0,11.4
86,16627,"McConkey, Ladd",LAC,CIN,WR,0.0,0.0,1.0,0.0,4.0,51.0,0.4,0.0,0.0,0.0,11.3
87,15716,"Robinson, Brian",WAS,@PHI,RB,0.0,0.0,47.0,0.5,1.5,15.0,0.1,0.0,0.0,0.0,11.3
88,15253,"Etienne, Travis",JAC,@DET,RB,0.0,0.0,48.0,0.3,2.8,15.0,0.0,0.0,0.0,0.0,11.3
89,16595,"Estime, Audric",DEN,ATL,RB,0.0,0.0,51.0,0.2,2.4,19.0,0.1,0.0,0.0,0.0,11.2
90,524,"Vikings, Minnesota",MIN,@TEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,11.1
91,13404,"Ekeler, Austin",WAS,@PHI,RB,0.0,0.0,37.0,0.4,2.4,23.0,0.0,0.0,0.0,0.0,11.0
92,16187,"Downs, Josh",IND,@NYJ,WR,0.0,0.0,0.0,0.0,4.4,49.0,0.2,0.0,0.0,0.0,10.8
93,15284,"Waddle, Jaylen",MIA,LVR,WR,0.0,0.0,1.0,0.0,4.0,50.0,0.3,0.0,0.0,0.0,10.8
94,13671,"Andrews, Mark",BAL,@PIT,TE,0.0,0.0,0.0,0.0,3.5,42.0,0.5,0.0,0.0,0.0,10.8
95,16186,"Addison, Jordan",MIN,@TEN,WR,0.0,0.0,2.0,0.1,3.2,43.0,0.4,0.0,0.0,0.0,10.5
96,15329,"Pitts, Kyle",ATL,@DEN,TE,0.0,0.0,-0.1,0.0,4.0,48.0,0.3,0.0,0.0,0.0,10.5
97,14835,"Higgins, Tee",CIN,@LAC,WR,0.0,0.0,0.0,0.0,3.6,48.0,0.4,0.0,0.0,0.0,10.5
98,14223,"Mattison, Alexander",LVR,@MIA,RB,0.0,0.0,42.0,0.2,2.3,19.0,0.1,0.0,0.0,0.0,10.4
99,14138,"Hockenson, T.J.",MIN,@TEN,TE,0.0,0.0,0.0,0.0,4.5,43.0,0.3,0.0,0.0,0.0,10.4
100,13189,"Engram, Evan",JAC,@DET,TE,0.0,0.0,0.0,0.0,4.9,43.0,0.2,0.0,0.0,0.0,10.4
101,12175,"Cooper, Amari",BUF,KCC,WR,0.0,0.0,0.0,0.0,3.4,45.0,0.4,0.0,0.0,0.0,10.3
102,16641,"Bowers, Brock",LVR,@MIA,TE,0.0,0.0,0.0,0.0,4.5,46.0,0.2,0.0,0.0,0.0,10.2
103,13192,"Njoku, David",CLE,@NOS,TE,0.0,0.0,-0.1,0.0,4.3,41.0,0.3,0.0,0.0,0.0,10.1
104,13124,"Rush, Cooper",DAL,HOU,QB,144.0,1.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.1
105,16188,"Johnston, Quentin",LAC,CIN,WR,0.0,0.0,1.0,0.0,3.1,45.0,0.4,0.0,0.0,0.0,10.0
106,14842,"Pittman, Michael",IND,@NYJ,WR,0.0,0.0,0.0,0.0,4.0,45.0,0.2,0.0,0.0,0.0,10.0
107,15240,"Lance, Trey",DAL,HOU,QB,140.0,0.8,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.9
108,13674,"Goedert, Dallas",PHI,WAS,TE,0.0,0.0,0.0,0.0,4.0,44.0,0.3,0.0,0.0,0.0,9.9
109,528,"Rams, Los Angeles",LAR,@NEP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,9.8
110,12187,"Lockett, Tyler",SEA,@SFO,WR,0.0,0.0,0.0,0.0,3.6,46.0,0.2,0.0,0.0,0.0,9.6
111,15756,"Williams, Jameson",DET,JAC,WR,0.0,0.0,3.0,0.1,2.5,42.0,0.3,0.0,0.0,0.0,9.4
112,15788,"Tolbert, Jalen",DAL,HOU,WR,0.0,0.0,0.0,0.0,3.4,39.0,0.3,0.0,0.0,0.0,9.3
113,15713,"Ford, Jerome",CLE,@NOS,RB,0.0,0.0,39.0,0.2,2.7,13.0,0.0,0.0,0.0,0.0,9.3
114,15799,"Ferguson, Jake",DAL,HOU,TE,0.0,0.0,0.0,0.0,4.5,41.0,0.1,0.0,0.0,0.0,9.2
115,15742,"Warren, Jaylen",PIT,BAL,RB,0.0,0.0,41.0,0.1,2.8,18.0,0.0,0.0,0.0,0.0,9.1
116,14867,"Kmet, Cole",CHI,GBP,TE,0.0,0.0,0.0,0.0,3.5,35.0,0.3,0.0,0.0,0.0,9.1
117,14067,"Minshew, Gardner",LVR,@MIA,QB,167.0,0.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
118,12447,"Mostert, Raheem",MIA,LVR,RB,0.0,0.0,37.0,0.5,1.3,13.0,0.0,0.0,0.0,0.0,9.1
119,16342,"Douglas, Demario",NEP,LAR,WR,0.0,0.0,2.0,0.0,4.3,40.0,0.1,0.0,0.0,0.0,9.0
120,522,"Lions, Detroit",DET,JAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,9.0
121,16191,"Tillman, Cedric",CLE,@NOS,WR,0.0,0.0,0.1,0.0,3.7,39.0,0.2,0.0,0.0,0.0,8.9
122,15319,"Palmer, Joshua",LAC,CIN,WR,0.0,0.0,0.0,0.0,3.0,45.0,0.2,0.0,0.0,0.0,8.9
123,12785,"Robinson, Demarcus",LAR,@NEP,WR,0.0,0.0,0.0,0.0,2.3,36.0,0.5,0.0,0.0,0.0,8.8
124,502,"Colts, Indianapolis",IND,@NYJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,8.8
125,15839,"Cross, Nick",IND,@NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,8.7
126,16165,"Spears, Tyjae",TEN,MIN,RB,0.0,0.0,42.0,0.1,2.3,15.0,0.0,0.0,0.0,0.0,8.6
127,15779,"Doubs, Romeo",GBP,@CHI,WR,0.0,0.0,0.0,0.0,3.1,39.0,0.3,0.0,0.0,0.0,8.6
128,13696,"Smith, Roquan",BAL,@PIT,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,8.5
129,12860,"Fairbairn, Ka'imi",HOU,@DAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,8.5
130,12676,"Henry, Hunter",NEP,LAR,TE,0.0,0.0,0.0,0.0,3.6,38.0,0.2,0.0,0.0,0.0,8.5
131,521,"Bears, Chicago",CHI,GBP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,8.5
132,16213,"Kincaid, Dalton",BUF,KCC,TE,0.0,0.0,0.0,0.0,3.7,37.0,0.2,0.0,0.0,0.0,8.4
133,14845,"Davis, Gabriel",JAC,@DET,WR,0.0,0.0,0.0,0.0,2.8,42.0,0.2,0.0,0.0,0.0,8.4
134,13193,"Smith, Jonnu",MIA,LVR,TE,0.0,0.0,-0.1,0.0,3.8,40.0,0.1,0.0,0.0,0.0,8.4
135,530,"49ers, San Francisco",SFO,SEA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,8.4
136,16222,"Kraft, Tucker",GBP,@CHI,TE,0.0,0.0,0.0,0.0,2.8,32.0,0.4,0.0,0.0,0.0,8.3
137,13772,"Schultz, Dalton",HOU,@DAL,TE,0.0,0.0,0.0,0.0,3.5,38.0,0.2,0.0,0.0,0.0,8.3
138,15256,"Williams, Javonte",DEN,ATL,RB,0.0,0.0,30.0,0.1,2.9,15.0,0.0,0.0,0.0,0.0,8.2
139,9064,"Flacco, Joe",IND,@NYJ,QB,109.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2
140,12650,"Boyd, Tyler",TEN,MIN,WR,0.0,0.0,0.0,0.0,3.5,41.0,0.1,0.0,0.0,0.0,8.1
141,501,"Bills, Buffalo",BUF,KCC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,8.1
142,16169,"Charbonnet, Zach",SEA,@SFO,RB,0.0,0.0,23.0,0.2,2.4,18.0,0.1,0.0,0.0,0.0,8.0
143,15789,"Watson, Christian",GBP,@CHI,WR,0.0,0.0,3.0,0.0,2.6,32.0,0.3,0.0,0.0,0.0,7.9
144,14208,"Johnson, Diontae",BAL,@PIT,WR,0.0,0.0,1.0,0.0,2.6,34.0,0.3,0.0,0.0,0.0,7.9
145,13813,"Oluokun, Foyesade",JAC,@DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.9
146,11222,"Allen, Keenan",CHI,GBP,WR,0.0,0.0,0.0,0.0,3.6,36.0,0.1,0.0,0.0,0.0,7.9
147,532,"Texans, Houston",HOU,@DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,7.9
148,16414,"Aubrey, Brandon",DAL,HOU,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,7.8
149,16287,"Tucker, Tre",LVR,@MIA,WR,0.0,0.0,3.0,0.1,2.9,35.0,0.1,0.0,0.0,0.0,7.8
150,13718,"Carlson, Daniel",LVR,@MIA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.8
151,16846,"Bates, Jake",DET,JAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.7
152,16383,"Pace, Ivan",MIN,@TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.7
153,15777,"Austin III, Calvin",PIT,BAL,WR,0.0,0.0,1.0,0.0,2.3,37.0,0.2,0.0,0.0,0.0,7.7
154,15404,"Jones, Ernest",SEA,@SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.7
155,14910,"Jones, Brandon",DEN,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.7
156,523,"Packers, Green Bay",GBP,@CHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,7.7
157,15331,"Freiermuth, Pat",PIT,BAL,TE,0.0,0.0,0.0,0.0,3.0,29.0,0.3,0.0,0.0,0.0,7.6
158,13987,"Spillane, Robert",LVR,@MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.6
159,12239,"Kendricks, Eric",DAL,HOU,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.6
160,10775,"Wagner, Bobby",WAS,@PHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.6
161,529,"Saints, New Orleans",NOS,CLE,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.6
162,16286,"Moody, Jake",SFO,SEA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.5
163,15712,"Allgeier, Tyler",ATL,@DEN,RB,0.0,0.0,42.0,0.2,0.9,8.0,0.0,0.0,0.0,0.0,7.5
164,15293,"Bateman, Rashod",BAL,@PIT,WR,0.0,0.0,0.0,0.0,2.5,34.0,0.3,0.0,0.0,0.0,7.5
165,14086,"Hill, Justice",BAL,@PIT,RB,0.0,0.0,17.0,0.1,2.4,22.0,0.1,0.0,0.0,0.0,7.5
166,16620,"Worthy, Xavier",KCC,@BUF,WR,0.0,0.0,2.0,0.1,2.4,27.0,0.2,0.0,0.0,0.0,7.4
167,14893,"Baun, Zack",PHI,WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.4
168,14590,"Al-Shaair, Azeez",HOU,@DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.4
169,14322,"Edwards, T.J.",CHI,GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.4
170,13743,"Warner, Fred",SFO,SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.4
171,13675,"Conklin, Tyler",NYJ,IND,TE,0.0,0.0,0.1,0.0,3.4,31.0,0.1,0.0,0.0,0.0,7.3
172,13672,"Gesicki, Mike",CIN,@LAC,TE,0.0,0.0,0.0,0.0,3.0,32.0,0.2,0.0,0.0,0.0,7.3
173,511,"Broncos, Denver",DEN,ATL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,7.3
174,15768,"Pierce, Alec",IND,@NYJ,WR,0.0,0.0,0.0,0.0,2.0,37.0,0.2,0.0,0.0,0.0,7.2
175,15445,"Lenoir, Deommodore",SFO,SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,7.2
176,15365,"Moehrig, Trevon",LVR,@MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.2
177,13354,"Butker, Harrison",KCC,@BUF,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.2
178,12752,"Byard, Kevin",CHI,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.2
179,11768,"Ward, Jimmie",HOU,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.2
180,16164,"Bigsby, Tank",JAC,@DET,RB,0.0,0.0,42.0,0.4,0.3,3.0,0.0,0.0,0.0,0.0,7.1
181,13837,"Franklin, Zaire",IND,@NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.1
182,507,"Browns, Cleveland",CLE,@NOS,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,7.1
183,14933,"Blackmon, Julian",IND,@NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,7.0
184,14210,"Pratt, Germaine",CIN,@LAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.0
185,15869,"Bernard, Terrel",BUF,KCC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.9
186,11936,"Boswell, Chris",PIT,BAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,6.9
187,10976,"Tucker, Justin",BAL,@PIT,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.9
188,10816,"Davis, Demario",NOS,CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.9
189,16244,"Branch, Brian",DET,JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.8
190,15846,"Walker, Quay",GBP,@CHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.8
191,15821,"Dean, Nakobe",PHI,WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.8
192,14892,"Brooks, Jordyn",MIA,LVR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.8
193,13737,"Bates, Jessie",ATL,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.8
194,11247,"Ertz, Zach",WAS,@PHI,TE,0.0,0.0,0.0,0.0,3.0,30.0,0.1,0.0,0.0,0.0,6.8
