Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
39,14778,"Tagovailoa, Tua",MIA,NEP,QB,235.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9
40,14102,"Metcalf, DK",SEA,ARI,WR,0.0,0.0,0.0,0.0,4.9,76.0,0.4,0.0,0.0,0.0,14.9
41,15716,"Robinson, Brian",WAS,DAL,RB,0.0,0.0,61.0,0.7,1.9,19.0,0.1,0.0,0.0,0.0,14.7
42,16184,"Reed, Jayden",GBP,SFO,WR,0.0,0.0,6.0,0.1,4.3,66.0,0.5,0.0,0.0,0.0,14.6
43,16152,"Richardson, Anthony",IND,DET,QB,188.0,0.9,30.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.6
44,14136,"Samuel, Deebo",SFO,@GBP,WR,0.0,0.0,8.0,0.1,4.4,68.0,0.3,0.0,0.0,0.0,14.6
45,13592,"Darnold, Sam",MIN,@CHI,QB,212.0,1.4,15.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.6
46,16580,"Maye, Drake",NEP,@MIA,QB,200.0,1.1,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.4
47,13124,"Rush, Cooper",DAL,@WAS,QB,217.0,1.3,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.2
48,12140,"Winston, Jameis",CLE,PIT,QB,202.0,1.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2
49,16579,"Williams, Caleb",CHI,MIN,QB,182.0,0.8,36.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.1
50,14127,"Meyers, Jakobi",LVR,DEN,WR,0.0,0.0,3.0,0.1,5.1,59.0,0.4,0.0,0.0,0.0,14.1
51,14109,"McLaurin, Terry",WAS,DAL,WR,0.0,0.0,0.0,0.0,4.6,67.0,0.5,0.0,0.0,0.0,14.1
52,14073,"Jacobs, Josh",GBP,SFO,RB,0.0,0.0,74.0,0.4,2.3,18.0,0.1,0.0,0.0,0.0,14.1
53,13635,"Moore, D.J.",CHI,MIN,WR,0.0,0.0,2.0,0.0,5.3,58.0,0.4,0.0,0.0,0.0,14.0
54,16747,"Tracy, Tyrone",NYG,TBB,RB,0.0,0.0,72.0,0.5,2.3,14.0,0.0,0.0,0.0,0.0,13.8
55,14800,"Dobbins, J.K.",LAC,BAL,RB,0.0,0.0,61.0,0.7,2.4,12.0,0.0,0.0,0.0,0.0,13.8
56,13404,"Ekeler, Austin",WAS,DAL,RB,0.0,0.0,40.0,0.5,3.4,34.0,0.0,0.0,0.0,0.0,13.7
57,16598,"Irving, Bucky",TBB,@NYG,RB,0.0,0.0,53.0,0.4,3.3,24.0,0.0,0.0,0.0,0.0,13.6
58,16441,"DeVito, Tommy",NYG,TBB,QB,195.0,0.9,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.6
59,15261,"Hubbard, Chuba",CAR,KCC,RB,0.0,0.0,72.0,0.5,2.4,11.0,0.0,0.0,0.0,0.0,13.5
60,16185,"Smith-Njigba, Jaxon",SEA,ARI,WR,0.0,0.0,1.0,0.0,5.3,61.0,0.3,0.0,0.0,0.0,13.4
61,9431,"Stafford, Matthew",LAR,PHI,QB,230.0,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4
62,16187,"Downs, Josh",IND,DET,WR,0.0,0.0,0.0,0.0,5.4,60.0,0.3,0.0,0.0,0.0,13.3
63,14802,"Taylor, Jonathan",IND,DET,RB,0.0,0.0,69.0,0.5,1.9,13.0,0.0,0.0,0.0,0.0,13.3
64,16627,"McConkey, Ladd",LAC,BAL,WR,0.0,0.0,1.0,0.0,4.5,65.0,0.4,0.0,0.0,0.0,13.2
65,16149,"Levis, Will",TEN,@HOU,QB,195.0,1.0,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.2
66,13630,"Sutton, Courtland",DEN,@LVR,WR,0.0,0.0,0.0,0.0,4.8,62.0,0.4,0.0,0.0,0.0,13.2
67,16614,"Harrison Jr., Marvin",ARI,@SEA,WR,0.0,0.0,0.0,0.0,4.1,56.0,0.6,0.0,0.0,0.0,13.1
68,13319,"Jones, Aaron",MIN,@CHI,RB,0.0,0.0,67.0,0.2,2.7,23.0,0.1,0.0,0.0,0.0,13.1
69,11671,"Evans, Mike",TBB,@NYG,WR,0.0,0.0,1.0,0.0,3.8,53.0,0.7,0.0,0.0,0.0,13.1
70,15259,"Stevenson, Rhamondre",NEP,@MIA,RB,0.0,0.0,54.0,0.5,3.0,15.0,0.1,0.0,0.0,0.0,13.0
71,14860,"Jennings, Jauan",SFO,@GBP,WR,0.0,0.0,4.0,0.0,4.3,58.0,0.4,0.0,0.0,0.0,13.0
72,510,"Steelers, Pittsburgh",PIT,@CLE,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,12.9
73,14823,"Dowdle, Rico",DAL,@WAS,RB,0.0,0.0,50.0,0.2,3.0,20.0,0.3,0.0,0.0,0.0,12.8
74,13138,"Hunt, Kareem",KCC,@CAR,RB,0.0,0.0,53.0,0.6,2.1,16.0,0.0,0.0,0.0,0.0,12.8
75,11232,"Hopkins, DeAndre",KCC,@CAR,WR,0.0,0.0,1.0,0.1,4.3,53.0,0.5,0.0,0.0,0.0,12.8
76,15282,"Smith, DeVonta",PHI,@LAR,WR,0.0,0.0,0.0,0.0,4.5,58.0,0.4,0.0,0.0,0.0,12.7
77,15756,"Williams, Jameson",DET,@IND,WR,0.0,0.0,3.0,0.1,3.8,58.0,0.4,0.0,0.0,0.0,12.5
78,15254,"Harris, Najee",PIT,@CLE,RB,0.0,0.0,68.0,0.4,1.9,14.0,0.0,0.0,0.0,0.0,12.5
79,14833,"Jeudy, Jerry",CLE,PIT,WR,0.0,0.0,0.0,0.0,4.2,65.0,0.3,0.0,0.0,0.0,12.5
80,15794,"McBride, Trey",ARI,@SEA,TE,0.0,0.0,0.0,0.1,5.4,60.0,0.1,0.0,0.0,0.0,12.4
81,16641,"Bowers, Brock",LVR,DEN,TE,0.0,0.0,1.0,0.0,5.3,54.0,0.3,0.0,0.0,0.0,12.3
82,511,"Broncos, Denver",DEN,@LVR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,12.3
83,16639,"Legette, Xavier",CAR,KCC,WR,0.0,0.0,1.0,0.0,4.3,47.0,0.5,0.0,0.0,0.0,12.2
84,15319,"Palmer, Joshua",LAC,BAL,WR,0.0,0.0,0.0,0.0,4.1,67.0,0.2,0.0,0.0,0.0,12.2
85,15256,"Williams, Javonte",DEN,@LVR,RB,0.0,0.0,48.0,0.3,3.3,21.0,0.1,0.0,0.0,0.0,12.1
86,14842,"Pittman, Michael",IND,DET,WR,0.0,0.0,0.0,0.0,4.9,54.0,0.3,0.0,0.0,0.0,12.1
87,13299,"Kittle, George",SFO,@GBP,TE,0.0,0.0,0.0,0.0,3.8,55.0,0.5,0.0,0.0,0.0,12.1
88,14085,"Pollard, Tony",TEN,@HOU,RB,0.0,0.0,59.0,0.3,2.7,15.0,0.0,0.0,0.0,0.0,12.0
89,16204,"Dell, Tank",HOU,TEN,WR,0.0,0.0,2.0,0.1,4.5,53.0,0.3,0.0,0.0,0.0,11.8
90,16188,"Johnston, Quentin",LAC,BAL,WR,0.0,0.0,1.0,0.0,3.4,52.0,0.5,0.0,0.0,0.0,11.8
91,15749,"Pacheco, Isiah",KCC,@CAR,RB,0.0,0.0,42.0,0.5,2.4,16.0,0.0,0.0,0.0,0.0,11.5
92,14797,"Swift, D'Andre",CHI,MIN,RB,0.0,0.0,53.0,0.4,2.1,17.0,0.0,0.0,0.0,0.0,11.5
93,15757,"Robinson, Wan'Dale",NYG,TBB,WR,0.0,0.0,2.0,0.0,5.7,44.0,0.2,0.0,0.0,0.0,11.4
94,15284,"Waddle, Jaylen",MIA,NEP,WR,0.0,0.0,1.0,0.0,4.3,58.0,0.2,0.0,0.0,0.0,11.4
95,16186,"Addison, Jordan",MIN,@CHI,WR,0.0,0.0,1.0,0.1,3.3,45.0,0.5,0.0,0.0,0.0,11.1
96,14067,"Minshew, Gardner",LVR,DEN,QB,192.0,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1
97,16148,"Young, Bryce",CAR,KCC,QB,170.0,0.9,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0
98,524,"Vikings, Minnesota",MIN,@CHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.7
99,13610,"Chubb, Nick",CLE,PIT,RB,0.0,0.0,57.0,0.2,2.1,13.0,0.1,0.0,0.0,0.0,10.6
100,16214,"LaPorta, Sam",DET,@IND,TE,0.0,0.0,0.1,0.0,3.5,42.0,0.4,0.0,0.0,0.0,10.4
101,13192,"Njoku, David",CLE,PIT,TE,0.0,0.0,0.0,0.0,4.5,43.0,0.3,0.0,0.0,0.0,10.4
102,16342,"Douglas, Demario",NEP,@MIA,WR,0.0,0.0,1.0,0.0,4.8,48.0,0.1,0.0,0.0,0.0,10.3
103,12187,"Lockett, Tyler",SEA,ARI,WR,0.0,0.0,0.0,0.0,3.7,47.0,0.2,0.0,0.0,0.0,9.9
104,14138,"Hockenson, T.J.",MIN,@CHI,TE,0.0,0.0,0.0,0.0,4.2,40.0,0.3,0.0,0.0,0.0,9.8
105,13674,"Goedert, Dallas",PHI,@LAR,TE,0.0,0.0,0.0,0.0,4.2,45.0,0.2,0.0,0.0,0.0,9.8
106,15802,"Otton, Cade",TBB,@NYG,TE,0.0,0.0,-0.2,0.0,4.0,40.0,0.3,0.0,0.0,0.0,9.7
107,14223,"Mattison, Alexander",LVR,DEN,RB,0.0,0.0,38.0,0.2,2.3,21.0,0.1,0.0,0.0,0.0,9.7
108,16616,"Odunze, Rome",CHI,MIN,WR,0.0,0.0,1.0,0.0,4.0,45.0,0.1,0.0,0.0,0.0,9.5
109,15742,"Warren, Jaylen",PIT,@CLE,RB,0.0,0.0,40.0,0.1,3.0,20.0,0.0,0.0,0.0,0.0,9.4
110,14122,"Slayton, Darius",NYG,TBB,WR,0.0,0.0,1.0,0.0,3.4,50.0,0.1,0.0,0.0,0.0,9.4
111,532,"Texans, Houston",HOU,TEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,9.4
112,15799,"Ferguson, Jake",DAL,@WAS,TE,0.0,0.0,0.0,0.0,4.5,42.0,0.1,0.0,0.0,0.0,9.3
113,15789,"Watson, Christian",GBP,SFO,WR,0.0,0.0,3.0,0.0,2.9,40.0,0.3,0.0,0.0,0.0,9.3
114,13251,"Baker, Budda",ARI,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,9.2
115,13193,"Smith, Jonnu",MIA,NEP,TE,0.0,0.0,-0.1,0.0,3.6,41.0,0.3,0.0,0.0,0.0,9.2
116,11247,"Ertz, Zach",WAS,DAL,TE,0.0,0.0,0.0,0.0,3.8,37.0,0.2,0.0,0.0,0.0,9.2
117,522,"Lions, Detroit",DET,@IND,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,9.2
118,13671,"Andrews, Mark",BAL,@LAC,TE,0.0,0.0,0.0,0.0,3.0,35.0,0.4,0.0,0.0,0.0,9.1
119,12676,"Henry, Hunter",NEP,@MIA,TE,0.0,0.0,0.0,0.0,4.0,40.0,0.2,0.0,0.0,0.0,9.1
120,11222,"Allen, Keenan",CHI,MIN,WR,0.0,0.0,0.0,0.0,4.2,41.0,0.1,0.0,0.0,0.0,9.1
121,15779,"Doubs, Romeo",GBP,SFO,WR,0.0,0.0,0.0,0.0,3.3,41.0,0.3,0.0,0.0,0.0,9.0
122,15109,"Westbrook-Ikhine, Nick",TEN,@HOU,WR,0.0,0.0,0.0,0.0,2.5,37.0,0.5,0.0,0.0,0.0,9.0
123,14258,"Seibert, Austin",WAS,DAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,9.0
124,16628,"McMillan, Jalen",TBB,@NYG,WR,0.0,0.0,4.0,0.0,3.6,37.0,0.2,0.0,0.0,0.0,8.9
125,16191,"Tillman, Cedric",CLE,PIT,WR,0.0,0.0,0.1,0.0,3.6,40.0,0.2,0.0,0.0,0.0,8.9
126,15404,"Jones, Ernest",SEA,ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,8.9
127,14867,"Kmet, Cole",CHI,MIN,TE,0.0,0.0,0.0,0.0,3.4,36.0,0.3,0.0,0.0,0.0,8.9
128,12447,"Mostert, Raheem",MIA,NEP,RB,0.0,0.0,36.0,0.5,1.3,12.0,0.0,0.0,0.0,0.0,8.9
129,16206,"Wilson, Michael",ARI,@SEA,WR,0.0,0.0,2.0,0.0,3.3,37.0,0.3,0.0,0.0,0.0,8.8
130,14322,"Edwards, T.J.",CHI,MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,8.7
131,16287,"Tucker, Tre",LVR,DEN,WR,0.0,0.0,4.0,0.1,3.2,38.0,0.1,0.0,0.0,0.0,8.6
132,16620,"Worthy, Xavier",KCC,@CAR,WR,0.0,0.0,3.0,0.1,2.5,31.0,0.3,0.0,0.0,0.0,8.5
133,15713,"Ford, Jerome",CLE,PIT,RB,0.0,0.0,33.0,0.2,2.6,13.0,0.0,0.0,0.0,0.0,8.5
134,13418,"Bourne, Kendrick",NEP,@MIA,WR,0.0,0.0,0.0,0.0,3.0,40.0,0.2,0.0,0.0,0.0,8.4
135,15972,"Mason, Jordan",SFO,@GBP,RB,0.0,0.0,51.0,0.3,0.9,8.0,0.0,0.0,0.0,0.0,8.3
136,15788,"Tolbert, Jalen",DAL,@WAS,WR,0.0,0.0,0.0,0.0,3.0,35.0,0.3,0.0,0.0,0.0,8.2
137,15293,"Bateman, Rashod",BAL,@LAC,WR,0.0,0.0,0.0,0.0,2.7,39.0,0.3,0.0,0.0,0.0,8.2
138,521,"Bears, Chicago",CHI,MIN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,8.2
139,13837,"Franklin, Zaire",IND,DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,8.1
140,16846,"Bates, Jake",DET,@IND,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,7.9
141,16222,"Kraft, Tucker",GBP,SFO,TE,0.0,0.0,0.0,0.0,2.7,31.0,0.3,0.0,0.0,0.0,7.9
142,15768,"Pierce, Alec",IND,DET,WR,0.0,0.0,0.0,0.0,2.2,43.0,0.2,0.0,0.0,0.0,7.9
143,15979,"Dicker, Cameron",LAC,BAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.8
144,14909,"Winfield, Antoine",TBB,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.8
145,13743,"Warner, Fred",SFO,@GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.8
146,13696,"Smith, Roquan",BAL,@LAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.8
147,10775,"Wagner, Bobby",WAS,DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,7.8
148,12860,"Fairbairn, Ka'imi",HOU,TEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,7.7
149,14208,"Johnson, Diontae",BAL,@LAC,WR,0.0,0.0,1.0,0.0,2.6,33.0,0.3,0.0,0.0,0.0,7.6
150,13772,"Schultz, Dalton",HOU,TEN,TE,0.0,0.0,0.0,0.0,3.4,36.0,0.1,0.0,0.0,0.0,7.6
151,9064,"Flacco, Joe",IND,DET,QB,102.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
152,14893,"Baun, Zack",PHI,@LAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5
153,12785,"Robinson, Demarcus",LAR,PHI,WR,0.0,0.0,0.0,0.0,2.1,31.0,0.4,0.0,0.0,0.0,7.5
154,16280,"Henley, Daiyan",LAC,BAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,7.4
155,16244,"Branch, Brian",DET,@IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.4
156,14257,"Speed, E.J.",IND,DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.4
157,14218,"Okereke, Bobby",NYG,TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.4
158,12437,"Myers, Jason",SEA,ARI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.4
159,12239,"Kendricks, Eric",DAL,@WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.4
160,16286,"Moody, Jake",SFO,@GBP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.3
161,16169,"Charbonnet, Zach",SEA,ARI,RB,0.0,0.0,21.0,0.2,2.3,16.0,0.1,0.0,0.0,0.0,7.3
162,14892,"Brooks, Jordyn",MIA,NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.3
163,13325,"Woods, Xavier",CAR,KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3
164,11936,"Boswell, Chris",PIT,@CLE,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.3
165,16649,"Johnson, Theo",NYG,TBB,TE,0.0,0.0,0.0,0.0,3.0,34.0,0.1,0.0,0.0,0.0,7.2
166,15846,"Walker, Quay",GBP,SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.2
167,14896,"Queen, Patrick",PIT,@CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.2
168,14244,"Gay, Matt",IND,DET,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2
169,13697,"Edmunds, Tremaine",CHI,MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.2
170,13303,"Elliott, Jake",PHI,@LAR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.2
171,12956,"Lutz, Wil",DEN,@LVR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.2
172,10768,"David, Lavonte",TBB,@NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.2
173,15834,"Hamilton, Kyle",BAL,@LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.1
174,15681,"Elliss, Christian",NEP,@MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.1
175,15365,"Moehrig, Trevon",LVR,DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.1
176,15288,"Moore, Elijah",CLE,PIT,WR,0.0,0.0,0.0,0.0,3.3,30.0,0.1,0.0,0.0,0.0,7.1
177,14080,"Singletary, Devin",NYG,TBB,RB,0.0,0.0,36.0,0.2,1.6,11.0,0.0,0.0,0.0,0.0,7.1
178,520,"Commanders, Washington",WAS,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.1
179,14799,"Akers, Cam",MIN,@CHI,RB,0.0,0.0,32.0,0.1,1.3,8.0,0.2,0.0,0.0,0.0,7.0
180,14590,"Al-Shaair, Azeez",HOU,TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.0
181,13987,"Spillane, Robert",LVR,DEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.0
182,13133,"Perine, Samaje",KCC,@CAR,RB,0.0,0.0,9.0,0.1,2.5,24.0,0.1,0.0,0.0,0.0,6.9
183,12625,"Elliott, Ezekiel",DAL,@WAS,RB,0.0,0.0,25.0,0.2,1.8,12.0,0.1,0.0,0.0,0.0,6.9
184,15839,"Cross, Nick",IND,DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.8
185,15331,"Freiermuth, Pat",PIT,@CLE,TE,0.0,0.0,0.0,0.0,2.8,26.0,0.2,0.0,0.0,0.0,6.8
186,15076,"Rozeboom, Christian",LAR,PHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.8
187,14217,"Barton, Cody",DEN,@LVR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.8
188,11674,"Cooks, Brandin",DAL,@WAS,WR,0.0,0.0,1.0,0.0,2.3,27.0,0.3,0.0,0.0,0.0,6.8
189,15821,"Dean, Nakobe",PHI,@LAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.7
190,15777,"Austin III, Calvin",PIT,@CLE,WR,0.0,0.0,1.0,0.0,2.1,32.0,0.2,0.0,0.0,0.0,6.7
191,14927,"Chinn, Jeremy",WAS,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.7
192,14717,"McLaughlin, Chase",TBB,@NYG,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.7
193,12752,"Byard, Kevin",CHI,MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.7
194,16679,"Nubin, Tyler",NYG,TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.6
195,16643,"Sanders, Ja'Tavion",CAR,KCC,TE,0.0,0.0,0.0,0.0,2.9,28.0,0.2,0.0,0.0,0.0,6.6
