Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
195,529,"Saints, New Orleans",NOS,@NYG,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,6.6
196,16244,"Branch, Brian",DET,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.5
197,16013,"Landman, Nate",ATL,@MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.5
198,15822,"Lloyd, Devin",JAC,@TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.5
199,15355,"Bolton, Nick",KCC,LAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.5
200,14908,"McKinney, Xavier",GBP,@DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.5
201,13713,"Fitzpatrick, Minkah",PIT,CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.5
202,12658,"Shepard, Sterling",TBB,LVR,WR,0.0,0.0,4.0,0.0,2.7,25.0,0.1,0.0,0.0,0.0,6.5
203,10783,"Smith, Harrison",MIN,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5
204,16722,"Knight, Tyrice",SEA,@ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.4
205,16444,"Grupe, Blake",NOS,@NYG,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.4
206,15923,"Lake, Quentin",LAR,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.4
207,15889,"Okonkwo, Chigoziem",TEN,JAC,TE,0.0,0.0,0.0,0.0,2.7,29.0,0.1,0.0,0.0,0.0,6.4
208,15858,"Andersen, Troy",ATL,@MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.4
209,14893,"Baun, Zack",PHI,CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.4
210,14889,"Murray, Kenneth",TEN,JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.4
211,13214,"Watt, T.J.",PIT,CLE,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.4
212,12287,"Hicks, Jordan",CLE,@PIT,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.4
213,16339,"Carlson, Anders",NYJ,@MIA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.3
214,15856,"Taylor, Alontae",NOS,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.3
215,15712,"Allgeier, Tyler",ATL,@MIN,RB,0.0,0.0,36.0,0.2,0.8,6.0,0.0,0.0,0.0,0.0,6.3
216,14907,"Delpit, Grant",CLE,@PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.3
217,14882,"Greenard, Jonathan",MIN,ATL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.3
218,515,"Seahawks, Seattle",SEA,@ARI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,6.3
219,15821,"Dean, Nakobe",PHI,CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.2
220,14249,"Van Ginkel, Andrew",MIN,ATL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.2
221,13737,"Bates, Jessie",ATL,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.2
222,525,"Buccaneers, Tampa Bay",TBB,LVR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,6.2
223,519,"Cardinals, Arizona",ARI,SEA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,6.2
224,15981,"Turpin, KaVontae",DAL,CIN,WR,0.0,0.0,2.0,0.0,2.1,29.0,0.2,0.0,0.0,0.0,6.1
225,15890,"McFadden, Micah",NYG,NOS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.1
226,15786,"Nailor, Jalen",MIN,ATL,WR,0.0,0.0,-0.1,0.0,1.7,23.0,0.4,0.0,0.0,0.0,6.1
227,15428,"Sherwood, Jamien",NYJ,@MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.1
228,14892,"Brooks, Jordyn",MIA,NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.1
229,13652,"Wilson, Cedrick",NOS,@NYG,WR,0.0,0.0,0.0,0.0,2.3,32.0,0.1,0.0,0.0,0.0,6.1
230,13322,"Clark, Chuck",NYJ,@MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.1
231,13288,"Jenkins, Rayshawn",SEA,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.1
232,11947,"McManus, Brandon",GBP,@DET,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.1
233,509,"Jaguars, Jacksonville",JAC,@TEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.1
234,16679,"Nubin, Tyler",NYG,NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
235,15859,"Taylor-Britt, Cam",CIN,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.0
236,15469,"Hamlin, Damar",BUF,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.0
237,14861,"Johnson, Juwan",NOS,@NYG,TE,0.0,0.0,0.0,0.0,2.4,25.0,0.2,0.0,0.0,0.0,6.0
238,14518,"Thompson, Jalen",ARI,SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.0
239,13198,"Garrett, Myles",CLE,@PIT,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.0
240,10816,"Davis, Demario",NOS,@NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0
241,16239,"Campbell, Jack",DET,GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.9
242,14928,"Wilson, Logan",CIN,@DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.9
243,12697,"Robinson, A'Shawn",CAR,@PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.9
244,12650,"Boyd, Tyler",TEN,JAC,WR,0.0,0.0,0.0,0.0,2.9,30.0,0.0,0.0,0.0,0.0,5.9
245,16102,"Pola-Mao, Isaiah",LVR,@TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.8
246,15871,"Joseph, Kerby",DET,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.8
247,15301,"Atwell, Tutu",LAR,BUF,WR,0.0,0.0,0.0,0.0,2.3,29.0,0.1,0.0,0.0,0.0,5.8
248,14186,"Rapp, Taylor",BUF,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.8
249,14137,"Fant, Noah",SEA,@ARI,TE,0.0,0.0,0.0,0.0,2.8,29.0,0.0,0.0,0.0,0.0,5.8
250,13764,"Johnson, Taron",BUF,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.8
251,13718,"Carlson, Daniel",LVR,@TBB,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,5.8
252,11721,"Mack, Khalil",LAC,@KCC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.8
253,16284,"Williams, Dorian",BUF,@LAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.7
254,15445,"Lenoir, Deommodore",SFO,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.7
255,15387,"Werner, Pete",NOS,@NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.7
256,14426,"Wright, Matthew",KCC,LAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.7
257,13697,"Edmunds, Tremaine",CHI,@SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.7
258,12155,"Abdullah, Ameer",LVR,@TBB,RB,0.0,0.0,12.0,0.0,2.2,14.0,0.2,0.0,0.0,0.0,5.7
259,16681,"Reichard, Will",MIN,ATL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.6
260,16014,"Adams, Tony",NYJ,@MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.6
261,15862,"Emerson, Martin",CLE,@PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.6
262,14283,"Wilson, Donovan",DAL,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.6
263,13920,"Ward, Charvarius",SFO,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.6
264,13403,"Koo, Younghoe",ATL,@MIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,5.6
265,13289,"Hollins, Mack",BUF,@LAR,WR,0.0,0.0,0.0,0.0,1.6,16.0,0.4,0.0,0.0,0.0,5.6
266,12686,"Bosa, Joey",LAC,@KCC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.6
267,11317,"Poyer, Jordan",MIA,NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.6
268,516,"Cowboys, Dallas",DAL,CIN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,5.6
269,16292,"Ryland, Chad",ARI,SEA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,5.5
270,16281,"Brown, Ji'Ayir",SFO,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.5
271,16241,"Witherspoon, Devon",SEA,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.5
272,15881,"Jones, Jack",LVR,@TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.5
273,14924,"Johnson, Jaylon",CHI,@SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.5
274,14182,"Hooker, Amani",TEN,JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5
275,13776,"Watson, Justin",KCC,LAC,WR,0.0,0.0,1.0,0.0,2.0,25.0,0.2,0.0,0.0,0.0,5.5
276,13717,"Reid, Justin",KCC,LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.5
277,522,"Lions, Detroit",DET,GBP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.5
278,506,"Bengals, Cincinnati",CIN,@DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,5.5
279,16680,"Little, Cam",JAC,@TEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.4
280,16018,"Blankenship, Reed",PHI,CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.4
281,15396,"Deablo, Divine",LVR,@TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.4
282,12625,"Elliott, Ezekiel",DAL,CIN,RB,0.0,0.0,21.0,0.1,1.4,9.0,0.1,0.0,0.0,0.0,5.4
283,503,"Dolphins, Miami",MIA,NYJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.4
284,16751,"Means, Bub",NOS,@NYG,WR,0.0,0.0,1.0,0.0,2.1,27.0,0.1,0.0,0.0,0.0,5.3
285,16283,"Overshown, DeMarvion",DAL,CIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.3
286,15714,"White, Zamir",LVR,@TBB,RB,0.0,0.0,29.0,0.1,1.0,7.0,0.0,0.0,0.0,0.0,5.3
287,14799,"Akers, Cam",MIN,ATL,RB,0.0,0.0,26.0,0.1,1.1,7.0,0.1,0.0,0.0,0.0,5.3
288,14219,"Dean, Jamel",TBB,LVR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.3
289,14147,"Bosa, Nick",SFO,CHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.3
290,13306,"Walker, Anthony",MIA,NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.3
291,10266,"Heyward, Cameron",PIT,CLE,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.3
292,16677,"Bullard, Javon",GBP,@DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.2
293,16254,"Kancey, Calijah",TBB,LVR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.2
294,15003,"Stone, Geno",CIN,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.2
295,14209,"Oliver, Josh",MIN,ATL,TE,0.0,0.0,0.0,0.0,1.9,21.0,0.2,0.0,0.0,0.0,5.2
296,14170,"Bush, Devin",CLE,@PIT,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.2
297,13793,"Valdes-Scantling, Marquez",NOS,@NYG,WR,0.0,0.0,0.0,0.0,1.4,22.0,0.3,0.0,0.0,0.0,5.2
298,12225,"Williams, Leonard",SEA,@ARI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.2
299,11945,"Santos, Cairo",CHI,@SFO,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.2
300,16809,"Coker, Jalen",CAR,@PHI,WR,0.0,0.0,1.0,0.0,2.2,26.0,0.1,0.0,0.0,0.0,5.1
301,16267,"Stevenson, Tyrique",CHI,@SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.1
302,15001,"Curl, Kamren",LAR,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.1
303,14991,"Fuller, Jordan",CAR,@PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.1
304,14225,"Crosby, Maxx",LVR,@TBB,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.1
305,13762,"White, Kyzir",ARI,SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.1
306,15860,"Cook, Bryan",KCC,LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.0
307,15452,"Hufanga, Talanoa",SFO,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0
308,15449,"Britt, K.J.",TBB,LVR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.0
309,15255,"Gainwell, Kenneth",PHI,CAR,RB,0.0,0.0,23.0,0.1,1.2,7.0,0.0,0.0,0.0,0.0,5.0
310,14871,"Parkinson, Colby",LAR,BUF,TE,0.0,0.0,0.0,0.0,2.2,21.0,0.1,0.0,0.0,0.0,5.0
311,14858,"Jefferson, Van",PIT,CLE,WR,0.0,0.0,0.0,0.0,1.9,25.0,0.1,0.0,0.0,0.0,5.0
312,14171,"Burns, Brian",NYG,NOS,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0
313,16221,"Schoonmaker, Luke",DAL,CIN,TE,0.0,0.0,0.0,0.0,2.0,20.0,0.2,0.0,0.0,0.0,4.9
314,15448,"Pinnock, Jason",NYG,NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.9
315,15351,"Owusu-Koramoah, Jeremiah",CLE,@PIT,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.9
316,15350,"Parsons, Micah",DAL,CIN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.9
317,12238,"Perryman, Denzel",LAC,@KCC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.9
318,16704,"Wallace, Trevin",CAR,@PHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.8
319,16215,"Musgrave, Luke",GBP,@DET,TE,0.0,0.0,0.1,0.0,1.8,20.0,0.2,0.0,0.0,0.0,4.8
320,15473,"McDuffie, Isaiah",GBP,@DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.8
321,15366,"Holland, Jevon",MIA,NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.8
322,15361,"Horn, Jaycee",CAR,@PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.8
323,14903,"Diggs, Trevon",DAL,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.8
324,14239,"Moreau, Foster",NOS,@NYG,TE,0.0,0.0,0.0,0.0,1.5,19.0,0.2,0.0,0.0,0.0,4.8
325,14167,"Hines-Allen, Josh",JAC,@TEN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.8
326,14143,"Knox, Dawson",BUF,@LAR,TE,0.0,0.0,0.0,0.0,1.7,24.0,0.1,0.0,0.0,0.0,4.8
327,13774,"Reed, D.J.",NYJ,@MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.8
328,13133,"Perine, Samaje",KCC,LAC,RB,0.0,0.0,7.0,0.1,1.8,17.0,0.1,0.0,0.0,0.0,4.8
329,16240,"Porter Jr., Joey",PIT,CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.7
330,15806,"Thibodeaux, Kayvon",NYG,NOS,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.7
331,15423,"Brown, Tre",SEA,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.7
332,14405,"Granderson, Carl",NOS,@NYG,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.7
333,14236,"Amadi, Ugo",NOS,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.7
334,14149,"Gary, Rashan",GBP,@DET,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.7
335,13707,"Ward, Denzel",CLE,@PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.7
336,13414,"Hilton, Mike",CIN,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.7
337,13284,"Hendrickson, Trey",CIN,@DAL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.7
338,13228,"Hooker, Malik",DAL,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7
339,13220,"Riley, Duke",MIA,NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.7
340,523,"Packers, Green Bay",GBP,@DET,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.7
341,512,"Chiefs, Kansas City",KCC,LAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,4.7
342,505,"Jets, New York",NYJ,@MIA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,4.7
343,16653,"Verse, Jared",LAR,BUF,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.6
344,16405,"Romo, John Parker",MIN,ATL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.6
345,15913,"Benford, Christian",BUF,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6
346,15815,"Walker, Travon",JAC,@TEN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.6
347,15308,"Marshall, Terrace",LVR,@TBB,WR,0.0,0.0,2.0,0.1,1.9,21.0,0.0,0.0,0.0,0.0,4.6
348,15271,"Herbert, Khalil",CIN,@DAL,RB,0.0,0.0,17.0,0.1,1.2,9.0,0.1,0.0,0.0,0.0,4.6
349,14235,"Tranquill, Drue",KCC,LAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.6
350,14207,"Thornhill, Juan",CLE,@PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.6
351,13710,"Davis, Carlton",DET,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.6
352,13706,"Baker, Jerome",TEN,JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6
353,13632,"Lazard, Allen",NYJ,@MIA,WR,0.0,0.0,0.0,0.0,1.7,19.0,0.2,0.0,0.0,0.0,4.6
354,13281,"Douglas, Rasul",BUF,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.6
355,12955,"Manhertz, Chris",NYG,NOS,TE,0.0,0.0,0.0,0.0,2.0,20.0,0.1,0.0,0.0,0.0,4.6
356,11706,"Clowney, Jadeveon",CAR,@PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.6
357,11313,"Mathieu, Tyrann",NOS,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.6
358,15895,"McCollum, Zyon",TBB,LVR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5
359,14108,"Dortch, Greg",ARI,SEA,WR,0.0,0.0,1.0,0.0,2.0,17.0,0.1,0.0,0.0,0.0,4.5
360,13719,"Pineiro, Eddy",CAR,@PHI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.5
361,10789,"Gilmore, Stephon",MIN,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.5
362,508,"Titans, Tennessee",TEN,JAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,4.5
363,16385,"Demercado, Emari",ARI,SEA,RB,0.0,0.0,20.0,0.1,1.2,8.0,0.0,0.0,0.0,0.0,4.4
364,16269,"Strange, Brenton",JAC,@TEN,TE,0.0,0.0,0.0,0.0,1.8,20.0,0.1,0.0,0.0,0.0,4.4
365,16252,"McDonald, Will",NYJ,@MIA,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.4
366,16012,"Alford, Dee",ATL,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.4
367,15894,"Woolen, Tariq",SEA,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.4
368,15398,"Jones, Patrick",MIN,ATL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.4
369,14904,"Fulton, Kristian",LAC,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.4
370,13963,"Hodge, KhaDarel",ATL,@MIN,WR,0.0,0.0,0.0,0.0,1.4,24.0,0.1,0.0,0.0,0.0,4.4
371,13839,"Sieler, Zach",MIA,NYJ,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.4
372,13168,"Reynolds, Josh",JAC,@TEN,WR,0.0,0.0,0.0,0.0,1.8,22.0,0.1,0.0,0.0,0.0,4.4
373,12734,"Floyd, Leonard",SFO,CHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.4
374,12711,"Ramsey, Jalen",MIA,NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.4
375,517,"Giants, New York",NYG,NOS,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,4.4
376,16670,"McKinstry, Kool-Aid",NOS,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.3
377,16266,"Tuipulotu, Tuli",LAC,@KCC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.3
378,16246,"Johnson, Antonio",JAC,@TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.3
379,15852,"Gordon, Kyler",CHI,@SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.3
380,15352,"Collins, Zaven",ARI,SEA,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.3
381,14370,"Hudson, Tanner",CIN,@DAL,TE,0.0,0.0,0.0,0.0,2.3,17.0,0.1,0.0,0.0,0.0,4.3
382,14224,"Gardner-Johnson, Chauncey",PHI,CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.3
383,12718,"Bell, Vonn",CIN,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.3
384,11387,"Hopkins, Dustin",CLE,@PIT,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.3
385,16737,"Newton, Josh",CIN,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.2
386,16596,"Allen, Braelon",NYJ,@MIA,RB,0.0,0.0,17.0,0.1,1.0,7.0,0.0,0.0,0.0,0.0,4.2
387,16282,"Turner, Kobie",LAR,BUF,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.2
388,15380,"Campbell, Tyson",JAC,@TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.2
389,15346,"Rousseau, Gregory",BUF,@LAR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.2
