first_name,last_name,position,injury_status,week,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_fppg_avg,L10_fppg_avg,szn_fppg_avg,ppg_projection,value_projection,ppg_actual,value_actual
Lamar,Jackson,QB,,10,2024-11-07,Thu-Mon,BAL,CIN,-5.5,52.5,29,8000,28,28.7,26.1,26.7,24.5,3.06
Josh,Allen,QB,,10,2024-11-10,Thu-Mon,BUF,IND,-4.5,47.5,26,7700,26,21.0,21.7,20.7,22.8,2.96
Jalen,Hurts,QB,,10,2024-11-10,Thu-Mon,PHI,DAL,-7.5,43.5,25.5,7800,29,25.4,20.3,23.4,21.5,2.76
Ja'Marr,Chase,WR,,10,2024-11-07,Thu-Mon,CIN,BAL,+5.5,52.5,23.5,8400,31,21.2,18.2,19.5,21.2,2.52
Jayden,Daniels,QB,,10,2024-11-10,Thu-Mon,WAS,PIT,-2.5,44.5,23.5,7500,3,18.4,20.5,20.5,21.0,2.80
Alvin,Kamara,RB,,10,2024-11-10,Thu-Mon,NO,ATL,+3.5,46.5,21.5,8100,11,17.4,20.4,21.9,20.4,2.52
Derrick,Henry,RB,,10,2024-11-07,Thu-Mon,BAL,CIN,-5.5,52.5,29,8200,9,23.4,24.1,24.1,19.8,2.41
Christian,McCaffrey,RB,Q,10,2024-11-10,Thu-Mon,SF,TB,-6.5,50.5,28.5,8000,27,26.2,27.3,,19.8,2.48
Joe,Burrow,QB,,10,2024-11-07,Thu-Mon,CIN,BAL,+5.5,52.5,23.5,7000,30,23.3,19.7,20.9,19.6,2.80
Brock,Purdy,QB,,10,2024-11-10,Thu-Mon,SF,TB,-6.5,50.5,28.5,6500,31,20.2,19.1,19.6,19.6,3.02
Justin,Jefferson,WR,,10,2024-11-10,Thu-Mon,MIN,JAX,-6.5,44.5,25.5,8800,29,20.8,21.6,20.8,19.2,2.18
Saquon,Barkley,RB,,10,2024-11-10,Thu-Mon,PHI,DAL,-7.5,43.5,25.5,8300,29,20.5,22.6,24.1,18.7,2.25
Kyler,Murray,QB,,10,2024-11-10,Thu-Mon,ARI,NYJ,+1.5,46.5,22.5,6300,4,18.0,17.8,17.7,18.6,2.95
Sam,Darnold,QB,,10,2024-11-10,Thu-Mon,MIN,JAX,-6.5,44.5,25.5,6200,32,17.2,16.4,18.3,18.6,3.00
Kyren,Williams,RB,,10,2024-11-11,Thu-Mon,LAR,MIA,-1.5,49.5,25.5,7800,23,18.5,19.2,19.2,18.6,2.38
Bijan,Robinson,RB,,10,2024-11-10,Thu-Mon,ATL,NO,-3.5,46.5,25,7700,25,21.5,19.4,18.3,18.5,2.40
Chase,Brown,RB,,10,2024-11-07,Thu-Mon,CIN,BAL,+5.5,52.5,23.5,6000,7,15.8,12.6,13.3,18.4,3.07
