PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Kyler Murray,QB,ARI,CHI,-125,44.50,-1.50,23.00,6600,18.83,2.8,29.9,7.0,0.0,7.0,5.6
Joe Burrow,QB,CIN,LV,-335,45.50,-7.00,26.25,6900,19.40,2.8,34.3,3.2,0.0,3.2,5.4
Aaron Rodgers,QB,NYJ,HOU,-150,30.00,-8.50,19.25,5700,15.37,2.7,32.9,1.9,0.0,1.9,6.1
Caleb Williams,QB,CHI,ARI,105,44.50,1.50,21.50,6100,16.42,2.7,32.1,4.0,0.0,4.0,5.9
Chris Olave,WR,NO,CAR,-345,43.50,-7.50,25.50,6100,16.20,2.7,0.0,0.1,8.6,8.7,1.4
Kirk Cousins,QB,ATL,DAL,-173,52.00,-3.00,27.50,6400,16.66,2.6,32.8,1.7,0.0,1.7,5.4
Derek Carr,QB,NO,CAR,-345,43.50,-7.50,25.50,5600,14.39,2.6,31.2,1.8,0.0,1.8,5.9
Jakobi Meyers,WR,LV,CIN,263,45.50,7.00,19.25,5300,13.69,2.6,0.1,0.4,8.5,8.9,1.7
Tua Tagovailoa,QB,MIA,BUF,223,49.50,6.00,21.75,6200,16.30,2.6,30.8,1.9,0.0,1.9,5.3
Baker Mayfield,QB,TB,KC,361,45.50,9.50,18.00,6500,16.67,2.6,36.4,3.2,0.0,3.2,6.1
Jared Goff,QB,DET,GB,-152,48.00,-3.00,25.50,6500,16.58,2.6,28.0,1.5,0.0,1.5,4.5
Trevor Lawrence,QB,JAX,PHI,276,46.00,7.50,19.25,5600,14.72,2.6,32.0,3.0,0.0,3.0,6.3
Patrick Mahomes,QB,KC,TB,-475,45.50,-9.50,27.50,6700,17.10,2.6,34.0,4.1,0.0,4.1,5.7
Bo Nix,QB,DEN,BAL,367,46.50,9.50,18.50,5900,14.63,2.5,32.7,4.2,0.0,4.2,6.3
Cedric Tillman,WR,CLE,LAC,100,42.50,1.50,20.50,4300,10.90,2.5,0.0,0.2,7.1,7.3,1.7
AJ Barner,TE,SEA,LAR,102,48.00,1.50,23.25,2600,6.44,2.5,0.0,0.0,3.9,3.9,1.5
Drake London,WR,ATL,DAL,-173,52.00,-3.00,27.50,6700,16.72,2.5,0.0,0.1,8.5,8.6,1.3
Drake Maye,QB,NE,TEN,136,38.50,3.00,17.75,5500,13.91,2.5,30.4,5.8,0.0,5.8,6.6
Jalen Coker,WR,CAR,NO,272,43.50,7.50,18.00,3600,9.00,2.5,0.0,0.0,5.7,5.7,1.6
New York Jets,D,NYJ,HOU,-150,30.00,-8.50,19.25,2400,5.93,2.5,0.0,0.0,0.0,0.0,0.0
Jordan Love,QB,GB,DET,127,48.00,3.00,22.50,7000,17.77,2.5,31.9,2.6,0.0,2.6,4.9
Chase Brown,RB,CIN,LV,-335,45.50,-7.00,26.25,5900,14.95,2.5,0.0,14.2,3.8,18.0,3.1
Alvin Kamara,RB,NO,CAR,-345,43.50,-7.50,25.50,7800,19.73,2.5,0.0,16.9,5.5,22.4,2.9
David Moore,WR,CAR,NO,272,43.50,7.50,18.00,3000,7.36,2.5,0.0,0.2,4.2,4.4,1.5
Breece Hall,RB,NYJ,HOU,-150,30.00,-8.50,19.25,7500,17.94,2.4,0.0,16.9,4.4,21.3,2.8
Bijan Robinson,RB,ATL,DAL,-173,52.00,-3.00,27.50,7400,17.89,2.4,0.0,15.1,4.5,19.6,2.6
C.J. Stroud,QB,HOU,NYJ,130,30.00,8.50,10.75,6800,16.31,2.4,34.4,2.7,0.0,2.7,5.5
Tyreek Hill,WR,MIA,BUF,223,49.50,6.00,21.75,7300,17.73,2.4,0.0,0.3,9.3,9.6,1.3
Kansas City Chiefs,D,KC,TB,-475,45.50,-9.50,27.50,3100,7.57,2.4,0.0,0.0,0.0,0.0,0.0
Philadelphia Eagles,D,PHI,JAX,-351,46.00,-7.50,26.75,3100,7.56,2.4,0.0,0.0,0.0,0.0,0.0
Tennessee Titans,D,TEN,NE,-163,38.50,-3.00,20.75,3200,7.39,2.3,0.0,0.0,0.0,0.0,0.0
DeMario Douglas,WR,NE,TEN,136,38.50,3.00,17.75,4400,9.93,2.3,0.0,0.4,6.3,6.7,1.5
Jaylen Waddle,WR,MIA,BUF,223,49.50,6.00,21.75,5500,12.51,2.3,0.0,0.2,7.0,7.2,1.3
Aaron Jones,RB,MIN,IND,-242,46.50,-5.50,26.00,6600,15.42,2.3,0.0,14.3,3.6,17.9,2.7
Dalton Schultz,TE,HOU,NYJ,130,30.00,8.50,10.75,4100,9.58,2.3,0.0,0.0,5.7,5.7,1.4
Carolina Panthers,D,CAR,NO,272,43.50,7.50,18.00,2400,5.55,2.3,0.0,0.0,0.0,0.0,0.0
Taysom Hill,TE,NO,CAR,-345,43.50,-7.50,25.50,3800,8.66,2.3,1.1,8.4,3.3,11.7,3.4
Jonnu Smith,TE,MIA,BUF,223,49.50,6.00,21.75,3500,7.94,2.3,0.0,0.0,4.7,4.7,1.3
New York Giants,D,NYG,WAS,169,44.50,4.00,20.25,2300,5.34,2.3,0.0,0.0,0.0,0.0,0.0
Arizona Cardinals,D,ARI,CHI,-125,44.50,-1.50,23.00,2600,6.00,2.3,0.0,0.0,0.0,0.0,0.0
Kenneth Walker,RB,SEA,LAR,102,48.00,1.50,23.25,7300,16.43,2.3,0.0,16.7,4.2,20.9,2.9
Puka Nacua,WR,LAR,SEA,-122,48.00,-1.50,24.75,7200,16.25,2.3,0.0,0.5,8.4,8.9,1.2
De'Von Achane,RB,MIA,BUF,223,49.50,6.00,21.75,6700,15.48,2.3,0.0,11.4,5.4,16.8,2.5
Alexander Mattison,RB,LV,CIN,263,45.50,7.00,19.25,5700,12.45,2.2,0.0,13.9,3.9,17.8,3.1
Amari Cooper,WR,BUF,MIA,-277,49.50,-6.00,27.75,5800,12.80,2.2,0.0,0.1,6.3,6.4,1.1
Jerry Jeudy,WR,CLE,LAC,100,42.50,1.50,20.50,5100,11.14,2.2,0.0,0.1,6.8,6.9,1.4
Jacksonville Jaguars,D,JAX,PHI,276,46.00,7.50,19.25,2300,5.15,2.2,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,WR,DEN,BAL,367,46.50,9.50,18.50,5400,11.86,2.2,0.0,0.1,7.8,7.9,1.5
Ray-Ray McCloud,WR,ATL,DAL,-173,52.00,-3.00,27.50,3800,8.44,2.2,0.0,0.8,4.7,5.5,1.4
Khalil Shakir,WR,BUF,MIA,-277,49.50,-6.00,27.75,5900,12.90,2.2,0.0,0.1,6.2,6.3,1.1
Trey McBride,TE,ARI,CHI,-125,44.50,-1.50,23.00,5800,12.67,2.2,0.0,0.0,7.4,7.4,1.3
Noah Gray,TE,KC,TB,-475,45.50,-9.50,27.50,3000,6.49,2.2,0.0,0.0,3.3,3.3,1.1
Amon-Ra St. Brown,WR,DET,GB,-152,48.00,-3.00,25.50,7900,17.12,2.2,0.0,0.4,9.2,9.6,1.2
Ja'Marr Chase,WR,CIN,LV,-335,45.50,-7.00,26.25,8600,18.95,2.2,0.0,0.2,9.3,9.5,1.1
Garrett Wilson,WR,NYJ,HOU,-150,30.00,-8.50,19.25,6700,14.79,2.2,0.0,0.3,8.3,8.6,1.3
Jake Ferguson,TE,DAL,ATL,145,52.00,3.00,24.50,5100,11.17,2.2,0.0,0.0,6.2,6.2,1.2
Kyren Williams,RB,LAR,SEA,-122,48.00,-1.50,24.75,8000,17.95,2.2,0.0,19.0,3.1,22.1,2.8
Travis Kelce,TE,KC,TB,-475,45.50,-9.50,27.50,6300,13.54,2.2,0.0,0.1,6.8,6.9,1.1
DeAndre Hopkins,WR,KC,TB,-475,45.50,-9.50,27.50,5000,11.05,2.2,0.0,0.1,6.0,6.1,1.2
Brock Bowers,TE,LV,CIN,263,45.50,7.00,19.25,6000,13.22,2.2,0.0,0.0,7.8,7.8,1.3
Malik Nabers,WR,NYG,WAS,169,44.50,4.00,20.25,7500,16.50,2.2,0.0,0.1,9.8,9.9,1.3
Joe Mixon,RB,HOU,NYJ,130,30.00,8.50,10.75,7900,17.48,2.2,0.0,20.0,3.8,23.8,3.0
Jaxon Smith-Njigba,WR,SEA,LAR,102,48.00,1.50,23.25,6200,13.31,2.2,0.0,0.1,7.7,7.8,1.3
Cade Otton,TE,TB,KC,361,45.50,9.50,18.00,4500,9.46,2.1,0.0,0.0,5.9,5.9,1.3
Davante Adams,WR,NYJ,HOU,-150,30.00,-8.50,19.25,6800,14.28,2.1,0.0,0.1,8.4,8.5,1.2
Josh Jacobs,RB,GB,DET,127,48.00,3.00,22.50,6900,14.15,2.1,0.0,16.8,2.7,19.5,2.8
DJ Moore,WR,CHI,ARI,105,44.50,1.50,21.50,6500,13.57,2.1,0.0,0.2,7.3,7.5,1.2
Jahmyr Gibbs,RB,DET,GB,-152,48.00,-3.00,25.50,7600,15.60,2.1,0.0,12.5,4.1,16.6,2.2
New England Patriots,D,NE,TEN,136,38.50,3.00,17.75,3000,6.25,2.1,0.0,0.0,0.0,0.0,0.0
Dalton Kincaid,TE,BUF,MIA,-277,49.50,-6.00,27.75,5000,10.38,2.1,0.0,0.0,5.5,5.5,1.1
Terry McLaurin,WR,WAS,NYG,-206,44.50,-4.00,24.25,7100,14.77,2.1,0.0,0.1,7.9,8.0,1.1
CeeDee Lamb,WR,DAL,ATL,145,52.00,3.00,24.50,8800,18.83,2.1,0.0,0.9,9.3,10.2,1.2
Tyler Lockett,WR,SEA,LAR,102,48.00,1.50,23.25,5600,11.72,2.1,0.0,0.1,6.7,6.8,1.2
Chicago Bears,D,CHI,ARI,105,44.50,1.50,21.50,2800,5.87,2.1,0.0,0.0,0.0,0.0,0.0
Tampa Bay Buccaneers,D,TB,KC,361,45.50,9.50,18.00,2500,5.21,2.1,0.0,0.0,0.0,0.0,0.0
Mark Andrews,TE,BAL,DEN,-481,46.50,-9.50,28.00,4200,8.91,2.1,0.0,0.0,4.3,4.3,1.0
David Njoku,TE,CLE,LAC,100,42.50,1.50,20.50,5500,11.49,2.1,0.0,0.0,6.7,6.7,1.2
Ladd McConkey,WR,LAC,CLE,-118,42.50,-1.50,22.00,5600,11.60,2.1,0.0,0.1,6.9,7.0,1.2
Justin Jefferson,WR,MIN,IND,-242,46.50,-5.50,26.00,8700,18.05,2.1,0.0,0.1,8.9,9.0,1.0
A.J. Brown,WR,PHI,JAX,-351,46.00,-7.50,26.75,8100,16.89,2.1,0.0,0.1,8.2,8.3,1.0
DeVonta Smith,WR,PHI,JAX,-351,46.00,-7.50,26.75,6800,14.24,2.1,0.0,0.1,7.4,7.5,1.1
Will Dissly,TE,LAC,CLE,-118,42.50,-1.50,22.00,3100,6.63,2.1,0.0,0.0,3.7,3.7,1.2
Jake Bobo,WR,SEA,LAR,102,48.00,1.50,23.25,3400,7.14,2.1,0.0,0.1,3.9,4.0,1.2
Seattle Seahawks,D,SEA,LAR,102,48.00,1.50,23.25,2600,5.47,2.1,0.0,0.0,0.0,0.0,0.0
Saquon Barkley,RB,PHI,JAX,-351,46.00,-7.50,26.75,8200,17.16,2.1,0.0,19.0,2.8,21.8,2.7
Miami Dolphins,D,MIA,BUF,223,49.50,6.00,21.75,2500,5.17,2.1,0.0,0.0,0.0,0.0,0.0
Washington Commanders,D,WAS,NYG,-206,44.50,-4.00,24.25,3400,7.23,2.1,0.0,0.0,0.0,0.0,0.0
Baltimore Ravens,D,BAL,DEN,-481,46.50,-9.50,28.00,3500,7.45,2.1,0.0,0.0,0.0,0.0,0.0
Las Vegas Raiders,D,LV,CIN,263,45.50,7.00,19.25,2400,4.97,2.1,0.0,0.0,0.0,0.0,0.0
Wan'Dale Robinson,WR,NYG,WAS,169,44.50,4.00,20.25,5800,12.08,2.1,0.0,0.8,7.6,8.4,1.5
Kareem Hunt,RB,KC,TB,-475,45.50,-9.50,27.50,6400,13.11,2.1,0.0,17.5,1.8,19.3,3.0
Tyler Boyd,WR,TEN,NE,-163,38.50,-3.00,20.75,3700,7.70,2.1,0.0,0.1,5.1,5.2,1.4
Josh Downs,WR,IND,MIN,196,46.50,5.50,20.50,6000,12.51,2.1,0.0,0.2,7.6,7.8,1.3
Evan Engram,TE,JAX,PHI,276,46.00,7.50,19.25,5300,10.79,2.0,0.0,0.0,6.8,6.8,1.3
Quentin Johnston,WR,LAC,CLE,-118,42.50,-1.50,22.00,4400,8.73,2.0,0.0,0.1,5.4,5.5,1.2
Tucker Kraft,TE,GB,DET,127,48.00,3.00,22.50,4600,9.17,2.0,0.0,0.0,5.0,5.0,1.1
Jayden Reed,WR,GB,DET,127,48.00,3.00,22.50,6400,12.51,2.0,0.0,1.1,5.9,7.0,1.1
Elijah Moore,WR,CLE,LAC,100,42.50,1.50,20.50,4200,8.26,2.0,0.0,0.3,5.3,5.6,1.3
Derrick Henry,RB,BAL,DEN,-481,46.50,-9.50,28.00,8300,16.96,2.0,0.0,17.4,1.4,18.8,2.3
Jordan Addison,WR,MIN,IND,-242,46.50,-5.50,26.00,5200,10.45,2.0,0.0,0.2,5.4,5.6,1.1
Devaughn Vele,WR,DEN,BAL,367,46.50,9.50,18.50,3600,7.14,2.0,0.0,0.0,4.6,4.6,1.3
Jonathan Taylor,RB,IND,MIN,196,46.50,5.50,20.50,7700,15.01,2.0,0.0,17.2,2.5,19.7,2.6
James Cook,RB,BUF,MIA,-277,49.50,-6.00,27.75,7200,14.38,2.0,0.0,14.5,2.5,17.0,2.4
Minnesota Vikings,D,MIN,IND,-242,46.50,-5.50,26.00,3200,6.28,2.0,0.0,0.0,0.0,0.0,0.0
Juwan Johnson,TE,NO,CAR,-345,43.50,-7.50,25.50,3200,6.30,2.0,0.0,0.0,3.3,3.3,1.0
Zay Flowers,WR,BAL,DEN,-481,46.50,-9.50,28.00,7000,13.79,2.0,0.0,0.5,7.1,7.6,1.1
Jalen McMillan,WR,TB,KC,361,45.50,9.50,18.00,4200,8.31,2.0,0.0,0.2,5.4,5.6,1.3
Javonte Williams,RB,DEN,BAL,367,46.50,9.50,18.50,6200,12.07,2.0,0.0,13.0,4.0,17.0,2.7
James Conner,RB,ARI,CHI,-125,44.50,-1.50,23.00,6600,13.17,2.0,0.0,14.5,2.6,17.1,2.6
Cincinnati Bengals,D,CIN,LV,-335,45.50,-7.00,26.25,3700,7.39,2.0,0.0,0.0,0.0,0.0,0.0
Keon Coleman,WR,BUF,MIA,-277,49.50,-6.00,27.75,5400,10.66,2.0,0.0,0.1,5.5,5.6,1.0
Buffalo Bills,D,BUF,MIA,-277,49.50,-6.00,27.75,3000,6.11,2.0,0.0,0.0,0.0,0.0,0.0
Tony Pollard,RB,TEN,NE,-163,38.50,-3.00,20.75,6800,13.80,2.0,0.0,16.8,3.3,20.1,3.0
Dallas Cowboys,D,DAL,ATL,145,52.00,3.00,24.50,2500,5.09,2.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Rams,D,LAR,SEA,-122,48.00,-1.50,24.75,2800,5.58,2.0,0.0,0.0,0.0,0.0,0.0
Michael Pittman,WR,IND,MIN,196,46.50,5.50,20.50,5900,12.05,2.0,0.0,0.1,7.5,7.6,1.3
Indianapolis Colts,D,IND,MIN,196,46.50,5.50,20.50,2600,5.22,2.0,0.0,0.0,0.0,0.0,0.0
Darnell Mooney,WR,ATL,DAL,-173,52.00,-3.00,27.50,6000,11.71,2.0,0.0,0.2,6.4,6.6,1.1
Cleveland Browns,D,CLE,LAC,100,42.50,1.50,20.50,2900,5.92,2.0,0.0,0.0,0.0,0.0,0.0
Rome Odunze,WR,CHI,ARI,105,44.50,1.50,21.50,4900,9.99,2.0,0.0,0.1,5.6,5.7,1.2
Brian Thomas,WR,JAX,PHI,276,46.00,7.50,19.25,6600,12.86,2.0,0.0,0.1,7.8,7.9,1.2
Nick Westbrook-Ikhine,WR,TEN,NE,-163,38.50,-3.00,20.75,3500,6.59,1.9,0.0,0.2,4.0,4.2,1.2
Lucas Krull,TE,DEN,BAL,367,46.50,9.50,18.50,2700,5.21,1.9,0.0,0.0,3.4,3.4,1.3
Marvin Harrison,WR,ARI,CHI,-125,44.50,-1.50,23.00,6900,13.17,1.9,0.0,0.1,7.1,7.2,1.0
Kyle Pitts,TE,ATL,DAL,-173,52.00,-3.00,27.50,4900,9.34,1.9,0.0,0.0,4.9,4.9,1.0
Xavier Legette,WR,CAR,NO,272,43.50,7.50,18.00,5300,9.89,1.9,0.0,0.2,6.5,6.7,1.3
Parker Washington,WR,JAX,PHI,276,46.00,7.50,19.25,3600,6.67,1.9,0.0,0.2,4.0,4.2,1.2
J.K. Dobbins,RB,LAC,CLE,-118,42.50,-1.50,22.00,7000,13.51,1.9,0.0,15.9,3.3,19.2,2.7
Chuba Hubbard,RB,CAR,NO,272,43.50,7.50,18.00,6500,12.54,1.9,0.0,15.5,2.8,18.3,2.8
Christian Watson,WR,GB,DET,127,48.00,3.00,22.50,5000,9.48,1.9,0.0,0.3,5.0,5.3,1.1
Rhamondre Stevenson,RB,NE,TEN,136,38.50,3.00,17.75,6300,11.96,1.9,0.0,13.7,3.5,17.2,2.7
David Montgomery,RB,DET,GB,-152,48.00,-3.00,25.50,6500,12.16,1.9,0.0,13.4,1.5,14.9,2.3
Brian Robinson,RB,WAS,NYG,-206,44.50,-4.00,24.25,6300,11.87,1.9,0.0,14.0,2.5,16.5,2.6
Tyrone Tracy,RB,NYG,WAS,169,44.50,4.00,20.25,5500,10.58,1.9,0.0,13.1,2.3,15.4,2.8
Grant Calcaterra,TE,PHI,JAX,-351,46.00,-7.50,26.75,3400,6.42,1.9,0.0,0.0,3.6,3.6,1.1
Cole Kmet,TE,CHI,ARI,105,44.50,1.50,21.50,4400,8.26,1.9,0.0,0.0,4.7,4.7,1.1
Cooper Kupp,WR,LAR,SEA,-122,48.00,-1.50,24.75,7700,14.65,1.9,0.0,0.3,8.1,8.4,1.1
Green Bay Packers,D,GB,DET,127,48.00,3.00,22.50,2700,5.24,1.9,0.0,0.0,0.0,0.0,0.0
Nick Chubb,RB,CLE,LAC,100,42.50,1.50,20.50,5800,11.26,1.9,0.0,13.1,1.9,15.0,2.6
Atlanta Falcons,D,ATL,DAL,-173,52.00,-3.00,27.50,2900,5.64,1.9,0.0,0.0,0.0,0.0,0.0
New Orleans Saints,D,NO,CAR,-345,43.50,-7.50,25.50,3800,7.34,1.9,0.0,0.0,0.0,0.0,0.0
Zach Ertz,TE,WAS,NYG,-206,44.50,-4.00,24.25,4300,8.35,1.9,0.0,0.0,5.2,5.2,1.2
D'Andre Swift,RB,CHI,ARI,105,44.50,1.50,21.50,6400,12.36,1.9,0.0,14.1,2.9,17.0,2.7
Calvin Ridley,WR,TEN,NE,-163,38.50,-3.00,20.75,5700,10.92,1.9,0.0,0.3,6.9,7.2,1.3
Los Angeles Chargers,D,LAC,CLE,-118,42.50,-1.50,22.00,3300,6.25,1.9,0.0,0.0,0.0,0.0,0.0
Tank Dell,WR,HOU,NYJ,130,30.00,8.50,10.75,7300,13.23,1.8,0.0,1.0,6.8,7.8,1.1
Xavier Hutchinson,WR,HOU,NYJ,130,30.00,8.50,10.75,3900,6.83,1.8,0.0,0.4,3.9,4.3,1.1
Jalen Tolbert,WR,DAL,ATL,145,52.00,3.00,24.50,5100,9.28,1.8,0.0,0.1,5.3,5.4,1.1
Rachaad White,RB,TB,KC,361,45.50,9.50,18.00,5800,10.44,1.8,0.0,8.8,4.0,12.8,2.2
Tyler Conklin,TE,NYJ,HOU,-150,30.00,-8.50,19.25,3600,6.46,1.8,0.0,0.0,3.9,3.9,1.1
Hunter Henry,TE,NE,TEN,136,38.50,3.00,17.75,3900,6.97,1.8,0.0,0.0,4.4,4.4,1.1
Austin Ekeler,RB,WAS,NYG,-206,44.50,-4.00,24.25,5300,9.53,1.8,0.0,6.1,3.7,9.8,1.8
Greg Dortch,WR,ARI,CHI,-125,44.50,-1.50,23.00,3800,6.75,1.8,0.0,0.3,4.1,4.4,1.1
Chigoziem Okonkwo,TE,TEN,NE,-163,38.50,-3.00,20.75,3000,5.35,1.8,0.0,0.1,3.1,3.2,1.1
Keenan Allen,WR,CHI,ARI,105,44.50,1.50,21.50,5500,9.78,1.8,0.0,0.1,5.6,5.7,1.0
Sam LaPorta,TE,DET,GB,-152,48.00,-3.00,25.50,4800,8.84,1.8,0.0,0.0,4.7,4.7,1.0
Troy Franklin,WR,DEN,BAL,367,46.50,9.50,18.50,4000,7.18,1.8,0.0,0.1,4.8,4.9,1.2
Noah Brown,WR,WAS,NYG,-206,44.50,-4.00,24.25,4000,7.24,1.8,0.0,0.1,3.9,4.0,1.0
Theo Johnson,TE,NYG,WAS,169,44.50,4.00,20.25,2700,4.97,1.8,0.0,0.0,3.0,3.0,1.1
Rashod Bateman,WR,BAL,DEN,-481,46.50,-9.50,28.00,4200,7.55,1.8,0.0,0.1,4.0,4.1,1.0
Sterling Shepard,WR,TB,KC,361,45.50,9.50,18.00,4100,7.25,1.8,0.0,0.0,4.6,4.6,1.1
Gabe Davis,WR,JAX,PHI,276,46.00,7.50,19.25,5000,8.26,1.7,0.0,0.1,5.1,5.2,1.0
Travis Etienne,RB,JAX,PHI,276,46.00,7.50,19.25,5900,10.12,1.7,0.0,9.1,3.8,12.9,2.2
Bucky Irving,RB,TB,KC,361,45.50,9.50,18.00,5700,9.43,1.7,0.0,9.3,2.8,12.1,2.1
Romeo Doubs,WR,GB,DET,127,48.00,3.00,22.50,5700,9.70,1.7,0.0,0.1,5.6,5.7,1.0
Erick All,TE,CIN,LV,-335,45.50,-7.00,26.25,2700,4.49,1.7,0.0,0.0,2.3,2.3,0.9
Kayshon Boutte,WR,NE,TEN,136,38.50,3.00,17.75,3700,6.41,1.7,0.0,0.2,4.1,4.3,1.2
Andrei Iosivas,WR,CIN,LV,-335,45.50,-7.00,26.25,3900,6.69,1.7,0.0,0.1,3.6,3.7,0.9
Olamide Zaccheaus,WR,WAS,NYG,-206,44.50,-4.00,24.25,3400,5.92,1.7,0.0,0.2,3.3,3.5,1.0
Rico Dowdle,RB,DAL,ATL,145,52.00,3.00,24.50,6000,9.90,1.7,0.0,10.1,2.5,12.6,2.1
Dontayvion Wicks,WR,GB,DET,127,48.00,3.00,22.50,5200,8.86,1.7,0.0,0.2,4.6,4.8,0.9
Tre Tucker,WR,LV,CIN,263,45.50,7.00,19.25,4300,7.50,1.7,0.0,0.6,4.4,5.0,1.2
Jordan Whittington,WR,LAR,SEA,-122,48.00,-1.50,24.75,4500,7.57,1.7,0.0,0.0,4.2,4.2,0.9
Tim Patrick,WR,DET,GB,-152,48.00,-3.00,25.50,3500,6.00,1.7,0.0,0.1,3.3,3.4,1.0
Lil'Jordan Humphrey,WR,DEN,BAL,367,46.50,9.50,18.50,3200,5.21,1.6,0.0,0.0,3.5,3.5,1.1
Houston Texans,D,HOU,NYJ,130,30.00,8.50,10.75,3600,5.84,1.6,0.0,0.0,0.0,0.0,0.0
Tommy Tremble,TE,CAR,NO,272,43.50,7.50,18.00,2800,4.58,1.6,0.0,0.0,2.8,2.8,1.0
DJ Turner,WR,LV,CIN,263,45.50,7.00,19.25,3900,6.23,1.6,0.0,0.8,3.5,4.3,1.1
Jermaine Burton,WR,CIN,LV,-335,45.50,-7.00,26.25,3100,4.97,1.6,0.0,0.1,2.8,2.9,0.9
Josh Whyle,TE,TEN,NE,-163,38.50,-3.00,20.75,2600,4.06,1.6,0.0,0.0,2.3,2.3,0.9
Detroit Lions,D,DET,GB,-152,48.00,-3.00,25.50,3600,5.88,1.6,0.0,0.0,0.0,0.0,0.0
Raheem Mostert,RB,MIA,BUF,223,49.50,6.00,21.75,6000,9.33,1.6,0.0,9.8,1.8,11.6,1.9
Demarcus Robinson,WR,LAR,SEA,-122,48.00,-1.50,24.75,4800,7.79,1.6,0.0,0.1,4.4,4.5,0.9
T.J. Hockenson,TE,MIN,IND,-242,46.50,-5.50,26.00,5200,8.22,1.6,0.0,0.0,4.6,4.6,0.9
Jalen Nailor,WR,MIN,IND,-242,46.50,-5.50,26.00,4300,6.73,1.6,0.0,0.0,4.0,4.0,0.9
Ja'Tavion Sanders,TE,CAR,NO,272,43.50,7.50,18.00,2900,4.57,1.6,0.0,0.0,2.8,2.8,1.0
Darius Slayton,WR,NYG,WAS,169,44.50,4.00,20.25,4800,7.70,1.6,0.0,0.1,4.4,4.5,0.9
Xavier Worthy,WR,KC,TB,-475,45.50,-9.50,27.50,6300,10.34,1.6,0.0,0.2,5.2,5.4,0.9
Mason Tipton,WR,NO,CAR,-345,43.50,-7.50,25.50,4000,6.19,1.6,0.0,0.0,3.5,3.5,0.9
Isaiah Likely,TE,BAL,DEN,-481,46.50,-9.50,28.00,4000,6.32,1.6,0.0,0.0,3.3,3.3,0.8
Odell Beckham,WR,MIA,BUF,223,49.50,6.00,21.75,3500,5.46,1.6,0.0,0.1,3.1,3.2,0.9
Diontae Johnson,WR,BAL,DEN,-481,46.50,-9.50,28.00,6300,10.01,1.6,0.0,0.1,6.8,6.9,1.1
Tyler Allgeier,RB,ATL,DAL,-173,52.00,-3.00,27.50,4900,7.12,1.5,0.0,8.6,1.1,9.7,2.0
Hayden Hurst,TE,LAC,CLE,-118,42.50,-1.50,22.00,2800,4.11,1.5,0.0,0.0,2.5,2.5,0.9
Joshua Palmer,WR,LAC,CLE,-118,42.50,-1.50,22.00,4600,6.80,1.5,0.0,0.1,4.1,4.2,0.9
Luke McCaffrey,WR,WAS,NYG,-206,44.50,-4.00,24.25,3300,4.80,1.5,0.0,0.2,2.7,2.9,0.9
