Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
1079,16583,"Penix Jr., Michael",ATL,LAC,QB,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1080,16151,"Hooker, Hendon",DET,CHI,QB,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1081,16008,"Ross, Josh",SEA,@NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
1082,15696,"Zappe, Bailey",CLE,@DEN,QB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1083,15541,"Stoll, Jack",MIA,@GBP,TE,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.5
1084,15521,"Ogbongbemiga, Amen",CHI,@DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
1085,15070,"Fortson, Jody",KCC,LVR,TE,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.5
1086,14838,"Shenault, Laviska",SEA,@NYJ,WR,0.0,0.0,2.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5
1087,14434,"Reaves, Jeremy",WAS,TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
1088,13873,"Boyle, Tim",NYG,@DAL,QB,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1089,13115,"Trubisky, Mitchell",BUF,SFO,QB,10.0,0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1090,9207,"Johnson, Josh",BAL,PHI,QB,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1091,16928,"Harper, Thomas",LVR,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
1092,16758,"Jackson, Jha'Quan",TEN,@WAS,WR,0.0,0.0,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.4
1093,16450,"Thomas, Drake",SEA,@NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
1094,16387,"Brooks, Chris",GBP,MIA,RB,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1095,15692,"Pickett, Kenny",PHI,@BAL,QB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1096,15527,"Key, Devon",DEN,CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4
1097,14558,"Harty, Deonte",BAL,PHI,WR,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.4
1098,14069,"Stick, Easton",LAC,@ATL,QB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1099,14063,"Stidham, Jarrett",DEN,CLE,QB,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1100,16798,"Kane, Sanoussi",BAL,PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
1101,16765,"McLachlan, Tanner",CIN,PIT,TE,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.3
1102,16709,"Jones, Elijah",ARI,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3
1103,16678,"Vaki, Sione",DET,CHI,RB,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1104,16160,"Tune, Clayton",ARI,@MIN,QB,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1105,16075,"Blount, Joey",ARI,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1106,15941,"Young, Dareke",SEA,@NYJ,WR,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.3
1107,15498,"Stuard, Grant",IND,@NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
1108,15454,"Williams, Avery",ATL,LAC,RB,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3
1109,14624,"Abernathy, Micah",ATL,LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3
1110,13488,"Pascal, Zach",ARI,@MIN,WR,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.3
1111,13125,"Beathard, C.J.",JAC,HOU,QB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1112,11760,"Garoppolo, Jimmy",LAR,@NOS,QB,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1113,16774,"Watson, Nathaniel",CLE,@DEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
1114,16761,"Hill, Jamal",HOU,@JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
1115,16726,"Tampa, T.J.",BAL,PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1116,16379,"Ford-Wheaton, Bryce",NYG,@DAL,WR,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2
1117,16374,"Dubose, Grant",MIA,@GBP,WR,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2
1118,16247,"Skinner, JL",DEN,CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1119,16238,"Sewell, Noah",CHI,@DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1120,16170,"McIntosh, Kenny",SEA,@NYJ,RB,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2
1121,15718,"Badie, Tyler",DEN,CLE,RB,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1122,14876,"Deguara, Josiah",JAC,HOU,TE,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2
1123,14815,"Dallas, DeeJay",ARI,@MIN,RB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1124,13826,"Adams, Matthew",NYG,@DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
1125,13427,"Tonyan, Robert",MIN,ARI,TE,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2
1126,16328,"Barnes, Zaire",NYJ,SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1127,15676,"Anderson, Zayne",GBP,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1128,15540,"Sexton, Mathew",KCC,LVR,WR,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.1
1129,15538,"Rhattigan, Jon",CAR,TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1130,15424,"Johnson, Buddy",DAL,NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1131,15321,"Darden, Jaelon",CLE,@DEN,WR,0.0,0.0,-0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1132,15302,"Eskridge, Dee",MIA,@GBP,WR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1
1133,15250,"Ehlinger, Sam",IND,@NEP,QB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1134,15244,"Franks, Feleipe",CAR,TBB,TE,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1135,15239,"Wilson, Zach",DEN,CLE,QB,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1136,14789,"Huntley, Tyler",MIA,@GBP,QB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1137,14205,"Johnson, Lonnie",CAR,TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1138,13939,"Odum, George",SFO,@BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1139,13119,"Dobbs, Joshua",SFO,@BUF,QB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1140,12851,"Matakevich, Tyler",PIT,@CIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1141,12762,"Vigil, Nick",DAL,NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1142,16644,"Sinnott, Ben",WAS,TEN,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,16633,"Whittington, Jordan",LAR,@NOS,WR,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,16613,"Laube, Dylan",LVR,@KCC,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,15650,"Prentice, Adam",NOS,LAR,RB,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
1146,15353,"Surratt, Chazz",NYJ,SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1147,15002,"Coughlin, Carter",NYG,@DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,14495,"Gifford, Luke",TEN,@WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,14065,"Rypien, Brett",MIN,ARI,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,13879,"Allen, Kyle",PIT,@CIN,QB,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,13598,"White, Mike",BUF,SFO,QB,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,13343,"Odenigbo, Ifeadi",NYJ,SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,12623,"Driskel, Jeff",WAS,TEN,QB,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,12621,"Allen, Brandon",SFO,@BUF,QB,1.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,12610,"Wentz, Carson",KCC,LVR,QB,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,12381,"Siemian, Trevor",TEN,@WAS,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,15242,"Trask, Kyle",TBB,@CAR,QB,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1

