Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
195,16617,"Coleman, Keon",BUF,MIA,WR,0.0,0.0,0.1,0.0,2.3,33.0,0.2,0.0,0.0,0.0,6.9
196,16383,"Pace, Ivan",MIN,IND,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.9
197,14983,"Bass, Tyler",BUF,MIA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,6.9
198,13697,"Edmunds, Tremaine",CHI,@ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.9
199,13675,"Conklin, Tyler",NYJ,HOU,TE,0.0,0.0,0.0,0.0,3.2,30.0,0.1,0.0,0.0,0.0,6.9
200,13325,"Woods, Xavier",CAR,NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.9
201,515,"Seahawks, Seattle",SEA,LAR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,6.9
202,16284,"Williams, Dorian",BUF,MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.8
203,16191,"Tillman, Cedric",CLE,LAC,WR,0.0,0.0,0.1,0.0,3.1,31.0,0.1,0.0,0.0,0.0,6.8
204,15786,"Nailor, Jalen",MIN,IND,WR,0.0,0.0,0.0,0.0,2.0,31.0,0.3,0.0,0.0,0.0,6.8
205,15418,"Bynum, Camryn",MIN,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.8
206,13994,"Brown, Pharaoh",SEA,LAR,TE,0.0,0.0,0.0,0.0,2.8,33.0,0.1,0.0,0.0,0.0,6.8
207,11947,"McManus, Brandon",GBP,DET,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,6.8
208,10976,"Tucker, Justin",BAL,DEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.8
209,16680,"Little, Cam",JAC,@PHI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.7
210,16603,"Davis, Ray",BUF,MIA,RB,0.0,0.0,30.0,0.3,1.1,10.0,0.0,0.0,0.0,0.0,6.7
211,16390,"McLaughlin, Jaleel",DEN,@BAL,RB,0.0,0.0,24.0,0.1,1.8,8.0,0.2,0.0,0.0,0.0,6.7
212,16280,"Henley, Daiyan",LAC,@CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.7
213,15860,"Cook, Bryan",KCC,TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.7
214,14910,"Jones, Brandon",DEN,@BAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.7
215,14208,"Johnson, Diontae",BAL,DEN,WR,0.0,0.0,0.0,0.0,2.4,33.0,0.2,0.0,0.0,0.0,6.7
216,13762,"White, Kyzir",ARI,CHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.7
217,12650,"Boyd, Tyler",TEN,NEP,WR,0.0,0.0,0.0,0.0,2.8,33.0,0.1,0.0,0.0,0.0,6.7
218,507,"Browns, Cleveland",CLE,LAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,6.7
219,505,"Jets, New York",NYJ,HOU,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,6.7
220,15001,"Curl, Kamren",LAR,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.6
221,14909,"Winfield, Antoine",TBB,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.6
222,13717,"Reid, Justin",KCC,TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.6
223,526,"Falcons, Atlanta",ATL,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,6.6
224,522,"Lions, Detroit",DET,@GBP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,6.6
225,16444,"Grupe, Blake",NOS,@CAR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.5
226,15871,"Joseph, Kerby",DET,@GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.5
227,15355,"Bolton, Nick",KCC,TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.5
228,15293,"Bateman, Rashod",BAL,DEN,WR,0.0,0.0,0.0,0.0,2.4,31.0,0.2,0.0,0.0,0.0,6.5
229,14717,"McLaughlin, Chase",TBB,@KCC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.5
230,13718,"Carlson, Daniel",LVR,@CIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,6.5
231,13714,"James, Derwin",LAC,@CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5
232,16858,"Tipton, Mason",NOS,@CAR,WR,0.0,0.0,0.0,0.0,2.9,29.0,0.1,0.0,0.0,0.0,6.4
233,16679,"Nubin, Tyler",NYG,WAS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.4
234,15396,"Deablo, Divine",LVR,@CIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.4
235,14892,"Brooks, Jordyn",MIA,@BUF,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.4
236,14889,"Murray, Kenneth",TEN,NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.4
237,14472,"Dodson, Tyrel",MIA,@BUF,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.4
238,12752,"Byard, Kevin",CHI,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.4
239,12239,"Kendricks, Eric",DAL,@ATL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.4
240,532,"Texans, Houston",HOU,@NYJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,6.4
241,511,"Broncos, Denver",DEN,@BAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,6.4
242,16018,"Blankenship, Reed",PHI,JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.3
243,15292,"Brown, Dyami",WAS,@NYG,WR,0.0,0.0,0.0,0.0,2.4,29.0,0.2,0.0,0.0,0.0,6.3
244,14852,"Gibson, Antonio",NEP,@TEN,RB,0.0,0.0,26.0,0.1,1.7,16.0,0.0,0.0,0.0,0.0,6.3
245,14303,"Elliss, Kaden",ATL,DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.3
246,13719,"Pineiro, Eddy",CAR,NOS,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.3
247,13268,"Anzalone, Alex",DET,@GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.3
248,11721,"Mack, Khalil",LAC,@CLE,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.3
249,520,"Commanders, Washington",WAS,@NYG,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.3
250,519,"Cardinals, Arizona",ARI,CHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,6.3
251,506,"Bengals, Cincinnati",CIN,LVR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,6.3
252,15889,"Okonkwo, Chigoziem",TEN,NEP,TE,0.0,0.0,0.0,0.0,2.9,26.0,0.1,0.0,0.0,0.0,6.2
253,15846,"Walker, Quay",GBP,DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.2
254,15839,"Cross, Nick",IND,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.2
255,14908,"McKinney, Xavier",GBP,DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.2
256,14221,"Williams, Quincy",NYJ,HOU,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.2
257,512,"Chiefs, Kansas City",KCC,TBB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,6.2
258,16705,"Bullock, Calen",HOU,@NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.1
259,15859,"Taylor-Britt, Cam",CIN,LVR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.1
260,15858,"Andersen, Troy",ATL,DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.1
261,15469,"Hamlin, Damar",BUF,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.1
262,15368,"McPherson, Evan",CIN,LVR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.1
263,14893,"Baun, Zack",PHI,JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.1
264,12686,"Bosa, Joey",LAC,@CLE,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.1
265,518,"Eagles, Philadelphia",PHI,JAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.1
266,15890,"McFadden, Micah",NYG,WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.0
267,15822,"Lloyd, Devin",JAC,@PHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.0
268,14871,"Parkinson, Colby",LAR,@SEA,TE,0.0,0.0,0.0,0.0,2.9,27.0,0.1,0.0,0.0,0.0,6.0
269,14249,"Van Ginkel, Andrew",MIN,IND,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.0
270,13680,"Hurst, Hayden",LAC,@CLE,TE,0.0,0.0,0.0,0.0,2.8,28.0,0.1,0.0,0.0,0.0,6.0
271,13222,"McMillan, Raekwon",FA,Bye,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.0
272,13172,"Brown, Noah",WAS,@NYG,WR,0.0,0.0,0.0,0.0,2.0,31.0,0.2,0.0,0.0,0.0,6.0
273,11945,"Santos, Cairo",CHI,@ARI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.0
274,16207,"Iosivas, Andrei",CIN,LVR,WR,0.0,0.0,0.1,0.0,1.8,23.0,0.3,0.0,0.0,0.0,5.9
275,16199,"Palmer, Trey",TBB,@KCC,WR,0.0,0.0,1.0,0.0,2.2,24.0,0.2,0.0,0.0,0.0,5.9
276,15965,"Chestnut, Julius",TEN,NEP,RB,0.0,0.0,25.0,0.1,1.8,11.0,0.0,0.0,0.0,0.0,5.9
277,15723,"Chandler, Ty",MIN,IND,RB,0.0,0.0,29.0,0.1,1.4,9.0,0.0,0.0,0.0,0.0,5.9
278,15365,"Moehrig, Trevon",LVR,@CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.9
279,15288,"Moore, Elijah",CLE,LAC,WR,0.0,0.0,0.0,0.0,3.0,27.0,0.1,0.0,0.0,0.0,5.9
280,14518,"Thompson, Jalen",ARI,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.9
281,13952,"Luvu, Frankie",WAS,@NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.9
282,13672,"Gesicki, Mike",CIN,LVR,TE,0.0,0.0,0.0,0.0,2.9,27.0,0.1,0.0,0.0,0.0,5.9
283,12678,"Higbee, Tyler",LAR,@SEA,TE,0.0,0.0,0.0,0.0,2.7,26.0,0.1,0.0,0.0,0.0,5.9
284,528,"Rams, Los Angeles",LAR,@SEA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,5.9
285,502,"Colts, Indianapolis",IND,@MIN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,5.9
286,16239,"Campbell, Jack",DET,@GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.8
287,16013,"Landman, Nate",ATL,DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.8
288,14283,"Wilson, Donovan",DAL,@ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.8
289,8851,"Folk, Nick",TEN,NEP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,5.8
290,531,"Ravens, Baltimore",BAL,DEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,5.8
291,523,"Packers, Green Bay",GBP,DET,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,5.8
292,15271,"Herbert, Khalil",CIN,LVR,RB,0.0,0.0,30.0,0.2,1.0,5.0,0.0,0.0,0.0,0.0,5.7
293,14933,"Blackmon, Julian",IND,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.7
294,13418,"Bourne, Kendrick",NEP,@TEN,WR,0.0,0.0,1.0,0.0,2.2,26.0,0.1,0.0,0.0,0.0,5.7
295,12238,"Perryman, Denzel",LAC,@CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.7
296,11317,"Poyer, Jordan",MIA,@BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.7
297,16649,"Johnson, Theo",NYG,WAS,TE,0.0,0.0,0.0,0.0,2.6,28.0,0.0,0.0,0.0,0.0,5.6
298,16616,"Odunze, Rome",CHI,@ARI,WR,0.0,0.0,2.0,0.0,2.2,28.0,0.1,0.0,0.0,0.0,5.6
299,15449,"Britt, K.J.",TBB,@KCC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.6
300,15428,"Sherwood, Jamien",NYJ,HOU,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6
301,15423,"Brown, Tre",SEA,LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.6
302,15361,"Horn, Jaycee",CAR,NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6
303,13731,"Hughes, Mike",ATL,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.6
304,13700,"Landry, Harold",TEN,NEP,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.6
305,10816,"Davis, Demario",NOS,@CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.6
306,16619,"Franklin, Troy",DEN,@BAL,WR,0.0,0.0,1.0,0.0,2.3,24.0,0.1,0.0,0.0,0.0,5.5
307,15833,"Gardner, Sauce",NYJ,HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.5
308,15337,"Gray, Noah",KCC,TBB,TE,0.0,0.0,0.1,0.0,2.4,27.0,0.1,0.0,0.0,0.0,5.5
309,14882,"Greenard, Jonathan",MIN,IND,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.5
310,13775,"Bentley, Ja'Whaun",NEP,@TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.5
311,13764,"Johnson, Taron",BUF,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.5
312,16704,"Wallace, Trevin",CAR,NOS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4
313,15448,"Pinnock, Jason",NYG,WAS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4
314,15387,"Werner, Pete",NOS,@CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4
315,15255,"Gainwell, Kenneth",PHI,JAC,RB,0.0,0.0,25.0,0.1,1.5,10.0,0.0,0.0,0.0,0.0,5.4
316,14995,"Metellus, Josh",MIN,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4
317,14979,"Strnad, Justin",DEN,@BAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.4
318,14268,"Long Jr., David",FA,Bye,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4
319,14244,"Gay, Matt",IND,@MIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.4
320,14200,"Tavai, Jahlani",NEP,@TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.4
321,14108,"Dortch, Greg",ARI,CHI,WR,0.0,0.0,1.0,0.0,2.2,22.0,0.2,0.0,0.0,0.0,5.4
322,13776,"Watson, Justin",KCC,TBB,WR,0.0,0.0,1.0,0.0,2.0,26.0,0.1,0.0,0.0,0.0,5.4
323,12767,"Simmons, Justin",ATL,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.4
324,12349,"Diggs, Quandre",TEN,NEP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.4
325,10783,"Smith, Harrison",MIN,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.4
326,16596,"Allen, Braelon",NYJ,HOU,RB,0.0,0.0,20.0,0.2,1.2,9.0,0.1,0.0,0.0,0.0,5.3
327,16292,"Ryland, Chad",ARI,CHI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.3
328,16012,"Alford, Dee",ATL,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.3
329,15862,"Emerson, Martin",CLE,LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.3
330,15404,"Jones, Ernest",SEA,LAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.3
331,15382,"Onwuzurike, Levi",DET,@GBP,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.3
332,14921,"Dugger, Kyle",NEP,@TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.3
333,13763,"Dissly, Will",LAC,@CLE,TE,0.0,0.0,0.0,0.0,2.6,25.0,0.0,0.0,0.0,0.0,5.3
334,13641,"McCloud, Ray-Ray",ATL,DAL,WR,0.0,0.0,3.0,0.0,2.6,24.0,0.0,0.0,0.0,0.0,5.3
335,11938,"Thielen, Adam",CAR,NOS,WR,0.0,0.0,0.1,0.0,2.5,25.0,0.1,0.0,0.0,0.0,5.3
336,11313,"Mathieu, Tyrann",NOS,@CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.3
337,504,"Patriots, New England",NEP,@TEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.3
338,16809,"Coker, Jalen",CAR,NOS,WR,0.0,0.0,2.0,0.0,2.1,25.0,0.1,0.0,0.0,0.0,5.2
339,16753,"Carson, Caelen",DAL,@ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2
340,16677,"Bullard, Javon",GBP,DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.2
341,16653,"Verse, Jared",LAR,@SEA,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.2
342,16393,"Bobo, Jake",SEA,LAR,WR,0.0,0.0,0.0,0.0,2.4,25.0,0.1,0.0,0.0,0.0,5.2
343,16262,"White, Keion",NEP,@TEN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.2
344,16251,"Gonzalez, Christian",NEP,@TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2
345,15405,"Stephens, Brandon",BAL,DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.2
346,14907,"Delpit, Grant",CLE,LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.2
347,14079,"Sanders, Miles",CAR,NOS,RB,0.0,0.0,22.0,0.1,1.6,9.0,0.0,0.0,0.0,0.0,5.2
348,13284,"Hendrickson, Trey",CIN,LVR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.2
349,11228,"Woods, Robert",HOU,@NYJ,WR,0.0,0.0,2.0,0.0,2.5,22.0,0.1,0.0,0.0,0.0,5.2
350,16252,"McDonald, Will",NYJ,HOU,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.1
351,15845,"McDuffie, Trent",KCC,TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1
352,15832,"Stingley Jr., Derek",HOU,@NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1
353,15730,"Goodson, Tyler",IND,@MIN,RB,0.0,0.0,21.0,0.1,1.3,10.0,0.0,0.0,0.0,0.0,5.1
354,14918,"Terrell, A.J.",ATL,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.1
355,14894,"Jennings, Anfernee",NEP,@TEN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.1
356,14186,"Rapp, Taylor",BUF,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.1
357,13832,"Sanders, Jason",MIA,@BUF,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.1
358,13228,"Hooker, Malik",DAL,@ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.1
359,13223,"Humphrey, Marlon",BAL,DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1
360,13198,"Garrett, Myles",CLE,LAC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.1
361,516,"Cowboys, Dallas",DAL,@ATL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,5.1
362,16246,"Johnson, Antonio",JAC,@PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0
363,15473,"McDuffie, Isaiah",GBP,DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.0
364,15076,"Rozeboom, Christian",LAR,@SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.0
365,14225,"Crosby, Maxx",LVR,@CIN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.0
366,14182,"Hooker, Amani",TEN,NEP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.0
367,14180,"Murphy, Byron",MIN,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.0
368,14167,"Hines-Allen, Josh",JAC,@PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.0
369,14153,"Allen, Zach",DEN,@BAL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.0
370,13760,"Whitehead, Jordan",TBB,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0
371,13133,"Perine, Samaje",KCC,TBB,RB,0.0,0.0,9.0,0.1,1.6,17.0,0.0,0.0,0.0,0.0,5.0
372,12225,"Williams, Leonard",SEA,LAR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0
373,12221,"Hunter, Danielle",HOU,@NYJ,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.0
374,16775,"Karty, Joshua",LAR,@SEA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.9
375,16223,"Anderson, Will",HOU,@NYJ,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.9
376,15853,"Mafe, Boye",SEA,LAR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.9
377,15714,"White, Zamir",LVR,@CIN,RB,0.0,0.0,30.0,0.0,1.1,8.0,0.0,0.0,0.0,0.0,4.9
378,15362,"Surtain II, Patrick",DEN,@BAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.9
379,14870,"Trautman, Adam",DEN,@BAL,TE,0.0,0.0,0.0,0.0,1.6,20.0,0.2,0.0,0.0,0.0,4.9
380,14600,"Slye, Joey",NEP,@TEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,4.9
381,13959,"Williams, Darious",LAR,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.9
382,13706,"Baker, Jerome",TEN,NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.9
383,13684,"Hubbard, Sam",CIN,LVR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.9
384,11387,"Hopkins, Dustin",CLE,LAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,4.9
385,16698,"Sainristil, Mike",WAS,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.8
386,16586,"Rattler, Spencer",NOS,@CAR,QB,100.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
387,16254,"Kancey, Calijah",TBB,@KCC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.8
388,15109,"Westbrook-Ikhine, Nick",TEN,NEP,WR,0.0,0.0,1.0,0.0,1.6,18.0,0.2,0.0,0.0,0.0,4.8
389,14224,"Gardner-Johnson, Chauncey",PHI,JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.8
390,14207,"Thornhill, Juan",CLE,LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.8
