Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
52,16204,"Dell, Tank",HOU,DET,WR,0.0,0.0,3.0,0.1,5.5,62.0,0.3,0.0,0.0,0.0,14.3
53,13146,"Conner, James",ARI,NYJ,RB,0.0,0.0,72.0,0.4,2.3,17.0,0.1,0.0,0.0,0.0,14.3
54,9431,"Stafford, Matthew",LAR,MIA,QB,244.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3
55,15259,"Stevenson, Rhamondre",NEP,@CHI,RB,0.0,0.0,54.0,0.6,3.4,17.0,0.1,0.0,0.0,0.0,14.2
56,16190,"Flowers, Zay",BAL,CIN,WR,0.0,0.0,4.0,0.0,4.7,67.0,0.4,0.0,0.0,0.0,14.1
57,13629,"Ridley, Calvin",TEN,@LAC,WR,0.0,0.0,1.0,0.1,4.8,68.0,0.3,0.0,0.0,0.0,14.1
58,16579,"Williams, Caleb",CHI,NEP,QB,178.0,1.0,33.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0
59,16181,"Brown, Chase",CIN,@BAL,RB,0.0,0.0,53.0,0.5,2.7,16.0,0.3,0.0,0.0,0.0,14.0
60,15721,"White, Rachaad",TBB,SFO,RB,0.0,0.0,43.0,0.3,3.6,28.0,0.3,0.0,0.0,0.0,14.0
61,9064,"Flacco, Joe",IND,BUF,QB,199.0,1.2,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0
62,16628,"McMillan, Jalen",TBB,SFO,WR,0.0,0.0,2.0,0.0,4.6,55.0,0.6,0.0,0.0,0.0,13.9
63,11232,"Hopkins, DeAndre",KCC,DEN,WR,0.0,0.0,1.0,0.1,4.4,54.0,0.6,0.0,0.0,0.0,13.8
64,7836,"Rodgers, Aaron",NYJ,@ARI,QB,209.0,1.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8
65,14071,"Montgomery, David",DET,@HOU,RB,0.0,0.0,59.0,0.8,1.8,16.0,0.0,0.0,0.0,0.0,13.7
66,15261,"Hubbard, Chuba",CAR,NYG,RB,0.0,0.0,66.0,0.5,2.7,12.0,0.0,0.0,0.0,0.0,13.6
67,14109,"McLaurin, Terry",WAS,PIT,WR,0.0,0.0,0.0,0.0,4.5,62.0,0.5,0.0,0.0,0.0,13.6
68,13124,"Rush, Cooper",DAL,PHI,QB,201.0,1.3,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.6
69,16580,"Maye, Drake",NEP,@CHI,QB,188.0,0.9,29.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.5
70,13635,"Moore, D.J.",CHI,NEP,WR,0.0,0.0,2.0,0.0,4.7,57.0,0.5,0.0,0.0,0.0,13.5
71,15254,"Harris, Najee",PIT,@WAS,RB,0.0,0.0,74.0,0.4,2.0,15.0,0.0,0.0,0.0,0.0,13.4
72,11244,"Kelce, Travis",KCC,DEN,TE,0.0,0.0,0.0,0.0,6.2,57.0,0.3,0.0,0.0,0.0,13.4
73,16211,"Nacua, Puka",LAR,MIA,WR,0.0,0.0,3.0,0.0,5.0,65.0,0.2,0.0,0.0,0.0,13.1
74,16186,"Addison, Jordan",MIN,@JAC,WR,0.0,0.0,2.0,0.1,3.9,52.0,0.5,0.0,0.0,0.0,12.9
75,16639,"Legette, Xavier",CAR,NYG,WR,0.0,0.0,2.0,0.0,4.3,46.0,0.6,0.0,0.0,0.0,12.6
76,15751,"London, Drake",ATL,@NOS,WR,0.0,0.0,0.0,0.0,4.7,57.0,0.4,0.0,0.0,0.0,12.5
77,13138,"Hunt, Kareem",KCC,DEN,RB,0.0,0.0,59.0,0.7,1.4,9.0,0.0,0.0,0.0,0.0,12.5
78,15716,"Robinson, Brian",WAS,PIT,RB,0.0,0.0,54.0,0.5,1.8,17.0,0.1,0.0,0.0,0.0,12.4
79,15290,"Collins, Nico",HOU,DET,WR,0.0,0.0,0.0,0.0,4.0,58.0,0.4,0.0,0.0,0.0,12.4
80,15762,"Pickens, George",PIT,@WAS,WR,0.0,0.0,-0.2,0.0,4.0,69.0,0.2,0.0,0.0,0.0,12.2
81,10313,"Dalton, Andy",CAR,NYG,QB,193.0,1.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
82,16187,"Downs, Josh",IND,BUF,WR,0.0,0.0,0.0,0.0,5.0,55.0,0.3,0.0,0.0,0.0,12.1
83,15761,"Shakir, Khalil",BUF,@IND,WR,0.0,0.0,1.0,0.0,5.0,59.0,0.2,0.0,0.0,0.0,12.1
84,13671,"Andrews, Mark",BAL,CIN,TE,0.0,0.0,0.0,0.0,4.0,48.0,0.5,0.0,0.0,0.0,12.1
85,14138,"Hockenson, T.J.",MIN,@JAC,TE,0.0,0.0,0.0,0.0,4.9,48.0,0.4,0.0,0.0,0.0,11.9
86,16598,"Irving, Bucky",TBB,SFO,RB,0.0,0.0,45.0,0.3,3.0,23.0,0.0,0.0,0.0,0.0,11.8
87,15794,"McBride, Trey",ARI,NYJ,TE,0.0,0.0,0.0,0.1,5.3,56.0,0.1,0.0,0.0,0.0,11.8
88,14823,"Dowdle, Rico",DAL,PHI,RB,0.0,0.0,43.0,0.2,2.5,19.0,0.3,0.0,0.0,0.0,11.7
89,14085,"Pollard, Tony",TEN,@LAC,RB,0.0,0.0,58.0,0.3,2.4,15.0,0.0,0.0,0.0,0.0,11.7
90,14974,"Mooney, Darnell",ATL,@NOS,WR,0.0,0.0,0.1,0.0,3.8,55.0,0.4,0.0,0.0,0.0,11.6
91,13404,"Ekeler, Austin",WAS,PIT,RB,0.0,0.0,41.0,0.3,2.8,27.0,0.0,0.0,0.0,0.0,11.6
92,16149,"Levis, Will",TEN,@LAC,QB,176.0,0.9,15.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11.5
93,15284,"Waddle, Jaylen",MIA,@LAR,WR,0.0,0.0,1.0,0.0,4.1,55.0,0.2,0.0,0.0,0.0,11.2
94,15253,"Etienne, Travis",JAC,MIN,RB,0.0,0.0,42.0,0.4,2.5,18.0,0.0,0.0,0.0,0.0,11.2
95,14867,"Kmet, Cole",CHI,NEP,TE,0.0,0.0,0.0,0.0,4.3,45.0,0.4,0.0,0.0,0.0,11.2
96,14842,"Pittman, Michael",IND,BUF,WR,0.0,0.0,0.0,0.0,4.6,50.0,0.2,0.0,0.0,0.0,11.1
97,16627,"McConkey, Ladd",LAC,TEN,WR,0.0,0.0,1.0,0.0,4.0,48.0,0.3,0.0,0.0,0.0,11.0
98,16213,"Kincaid, Dalton",BUF,@IND,TE,0.0,0.0,0.0,0.0,4.7,47.0,0.2,0.0,0.0,0.0,10.7
99,16188,"Johnston, Quentin",LAC,TEN,WR,0.0,0.0,1.0,0.0,3.5,50.0,0.3,0.0,0.0,0.0,10.7
100,15319,"Palmer, Joshua",LAC,TEN,WR,0.0,0.0,0.0,0.0,3.5,57.0,0.3,0.0,0.0,0.0,10.7
101,13189,"Engram, Evan",JAC,MIN,TE,0.0,0.0,0.0,0.0,5.0,44.0,0.2,0.0,0.0,0.0,10.7
102,15329,"Pitts, Kyle",ATL,@NOS,TE,0.0,0.0,-0.1,0.0,4.0,48.0,0.3,0.0,0.0,0.0,10.6
103,14835,"Higgins, Tee",CIN,@BAL,WR,0.0,0.0,0.0,0.0,3.5,47.0,0.4,0.0,0.0,0.0,10.6
104,12175,"Cooper, Amari",BUF,@IND,WR,0.0,0.0,0.0,0.0,3.5,45.0,0.4,0.0,0.0,0.0,10.6
105,521,"Bears, Chicago",CHI,NEP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,10.5
106,14860,"Jennings, Jauan",SFO,@TBB,WR,0.0,0.0,5.0,0.0,3.1,47.0,0.3,0.0,0.0,0.0,10.4
107,13595,"Rudolph, Mason",TEN,@LAC,QB,177.0,0.8,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.3
108,514,"Chargers, Los Angeles",LAC,TEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,10.3
109,15972,"Mason, Jordan",SFO,@TBB,RB,0.0,0.0,60.0,0.3,1.1,10.0,0.0,0.0,0.0,0.0,10.0
110,15802,"Otton, Cade",TBB,SFO,TE,0.0,0.0,-0.2,0.0,4.0,39.0,0.3,0.0,0.0,0.0,9.9
111,15256,"Williams, Javonte",DEN,@KCC,RB,0.0,0.0,40.0,0.2,2.7,18.0,0.1,0.0,0.0,0.0,9.9
112,13672,"Gesicki, Mike",CIN,@BAL,TE,0.0,0.0,0.0,0.0,4.0,41.0,0.3,0.0,0.0,0.0,9.9
113,524,"Vikings, Minnesota",MIN,@JAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,9.9
114,16614,"Harrison Jr., Marvin",ARI,NYJ,WR,0.0,0.0,0.0,0.0,3.1,44.0,0.4,0.0,0.0,0.0,9.8
115,15712,"Allgeier, Tyler",ATL,@NOS,RB,0.0,0.0,52.0,0.3,1.2,10.0,0.0,0.0,0.0,0.0,9.6
116,12676,"Henry, Hunter",NEP,@CHI,TE,0.0,0.0,0.0,0.0,4.0,44.0,0.2,0.0,0.0,0.0,9.6
117,16214,"LaPorta, Sam",DET,@HOU,TE,0.0,0.0,0.1,0.0,3.4,40.0,0.3,0.0,0.0,0.0,9.5
118,15757,"Robinson, Wan'Dale",NYG,@CAR,WR,0.0,0.0,2.0,0.0,4.7,35.0,0.2,0.0,0.0,0.0,9.4
119,15754,"Olave, Chris",NOS,ATL,WR,0.0,0.0,0.0,0.0,3.6,46.0,0.2,0.0,0.0,0.0,9.4
120,12447,"Mostert, Raheem",MIA,@LAR,RB,0.0,0.0,40.0,0.5,1.2,10.0,0.0,0.0,0.0,0.0,9.4
121,522,"Lions, Detroit",DET,@HOU,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,9.3
122,15799,"Ferguson, Jake",DAL,PHI,TE,0.0,0.0,0.0,0.0,4.4,41.0,0.1,0.0,0.0,0.0,9.2
123,13813,"Oluokun, Foyesade",JAC,MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.1
124,13674,"Goedert, Dallas",PHI,@DAL,TE,0.0,0.0,0.0,0.0,4.0,44.0,0.1,0.0,0.0,0.0,9.1
125,12785,"Robinson, Demarcus",LAR,MIA,WR,0.0,0.0,0.0,0.0,2.3,35.0,0.5,0.0,0.0,0.0,9.0
126,15742,"Warren, Jaylen",PIT,@WAS,RB,0.0,0.0,37.0,0.1,2.8,16.0,0.0,0.0,0.0,0.0,8.7
127,14208,"Johnson, Diontae",BAL,CIN,WR,0.0,0.0,1.0,0.0,2.8,38.0,0.3,0.0,0.0,0.0,8.7
128,11247,"Ertz, Zach",WAS,PIT,TE,0.0,0.0,0.0,0.0,3.8,38.0,0.1,0.0,0.0,0.0,8.6
129,14080,"Singletary, Devin",NYG,@CAR,RB,0.0,0.0,41.0,0.2,1.9,14.0,0.0,0.0,0.0,0.0,8.5
130,13193,"Smith, Jonnu",MIA,@LAR,TE,0.0,0.0,-0.1,0.0,3.8,39.0,0.1,0.0,0.0,0.0,8.5
131,16286,"Moody, Jake",SFO,@TBB,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4
132,15788,"Tolbert, Jalen",DAL,PHI,WR,0.0,0.0,0.0,0.0,2.9,36.0,0.3,0.0,0.0,0.0,8.4
133,517,"Giants, New York",NYG,@CAR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,8.4
134,13251,"Baker, Budda",ARI,NYJ,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,8.3
135,10775,"Wagner, Bobby",WAS,PIT,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,8.3
136,14845,"Davis, Gabriel",JAC,MIN,WR,0.0,0.0,0.0,0.0,3.0,33.0,0.3,0.0,0.0,0.0,8.2
137,13066,"Raymond, Kalif",DET,@HOU,WR,0.0,0.0,2.0,0.0,2.6,40.0,0.2,0.0,0.0,0.0,8.2
138,16846,"Bates, Jake",DET,@HOU,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,8.0
139,16164,"Bigsby, Tank",JAC,MIN,RB,0.0,0.0,50.0,0.4,0.3,3.0,0.0,0.0,0.0,0.0,8.0
140,15979,"Dicker, Cameron",LAC,TEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,8.0
141,15786,"Nailor, Jalen",MIN,@JAC,WR,0.0,0.0,0.0,0.0,2.2,33.0,0.4,0.0,0.0,0.0,8.0
142,15331,"Freiermuth, Pat",PIT,@WAS,TE,0.0,0.0,0.0,0.0,3.2,34.0,0.2,0.0,0.0,0.0,8.0
143,13696,"Smith, Roquan",BAL,CIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,8.0
144,11222,"Allen, Keenan",CHI,NEP,WR,0.0,0.0,0.0,0.0,3.6,36.0,0.1,0.0,0.0,0.0,8.0
145,16620,"Worthy, Xavier",KCC,DEN,WR,0.0,0.0,2.0,0.1,2.4,29.0,0.2,0.0,0.0,0.0,7.9
146,16342,"Douglas, Demario",NEP,@CHI,WR,0.0,0.0,1.0,0.0,3.7,35.0,0.1,0.0,0.0,0.0,7.9
147,16280,"Henley, Daiyan",LAC,TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,7.9
148,15821,"Dean, Nakobe",PHI,@DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.9
149,13325,"Woods, Xavier",CAR,NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,7.9
150,16175,"Johnson, Roschon",CHI,NEP,RB,0.0,0.0,22.0,0.4,1.7,12.0,0.0,0.0,0.0,0.0,7.8
151,14122,"Slayton, Darius",NYG,@CAR,WR,0.0,0.0,1.0,0.0,2.7,42.0,0.1,0.0,0.0,0.0,7.8
152,13837,"Franklin, Zaire",IND,BUF,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.8
153,13743,"Warner, Fred",SFO,@TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.8
154,501,"Bills, Buffalo",BUF,@IND,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,7.8
155,15768,"Pierce, Alec",IND,BUF,WR,0.0,0.0,0.0,0.0,2.5,40.0,0.2,0.0,0.0,0.0,7.7
156,14909,"Winfield, Antoine",TBB,SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.7
157,14257,"Speed, E.J.",IND,BUF,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.7
158,528,"Rams, Los Angeles",LAR,MIA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,7.7
159,16617,"Coleman, Keon",BUF,@IND,WR,0.0,0.0,0.0,0.0,2.4,36.0,0.2,0.0,0.0,0.0,7.6
160,13303,"Elliott, Jake",PHI,@DAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,7.6
161,16414,"Aubrey, Brandon",DAL,PHI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.5
162,16207,"Iosivas, Andrei",CIN,@BAL,WR,0.0,0.0,0.1,0.0,2.1,26.0,0.5,0.0,0.0,0.0,7.5
163,16444,"Grupe, Blake",NOS,ATL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.4
164,15834,"Hamilton, Kyle",BAL,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.4
165,14893,"Baun, Zack",PHI,@DAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.4
166,14322,"Edwards, T.J.",CHI,NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.4
167,13403,"Koo, Younghoe",ATL,@NOS,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.4
168,11936,"Boswell, Chris",PIT,@WAS,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.4
169,10976,"Tucker, Justin",BAL,CIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.4
170,16603,"Davis, Ray",BUF,@IND,RB,0.0,0.0,27.0,0.2,1.1,15.0,0.1,0.0,0.0,0.0,7.3
171,15839,"Cross, Nick",IND,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.3
172,14928,"Wilson, Logan",CIN,@BAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.3
173,14861,"Johnson, Juwan",NOS,ATL,TE,0.0,0.0,1.0,0.0,2.7,31.0,0.2,0.0,0.0,0.0,7.3
174,14086,"Hill, Justice",BAL,CIN,RB,0.0,0.0,18.0,0.1,2.1,21.0,0.1,0.0,0.0,0.0,7.3
175,10768,"David, Lavonte",TBB,SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.3
176,511,"Broncos, Denver",DEN,@KCC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,7.3
177,16244,"Branch, Brian",DET,@HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.2
178,14910,"Jones, Brandon",DEN,@KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.2
179,14258,"Seibert, Austin",WAS,PIT,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2
180,14221,"Williams, Quincy",NYJ,@ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.2
181,13697,"Edmunds, Tremaine",CHI,NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.2
182,16649,"Johnson, Theo",NYG,@CAR,TE,0.0,0.0,0.0,0.0,2.9,33.0,0.1,0.0,0.0,0.0,7.1
183,15804,"Calcaterra, Grant",PHI,@DAL,TE,0.0,0.0,0.0,0.0,3.0,35.0,0.1,0.0,0.0,0.0,7.1
184,12860,"Fairbairn, Ka'imi",HOU,DET,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.1
185,12239,"Kendricks, Eric",DAL,PHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,7.1
186,16206,"Wilson, Michael",ARI,NYJ,WR,0.0,0.0,1.0,0.0,2.6,29.0,0.2,0.0,0.0,0.0,7.0
187,15871,"Joseph, Kerby",DET,@HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
188,15822,"Lloyd, Devin",JAC,MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.0
189,13737,"Bates, Jessie",ATL,@NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,7.0
190,13354,"Butker, Harrison",KCC,DEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.0
191,16383,"Pace, Ivan",MIN,@JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.9
192,13675,"Conklin, Tyler",NYJ,@ARI,TE,0.0,0.0,0.0,0.0,3.2,29.0,0.1,0.0,0.0,0.0,6.9
193,530,"49ers, San Francisco",SFO,@TBB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.9
194,16018,"Blankenship, Reed",PHI,@DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.8
195,14218,"Okereke, Bobby",NYG,@CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.8
